	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200847022502	ダ	右	1400	晴	良	11:30	吉野温人1歳誕生日記		2008-2-25	20	笠松	2			5	110	1	5	100	1	1	220	6	6.0	190	4.0	1-5	570.0	3.0	1-5	600	3	5=>1	610.0	3.0	5=>1	780	3	1-5-6	1160	4	5=>1=>6	1890	6		2,5,6,8,4,3,1-7,9	2,5,6,4,8,1,3-(7,9)	526814379		
200847022503	ダ	右	1400	晴	良	12:05	サラ系C30組		2008-2-25	20	笠松	2			9	140	1	9	120	1	1	150	3	2.0	520	7.0	1-8	330.0	1.0	1-9	350	1	8=>1	470.0	1.0	9=>1	440	1	1-2-9	3790	12	9=>1=>2	5570	21		235769184	(2,3),5,9,(6,7),1,8,4	239561784		
200847022504	ダ	右	1400	晴	良	12:40	サラ系3歳1組特別 		2008-2-25	20	笠松	2			1	380	3	1	120	1	5	150	3							1-5	320	2				1=>5	700	4	1-2-5	700	2	1=>5=>2	2470	10		154326	154326	1,5,4,2,3-6		
200847022505	ダ	右	1400	晴	良	13:15	サラ系C29組		2008-2-25	20	笠松	2			2	1030	6	2	160	4	8	130	3	7.0	110	1.0	2-8	750.0	3.0	2-8	830	4	2=>8	1910.0	9.0	2=>8	1850	10	2-7-8	570	2	2=>8=>7	4410	15		24678593	2,4,7,8,6,5-9,3	2,7,4,6,8,5-9,3		
200847022506	ダ	右	1400	晴	良	13:50	サラ系C28組		2008-2-25	20	笠松	2			8	170	1	8	120	2	3	130	3	4.0	270	5.0	3-8	170.0	1.0	3-8	180	1	8=>3	270.0	1.0	8=>3	280	1	3-4-8	930	3	8=>3=>4	2100	6		386514792.0	385164792.0	831546729.0		
200847022507	ダ	右	1400	晴	良	14:25	サラ系C27組		2008-2-25	20	笠松	2			10	390	2	10	120	2	5	110	1	9.0	370	8.0	5-8	290.0	1.0	5-10	290	1	8=>5	1090.0	4.0	10=>5	1230	4	5-9-10	5070	18	10=>5=>9	29750	78		41013795826	4,10,7,3,9,1,5,2,8-6	10,9,4,7,5,2,3,1,8-6		
200847022508	ダ	右	1400	晴	良	15:00	サラ系B6組		2008-2-25	20	笠松	2			9	150	1	9	120	1	5	120	2	8.0	880	8.0	5-8	270.0	1.0	5-9	320	1	8=>5	470.0	1.0	9=>5	360	1	5-8-9	16680	31	9=>5=>8	26250	74		35791024168.0	35479102618.0	53492671108.0		
200847022509	ダ	右	1600	晴	良	15:35	マックル賞		2008-2-25	20	笠松	2			4	210	1	4	170	3	1	160	2	6.0	300	5.0	1-4	310.0	1.0	1-4	320	1	4=>1	470.0	1.0	4=>1	560	1	1-4-6	1470	5	4=>1=>6	4340	15		3,4,5,2,9,6,1-7,10,8	43521967108	41326957108		
200847022801	ダ	右	1400	晴	不良	11:00	サラ系3歳10組		2008-2-28	20	笠松	5			6	6750	9	6	1,590	8	5	220	3	7.0	540	6.0	5-6	14070.0	15.0	5-6	13050	17	6=>5	29610.0	29.0	6=>5	62530	41	5-6-7	23970	34	6=>5=>7	325760	239		896751423	8,6,9,5,7,4,2,(1,3)	(9,6),5,7,8,4,2,1,3		
200847022802	ダ	右	1400	晴	不良	11:30	高木君祝!完職記念		2008-2-28	20	笠松	5			6	180	1	6	110	1	8	180	6	7.0	110	2.0	6-8	490.0	2.0	6-8	580	2	6=>8	700.0	3.0	6=>8	580	2	6-7-8	360	1	6=>8=>7	1060	3		6,8,7,2,3,9,(1,5),4	(6,8,7),2,(3,9,5),1,4	6,8,7,2,(9,5),3,1-4		
200847022803	ダ	右	1400	晴	重	12:00	サラ系3歳8組牝馬		2008-2-28	20	笠松	5	牝		6	140	1	6	120	2	9	760	8	2.0	230	3.0	6-8	560.0	2.0	6-9	3640	10	6=>8	610.0	2.0	6=>9	5430	11	2-6-9	11270	26	6=>9=>2	62130	99		1,5-6,8,2,3,9,4,7	1,5,6,8,2,9,3-4,7	685293471		
200847022804	ダ	右	1400	晴	重	12:30	サラ系C19組		2008-2-28	20	笠松	5			4	320	2	4	110	2	5	100	1	1.0	140	4.0	4-5	310.0	1.0	4-5	300	1	4=>5	640.0	1.0	4=>5	630	3	1-4-5	340	1	4=>5=>1	1910	4		135489672.0	581349672.0	514983672.0		
200847022805	ダ	右	1400	晴	重	13:00	サラ系C18組		2008-2-28	20	笠松	5			8	240	1	8	120	1	3	160	3	9.0	450	6.0	3-8	450.0	2.0	3-8	440	2	8=>3	810.0	4.0	8=>3	680	2	3-8-9	1960	9	8=>3=>9	4810	16		498231576.0	498352176.0	893241576.0		
200847022806	ダ	右	1400	晴	重	13:30	サラ系C17組		2008-2-28	20	笠松	5			1	110	1	1	120	1	9	980	7	5.0	280	5.0	1-8	830.0	5.0	1-9	1800	6	1=>8	780.0	5.0	1=>9	2220	6	1-5-9	10900	23	1=>9=>5	20410	46		1,5,7,(10,9),8,3,4,2,6	15781094362	11059783462		
200847022807	ダ	右	1600	晴	重	14:00	サラ系C12組		2008-2-28	20	笠松	5			7	130	1	7	110	1	6	270	5	3.0	620	9.0	6-7	560.0	3.0	6-7	670	4	7=>6	820.0	4.0	7=>6	790	4	3-6-7	6440	16	7=>6=>3	10920	29		7,8,9,6,4,1-5,3,10,2	7,8,9,6,4,1-3,5,10,2	7,6,8,9,4,3,1-2,10,5		
200847022808	ダ	右	1400	晴	重	14:30	サラ系C13・16組		2008-2-28	20	笠松	5			5	180	1	5	110	1	10	130	2	9.0	140	3.0	5-8	220.0	1.0	5-10	620	3	5=>8	210.0	1.0	5=>10	1090	5	5-9-10	1080	3	5=>10=>9	3510	8		59104712863.0	59107421836.0	59104721386.0		
200847022809	ダ	右	1400	晴	重	15:05	梅花賞		2008-2-28	20	笠松	5			4	2470	6	4	550	7	10	170	3	5.0	190	4.0	4-8	2900.0	9.0	4-10	6830	20	4=>8	9740.0	24.0	4=>10	17650	42	4-5-10	5970	20	4=>10=>5	70960	169		1496873510.0	1495681037.0	1459610387.0		
200847022810	ダ	右	1600	晴	重	15:40	C級チャンピオン 		2008-2-28	20	笠松	5			3	180	1	3	120	1	1	180	5	10.0	170	4.0	1-3	1280.0	6.0	1-3	1330	4	3=>1	1690.0	8.0	3=>1	1760	8	1-3-10	3240	12	3=>1=>10	10790	37		1283910647	(1,8),10,9,2,3,6,4,7	1381029647		
200847022901	ダ	右	800	晴	稍重	11:00	サラ系3歳12組		2008-2-29	20	笠松	6			5	1450	4	5	280	3	1	110	1							1-5	610	3				5=>1	1560	6	1-5-7	560	3	5=>1=>7	3430	12				1,5,7,6-3,2,4		
200847022902	ダ	右	1400	晴	稍重	11:30	サラ系3歳11組		2008-2-29	20	笠松	6			7	110	1	7	110	1	3	160	3							3-7	500	2				7=>3	690	3	2-3-7	1960	6	7=>3=>2	2970	9		7365421.0	7345621.0	7354261.0		
200847022903	ダ	右	1400	晴	稍重	12:05	サラ系C6組		2008-2-29	20	笠松	6			9	260	1	9	120	1	8	200	3	2.0	230	6.0	8-8	360.0	2.0	8-9	430	1	8=>8	300.0	1.0	9=>8	540	1	2-8-9	1030	3	9=>8=>2	2790	3		389245671.0	389524671.0	895234671.0		
200847022904	ダ	右	1400	晴	稍重	12:40	サラ系C5組		2008-2-29	20	笠松	6			1	270	2	1	110	1	4	240	5	8.0	180	3.0	1-4	1150.0	7.0	1-4	1110	6	1=>4	1720.0	8.0	1=>4	2020	8	1-4-8	1810	8	1=>4=>8	7070	29		142659837.0	146925837.0	142586937.0		
200847022905	ダ	右	1400	晴	稍重	13:15	サラ系C4組		2008-2-29	20	笠松	6			2	150	1	2	120	1	7	130	2	8.0	360	8.0	2-7	440.0	2.0	2-7	440	1	2=>7	630.0	1.0	2=>7	660	2	2-7-8	1990	6	2=>7=>8	7340	23		789326154.0	789235614.0	792835416.0		
200847022906	ダ	右	1400	晴	稍重	13:50	サラ系B9組		2008-2-29	20	笠松	6			6	190	1	6	140	2	4	280	5	2.0	180	3.0	4-6	1530.0	6.0	4-6	1290	6	6=>4	2190.0	9.0	6=>4	1790	6	2-4-6	1240	4	6=>4=>2	7060	21		267491358.0	264971358.0	624913578.0		
200847022907	ダ	右	1600	晴	稍重	14:25	サラ系B7組		2008-2-29	20	笠松	6			3	670	4	3	150	3	1	140	2	2.0	210	5.0	1-3	1000.0	5.0	1-3	960	4	3=>1	2680.0	13.0	3=>1	1990	10	1-2-3	890	2	3=>1=>2	4380	7		236148957.0	236189547.0	236189547.0		
200847022908	ダ	右	1400	晴	稍重	15:00	サラ系B8組		2008-2-29	20	笠松	6			6	1070	4	6	170	3	1	500	7	5.0	120	1.0	1-6	3810.0	12.0	1-6	5710	16	6=>1	10140.0	24.0	6=>1	7060	21	1-5-6	2450	8	6=>1=>5	27620	79		5,7,8,9,3,4,1,6-2	5,6,1,9,8,7,4,3-2	5,6,1-8,7,3,4,9,2		
200847022909	ダ	右	1600	晴	稍重	15:35	桃花特別 		2008-2-29	20	笠松	6			9	130	1	9	110	1	4	180	3	1.0	260	5.0	4-8	310.0	2.0	4-9	400	1	8=>4	340.0	2.0	9=>4	370	1	1-4-9	1510	5	9=>4=>1	2940	7		47910126583.0	47911063258.0	49173628105.0		
200847030903	ダ	右	1400	晴	良	12:10	祝ゆらちゃん1歳誕生		2008-3-9	21	笠松	1			1	130	1	1	100	1	9	140	2	5.0	200	5.0	1-8	520.0	2.0	1-9	520	2	1=>8	560.0	2.0	1=>9	730	2	1-5-9	1750	7	1=>9=>5	3980	13		1,3,9,(5,4,7),2,6,8	139574862	195347682		
200847030904	ダ	右	800	晴	良	12:45	シャルマンBC		2008-3-9	21	笠松	1	牝		9	200	1	9	120	1	2	310	6	1.0	160	2.0	2-8	1510.0	5.0	2-9	2220	10	8=>2	2220.0	8.0	9=>2	2620	12	1-2-9	4790	16	9=>2=>1	25270	76				9,2-3,7,4,1,6,5		
200847030905	ダ	右	1400	晴	良	13:20	彩子と洋子の誕生日記		2008-3-9	21	笠松	1			8	160	1	8	150	3	4	140	2	1.0	560	5.0	4-8	640.0	3.0	4-8	670	3	8=>4	890.0	5.0	8=>4	770	3	1-4-8	2360	7	8=>4=>1	4840	18		4,8,9,1,7,2,5-6,3	481972536	481795236		
200847030906	ダ	右	1400	晴	良	13:55	サラ系C28組		2008-3-9	21	笠松	1			3	370	2	3	160	3	9	270	6	8.0	110	1.0	3-8	380.0	2.0	3-9	1740	8	3=>8	1040.0	5.0	3=>9	4980	15	3-8-9	970	4	3=>9=>8	10750	37		192385467.0	193285467.0	913284567.0		
200847030907	ダ	右	1400	晴	良	14:30	サラ系A5・B3組		2008-3-9	21	笠松	1			1	800	3	1	140	2	5	140	2	7.0	110	1.0	1-5	1110.0	4.0	1-5	1390	4	1=>5	3780.0	10.0	1=>5	2830	8	1-5-7	360	1	1=>5=>7	4680	16		157894263	175892463	1,7,5,9,2,8,4,6-3		
200847031001	ダ	右	1400	晴	不良	11:00	サラ系C27組		2008-3-10	21	笠松	2			9	1140	4	9	240	4	4	100	1	2.0	340	6.0	4-8	650.0	4.0	4-9	800	4	8=>4	1810.0	10.0	9=>4	2180	8	2-4-9	5130	14	9=>4=>2	24960	60		9-(8,4,6),3,5,7,2,1	946852731	9,4,6,8,5,2-1,7,3		
200847031002	ダ	右	1400	晴	不良	11:30	サラ系C26組		2008-3-10	21	笠松	2			5	560	3	5	120	1	9	150	4	2.0	220	5.0	5-8	670.0	3.0	5-9	680	3	5=>8	1170.0	5.0	5=>9	1490	7	2-5-9	1760	7	5=>9=>2	6410	29		947263581.0	974235681.0	924537681.0		
200847031003	ダ	右	1400	晴	不良	12:00	昌也・洋子誕生		2008-3-10	21	笠松	2			6	140	1	6	110	1	3	160	3	4.0	200	6.0				3-6	620	3				6=>3	640	2	3-4-6	1250	5	6=>3=>4	2830	9		68357421.0	68354127.0	68314527.0		
200847031004	ダ	右	1400	晴	不良	12:35	頑張れ!笠松競		2008-3-10	21	笠松	2			6	340	3	6	100	3	7	100	1	2.0	100	2.0				6-7	270	1				6=>7	460	1	2-6-7	140	1	6=>7=>2	690	2		2,6,7=4,1,5,3,8	2,6,7=4,1-5,3,8	2,6,7=4,1=5,3-8		
200847031005	ダ	右	1400	晴	不良	13:10	サラ系C23組牝馬		2008-3-10	21	笠松	2	牝		4	100	1	4	100	1	5	100	2	6.0	160	4.0				4-5	130	1				4=>5	150	1	4-5-6	360	2	4=>5=>6	430	2		13654287	64135287	(6,4),5,1,3,2,8-7		
200847031006	ダ	右	1400	晴	重	13:45	サラ系B8組		2008-3-10	21	笠松	2			4	440	3	4	340	3	3	390	5	2.0	1,820	8.0				3-4	1560	7				4=>3	2100	11	2-3-4	22960	35	4=>3=>2	87760	135		45836712.0	46583712.0	43267518.0		
200847031007	ダ	右	1400	晴	重	14:20	サラ系B7組		2008-3-10	21	笠松	2			4	220	2	4	100	1	5	130	3	8.0	310	6.0				4-5	580	2				4=>5	1080	4	4-5-8	2050	7	4=>5=>8	5630	19		84253176.0	84512367.0	84512637.0		
200847031008	ダ	右	1400	晴	重	14:55	サラ系B6組		2008-3-10	21	笠松	2			3	130	1	3	120	2	8	180	3	5.0	190	5.0				3-8	400	3				3=>8	470	1	3-5-8	600	3	3=>8=>5	1230	2		38157246.0	38152764.0	38152674.0		
200847031401	ダ	右	1400	雨	不良	11:00	サラ系3歳1組選抜		2008-3-14	21	笠松	6			3	230	1	3	130	2	2	290	4							2-3	660	3				3=>2	780	4	2-3-5	240	1	3=>2=>5	1210	5		236514	2,3,6,5-1-4	2,3,5,6-1-4		
200847031402	ダ	右	1400	雨	不良	11:30	サラ系C17組		2008-3-14	21	笠松	6			3	240	2	3	110	1	7	150	3	1.0	250	5.0				3-7	360	2				3=>7	860	3	1-3-7	1020	4	3=>7=>1	3220	10		13687245.0	13876425.0	31786452.0		
200847031403	ダ	右	1400	雨	不良	12:05	筒井勇介騎手誕生日記		2008-3-14	21	笠松	6			7	120	1	7	100	1	8	110	2	3.0	160	4.0	7-8	140.0	1.0	7-8	160	1	7=>8	220.0	1.0	7=>8	210	1	3-7-8	370	1	7=>8=>3	660	1		786413952.0	781436925.0	781436925.0		
200847031404	ダ	右	1400	雨	不良	12:40	祝!和奏ちゃん1歳お		2008-3-14	21	笠松	6			9	150	1	9	130	3	5	120	1	2.0	630	7.0	5-8	250.0	2.0	5-9	290	1	8=>5	420.0	2.0	9=>5	530	2	2-5-9	3140	10	9=>5=>2	5760	17		5,8,9,3,6-1,7,2,4	5,8,9,3,6,2-1,7,4	9,5,8,3,6,2-4-7,1		
200847031405	ダ	右	1400	雨	不良	13:15	サラ系C11組		2008-3-14	21	笠松	6			3	190	2	3	100	2	1	130	4	6.0	100	1.0	1-3	2370.0	7.0	1-3	2140	8	3=>1	2940.0	9.0	3=>1	2980	10	1-3-6	550	3	3=>1=>6	8360	26		693712845.0	691387254.0	619387254.0		
200847031406	ダ	右	1600	雨	不良	13:50	サラ系C10組		2008-3-14	21	笠松	6			3	110	1	3	100	1	9	120	2	1.0	560	7.0	3-8	210.0	1.0	3-9	290	1	3=>8	280.0	1.0	3=>9	260	1	1-3-9	5090	14	3=>9=>1	6630	23		459317826.0	493512678.0	394152678.0		
200847031407	ダ	右	1400	雨	不良	14:25	サラ系C18組		2008-3-14	21	笠松	6			8	800	2	8	110	1	7	220	5	5.0	110	2.0	7-8	1610.0	6.0	7-8	2320	7	8=>7	3300.0	7.0	8=>7	3130	9	5-7-8	520	2	8=>7=>5	6590	23		578261943.0	578261943.0	578264913.0		
200847031408	ダ	右	1600	雨	不良	15:00	サラ系C14組選抜		2008-3-14	21	笠松	6			1	240	2	1	100	2	3	120	3	4.0	100	1.0	1-3	400.0	2.0	1-3	350	2	1=>3	700.0	2.0	1=>3	670	2	1-3-4	170	1	1=>3=>4	1160	4		1,6,5,2,3,4,9-8,7	163254978	134692758		
200847040109	ダ	右	1400	晴	良	14:55	サラ系C22組牝馬		2008-4-1	1	笠松	1			10	980	4	10	290	5	2	380	7	9.0	110	1.0	2-8	3320.0	8.0	2-10	8900	17	8=>2	3810.0	11.0	10=>2	54690	48	2-9-10	5790	18	10=>2=>9	105270	156		82910367514	8,2,9,10,7,6,3,5-1,4	21089765341		
200847040110	ダ	右	1600	晴	良	15:25	サラ系B2組選抜		2008-4-1	1	笠松	1			6	1170	4	6	370	5	1	110	1							1-6	1100	4				6=>1	3610	10	1-2-6	1050	4	6=>1=>2	13990	35		2617453	2,6,(1,7),5,3	2,6,1,(5,7)=3		
200847040302	ダ	右	1400	晴	良	11:25	サラ系C17組		2008-4-3	1	笠松	3			5	380	1	5	100	1	3	100	2	8.0	140	4.0	3-5	180.0	1.0	3-5	180	1	5=>3	380.0	1.0	5=>3	410	2	3-5-8	220	1	5=>3=>8	850	2		389524671	358947621	(3,5),8,4,7,9,6,2,1		
200847040303	ダ	右	1400	晴	良	11:55	サラ系C16組		2008-4-3	1	笠松	3			7	140	1	7	100	1	1	100	2	5.0	220	6.0	1-7	210.0	1.0	1-7	160	1	7=>1	220.0	1.0	7=>1	250	1	1-5-7	570	2	7=>1=>5	890	2		8,1,7,6,5,2-4,9-3	(1,7,5),6,2-4,9-3	(1,7),5,6,2,4-9=3		
200847040304	ダ	右	1400	晴	良	12:25	サラ系C12・15組		2008-4-3	1	笠松	3			7	140	1	7	110	1	9	190	4	1.0	480	5.0	7-8	330.0	2.0	7-9	400	2	7=>8	260.0	2.0	7=>9	380	2	1-7-9	2670	7	7=>9=>1	4090	11		749612538	(7,4,9),(6,5),1,3,2,8	749165328		
200847040305	ダ	右	1400	晴	良	12:55	サラ系C11組		2008-4-3	1	笠松	3			7	1370	6	7	150	4	5	110	1	3.0	120	2.0	5-7	1240.0	3.0	5-7	880	3	7=>5	4180.0	13.0	7=>5	3390	13	3-5-7	380	2	7=>5=>3	8380	27		5,7,3,6,4,2,1-(9,8)	5,7,3,6,2,4,1-8,9	(5,7),3,6,4,2,(1,8)-9		
200847040306	ダ	右	1400	晴	良	13:25	サラ系B8組		2008-4-3	1	笠松	3			7	740	2	7	150	2	9	240	4	3.0	460	8.0	7-8	390.0	1.0	7-9	2540	9	7=>8	730.0	3.0	7=>9	4340	16	3-7-9	10500	37	7=>9=>3	47940	142		9,10,3,8,4,(1,6),5,7,2	9,10,(8,4),3,7,6,1,2,5	91043725816		
200847040307	ダ	右	1600	晴	良	13:55	サラ系C10組		2008-4-3	1	笠松	3			6	160	1	6	110	1	3	120	3	2.0	160	4.0	3-6	240.0	1.0	3-6	250	1	6=>3	400.0	2.0	6=>3	310	1	2-3-6	200	1	6=>3=>2	650	2		6,10,(7,5,3),9,2,8,1,4	6,10,7,3,5,2,9,8,(1,4)	63105728149		
200847040308	ダ	右	1400	晴	良	14:25	八重桜賞		2008-4-3	1	笠松	3			3	1860	5	3	150	3	2	110	1	5.0	390	6.0	2-3	1020.0	5.0	2-3	1070	8	3=>2	4530.0	14.0	3=>2	3350	17	2-3-5	12200	33	3=>2=>5	97620	166		75934821610.0	75934821610.0	59324781610.0		
200847040309	ダ	右	1600	晴	良	14:55	サラ系B7組		2008-4-3	1	笠松	3			4	260	2	4	130	3	6	100	1	10.0	160	4.0	4-6	400.0	1.0	4-6	340	1	4=>6	640.0	1.0	4=>6	690	1	4-6-10	480	1	4=>6=>10	1660	1		10691347285	10694317285	10,6,4,9,1,7,3,2,8-5		
200847040310	ダ	右	1600	晴	良	15:25	春風特別 		2008-4-3	1	笠松	3			7	580	2	7	140	2	3	110	1	2.0	510	7.0	3-7	240.0	1.0	3-7	270	1	7=>3	800.0	3.0	7=>3	840	2	2-3-7	3030	8	7=>3=>2	14210	44		5,9,8,1,7,(2,10),3,6,4	95187231064	39178210645		
200847042107	ダ	右	1400	晴	良	14:25	サラ系C25組		2008-4-21	2	笠松	1			2	200	1	2	110	1	10	120	2	7.0	200	5.0	2-8	200.0	1.0	2-10	200	1	2=>8	280.0	1.0	2=>10	340	1	2-7-10	760	2	2=>10=>7	2790	7		23104619758.0	23104986175.0	21034791685.0		
200847042108	ダ	右	1400	晴	良	15:00	サラ系B3・6組		2008-4-21	2	笠松	1			8	940	5	8	280	6	5	150	2	4.0	160	4.0	5-8	1200.0	7.0	5-8	1690	7	8=>5	3200.0	19.0	8=>5	4490	21	4-5-8	1890	6	8=>5=>4	13200	46		583471296	(5,8),(3,4,7),2,1,6,9	854372169		
200847042109	ダ	右	1600	晴	良	15:35	菜の花特別 		2008-4-21	2	笠松	1			4	220	1	4	140	2	10	300	5	2.0	280	4.0	4-8	1010.0	5.0	4-10	1090	4	4=>8	1860.0	7.0	4=>10	1430	6	2-4-10	3390	13	4=>10=>2	10240	33		42911068573.0	42981107563.0	42110758639.0		
200847042110	ダ	右	1600	晴	良	16:35	サラ系B2組選抜		2008-4-21	2	笠松	1			8	130	1	8	100	1	9	350	6	6.0	120	2.0	8-8	910.0	4.0	8-9	840	4	8=>8	710.0	5.0	8=>9	1880	6	6-8-9	2540	8	8=>9=>6	8140	28		9,3,1,8,6,7,5-4-2	9,3,1,8,7,6,5-4-2	(9,8),6,3,1,7,5-4-2		
200847042407	ダ	右	1600	雨	不良	14:10	サラ系B7組		2008-4-24	2	笠松	4			1	620	2	1	130	2	3	100	1	5.0	260	6.0	1-3	140.0	1.0	1-3	130	1	1=>3	670.0	2.0	1=>3	640	2	1-3-5	1510	6	1=>3=>5	5890	16		13245961087.0	13425691087.0	13452681079.0		
200847042408	ダ	右	1400	雨	不良	14:45	サラ系B8組		2008-4-24	2	笠松	4			1	2790	6	1	360	6	9	140	2	3.0	360	6.0	1-8	4860.0	8.0	1-9	8660	15	1=>8	19650.0	20.0	1=>9	63180	42	1-3-9	37130	34	1=>9=>3	400640	240		(10,8)=1,9,6,5,3,7	(10,8)-1,9,6,3,5,7	101983657		
200847042409	ダ	右	1600	雨	不良	15:20	サラ系C2組選抜		2008-4-24	2	笠松	4			2	400	2	2	120	2	6	100	1	3.0	140	3.0	2-6	370.0	1.0	2-6	320	1	2=>6	730.0	2.0	2=>6	820	3	2-3-6	560	1	2=>6=>3	2730	5		264391875.0	263491785.0	263418975.0		
200847051305	ダ	右	800	晴	良	12:55	後藤颯太・柊湖兄弟杯		2008-5-13	3	笠松	1			7	450	3	7	190	3	9	200	4	8.0	250	5.0	7-8	1010.0	5.0	7-9	1700	8	7=>8	2920.0	13.0	7=>9	3820	19	7-8-9	2120	10	7=>9=>8	14580	55				(8,9),6,7,4,3,1,2,5		
200847051306	ダ	右	1400	晴	良	13:25	サラ系C20組		2008-5-13	3	笠松	1			8	150	1	8	100	1	7	110	2	5.0	130	3.0	7-8	320.0	1.0	7-8	330	1	8=>7	400.0	1.0	8=>7	610	2	5-7-8	710	3	8=>7=>5	1950	6		598674231.0	958762413.0	579862413.0		
200847051307	ダ	右	1400	晴	良	13:55	サラ系C19組		2008-5-13	3	笠松	1			10	550	4	10	230	4	3	460	7	9.0	310	6.0	3-8	3940.0	16.0	3-10	3950	17	8=>3	6320.0	25.0	10=>3	5950	27	3-9-10	16070	43	10=>3=>9	102010	226		41095362781.0	10493256718.0	10936452871.0		
200847051308	ダ	右	1400	晴	良	14:25	サラ系C17組		2008-5-13	3	笠松	1			9	110	1	9	110	3	1	100	1	2.0	110	2.0	1-8	520.0	2.0	1-9	480	2	8=>1	680.0	3.0	9=>1	800	3	1-2-9	240	1	9=>1=>2	1040	3		249183765.0	294183675.0	921438675.0		
200847051309	ダ	右	1400	晴	良	14:55	サラ系C16組牝馬		2008-5-13	3	笠松	1	牝		8	160	1	8	110	2	6	110	1	10.0	210	5.0	6-7	190.0	1.0	6-8	180	1	7=>6	370.0	1.0	8=>6	310	1	6-8-10	1960	6	8=>6=>10	4230	10		(4,8),10,6,3,2,5,1,7,9	84610352197	86410351729		
200847051310	ダ	右	1600	晴	良	15:25	サラ系B2組選抜		2008-5-13	3	笠松	1			4	190	1	4	140	2	5	170	6	2.0	120	1.0	4-5	380.0	2.0	4-5	390	1	4=>5	620.0	1.0	4=>5	650	1	2-4-5	610	1	4=>5=>2	1680	1		81045763291	8,4,(7,10,5,3),6,2,9,1	48537261091		
200847051609	ダ	右	1600	晴	良	15:35	サラ系C2組選抜		2008-5-16	3	笠松	4			3	170	1	3	100	1	8	270	6	10.0	100	2.0	3-7	430.0	2.0	3-8	800	3	3=>7	510.0	2.0	3=>8	1320	4	3-8-10	420	2	3=>8=>10	2300	7		8,10,9,3,4,2,7,1,6-5	(8,10),9,2,3,4,1,7,6-5	8,10,3,7,9,4,2,1,6-5		
200847051610	ダ	右	1800	晴	良	16:10	夏木立特別 		2008-5-16	3	笠松	4			6	700	5	6	280	5	10	220	4	5.0	150	3.0	6-8	1330.0	6.0	6-10	2890	10	6=>8	2460.0	11.0	6=>10	5010	21	5-6-10	2150	8	6=>10=>5	19810	63		64102351789.0	64102531789.0	64102517983.0		
200847052707	ダ	右	1400	晴	良	13:55	サラ系C19組		2008-5-27	4	笠松	1			3	170	1	3	100	1	8	150	4	4.0	200	5.0	3-8	190.0	1.0	3-8	560	3	3=>8	280.0	1.0	3=>8	600	2	3-4-8	2000	9	3=>8=>4	5530	23		934187652	(9,3),4,8,7,1,5,6,2	(9,3),8,4,5,7,6,2,1		
200847052708	ダ	右	1400	晴	良	14:25	サラ系C18組		2008-5-27	4	笠松	1			9	7480	8	9	1,200	7	4	210	4	7.0	120	1.0	4-8	3490.0	12.0	4-9	28390	28	8=>4	8730.0	26.0	9=>4	65700	47	4-7-9	53540	41	9=>4=>7	1119710	332		791834526	(7,1,9,8),4,3,5,2,6	7,1,9,8,4,3,5,(2,6)		
200847052709	ダ	右	1400	晴	良	14:55	サラ系C16組		2008-5-27	4	笠松	1			8	120	1	8	110	1	7	150	4	2.0	130	2.0	7-8	500.0	3.0	7-8	570	3	8=>7	540.0	3.0	8=>7	630	3	2-7-8	730	3	8=>7=>2	1550	6		28473695	(2,8),4,7,9,6,3,5	8,2,7,4,(6,9),3,5		
200847052710	ダ	右	1600	晴	良	15:25	サラ系B2組選抜		2008-5-27	4	笠松	1			3	230	1	3	120	1	5	310	5	8.0	230	4.0	3-5	1710.0	4.0	3-5	1810	6	3=>5	3840.0	10.0	3=>5	2890	9	3-5-8	3050	9	3=>5=>8	13380	41		2,3,6,5,(7,8),1,10,4,9	(2,3),5,6,(7,8),(10,9),1,4	3,(2,5),6,8,7,10,9,4,1		
200847061012	ダ	右	1600	晴	良	16:45	サラ系B2組選抜		2008-6-10	5	笠松	1			5	630	4	5	210	3	3	190	2	2.0	220	5.0	3-5	1110.0	7.0	3-5	1230	9	5=>3	1740.0	8.0	5=>3	2350	15	2-3-5	1840	10	5=>3=>2	8900	53		651237489	652713948	6,5,(3,2),(1,7),4,9,8		
200847061110	ダ	右	1400	曇	良	15:05	あやめ賞		2008-6-11	5	笠松	2	(別定)		9	220	1	9	100	1	6	280	6	7.0	130	2.0	6-8	1280.0	4.0	6-9	1440	5	8=>6	3160.0	9.0	9=>6	1980	7	6-7-9	1300	5	9=>6=>7	6950	20		16731049852.0	67948101352.0	67984510213.0		
