	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200848060605	ダ	右	1300	晴	重	13:00	サラC3組		2008-6-6	6	名古屋	4			7	370	2	7	150	2	4	110	1	3.0	310	7.0	4-7	220.0	1.0	4-7	230	1	7=>4	540.0	2.0	7=>4	680	2	3-4-7	1110	5	7=>4=>3	4910	13		10758469321.0	10765489321.0	76104859231.0		
200848060606	ダ	右	1400	晴	重	13:30	サラC2組		2008-6-6	6	名古屋	4			8	330	2	8	140	2	1	540	7	5.0	370	6.0	1-7	3430.0	7.0	1-8	8460	16	7=>1	3620.0	8.0	8=>1	9750	22	1-5-8	27320	37	8=>1=>5	156300	189		45687210913.0	45867210913.0	57486210913.0		
200848060607	ダ	右	1600	晴	重	14:00	サラB9組		2008-6-6	6	名古屋	4			3	110	1	3	100	1	10	100	2	8.0	100	3.0	3-8	170.0	1.0	3-10	160	1	3=>8	250.0	1.0	3=>10	240	1	3-8-10	260	1	3=>10=>8	520	1		37108142965.0	37108412695.0	31078412695.0		
200848060608	ダ	右	1400	晴	重	14:30	みのりバースデー記念		2008-6-6	6	名古屋	4			6	1230	5	6	180	5	7	110	2	1.0	100	1.0	6-7	1340.0	7.0	6-7	1390	6	6=>7	4830.0	17.0	6=>7	4150	15	1-6-7	690	3	6=>7=>1	11240	39		6710195348.0	6710195348.0	6711059348.0		
200848061801	ダ	右	1400	曇	良	11:00	サラ3歳3組		2008-6-18	7	名古屋	2			8	620	2	8	100	2	6	100	1	4.0	260	4.0				6-8	130	1				8=>6	540	2	4-6-8	650	4	8=>6=>4	2390	9		13682574.0	13682574.0	16384527.0		
200848061802	ダ	右	800	曇	良	11:30	サラC16組		2008-6-18	7	名古屋	2			9	500	3	9	120	3	10	100	1	1.0	120	2.0	8-8	240.0	1.0	9-10	260	1	8=>8	280.0	1.0	9=>10	900	4	1-9-10	220	1	9=>10=>1	1970	5				19104628537.0		
200848061803	ダ	右	1400	曇	良	12:00	サラC15組		2008-6-18	7	名古屋	2			4	170	1	4	110	2	5	110	1	9.0	120	3.0	4-5	230.0	1.0	4-5	240	1	4=>5	440.0	1.0	4=>5	290	1	4-5-9	430	1	4=>5=>9	1120	1		35941726810.0	35947281610.0	35947826101.0		
200848061804	ダ	右	1400	曇	良	12:30	サラC14組		2008-6-18	7	名古屋	2	牝		3	150	1	3	100	1	7	100	2	1.0	120	3.0	3-7	120.0	1.0	3-7	130	1	3=>7	270.0	2.0	3=>7	290	2	1-3-7	550	3	3=>7=>1	1450	6		37521108964.0	37521108496.0	37512108946.0		
200848061805	ダ	右	1300	曇	良	13:05	サラC13組		2008-6-18	7	名古屋	2			4	570	3	4	160	2	9	280	4	8.0	840	8.0	4-8	1680.0	8.0	4-9	3470	10	4=>8	4250.0	16.0	4=>9	5380	16	4-8-9	14940	34	4=>9=>8	131500	202		10921843756.0	10924183756.0	10924813756.0		
200848061806	ダ	右	1400	曇	良	13:40	サラC12組		2008-6-18	7	名古屋	2			5	370	2	5	140	2	8	150	3	9.0	280	6.0	5-7	560.0	3.0	5-8	730	3	5=>7	700.0	3.0	5=>8	2050	10	5-8-9	2910	12	5=>8=>9	10490	37		73258109614.0	73528109614.0	73528961014.0		
200848061807	ダ	右	1400	曇	良	14:15	サラB5組		2008-6-18	7	名古屋	2			4	120	1	4	100	1	6	150	4	7.0	120	2.0	4-6	1270.0	4.0	4-6	1130	4	4=>6	2130.0	4.0	4=>6	1060	4	4-6-7	590	2	4=>6=>7	2100	7		45761021938.0	45761029138.0	46710529831.0		
200848061901	ダ	右	1400	小雨	良	11:00	サラ3歳7組		2008-6-19	7	名古屋	3			5	150	1	5	120	2	7	410	8	1.0	100	1.0	5-7	820.0	3.0	5-7	4290	10	5=>7	1350.0	4.0	5=>7	6130	13	1-5-7	2950	8	5=>7=>1	35130	62		57168394210.0	57168942310.0	57186924103.0		
200848061902	ダ	右	800	小雨	良	11:30	サラ3歳6組		2008-6-19	7	名古屋	3			5	9690	10	5	420	6	1	240	3	7.0	300	4.0	1-5	18170.0	18.0	1-5	10140	20	5=>1	53190.0	37.0	5=>1	40600	41	1-5-7	25200	44	5=>1=>7	233930	269				15768109234.0		
200848061903	ダ	右	1400	曇	良	12:00	サラ3歳5組		2008-6-19	7	名古屋	3			4	460	2	4	100	1	6	100	2	1.0	140	3.0	4-6	140.0	1.0	4-6	140	1	4=>6	780.0	2.0	4=>6	600	2	1-4-6	260	1	4=>6=>1	2100	7		56947121083.0	56942711038.0	56492171083.0		
200848061904	ダ	右	1400	曇	良	12:30	名古屋3歳牝馬		2008-6-19	7	名古屋	3	牝		7	5350	8	7	590	7	6	420	4	1.0	590	7.0	6-7	14740.0	21.0	6-7	10730	23	7=>6	27100.0	32.0	7=>6	36970	48	1-6-7	96170	67	7=>6=>1	803790	378		345869712.0	345876912.0	345869712.0		
200848061905	ダ	右	1300	曇	良	13:00	サラC11組		2008-6-19	7	名古屋	3			9	130	1	9	100	1	8	160	4	6.0	190	5.0	8-8	240.0	1.0	8-9	270	1	8=>8	330.0	1.0	9=>8	440	1	6-8-9	550	3	9=>8=>6	1450	3		892315647.0	892631547.0	892631547.0		
200848061906	ダ	右	1400	曇	良	13:30	サラC9組		2008-6-19	7	名古屋	3			7	880	3	7	120	2	5	110	1	6.0	140	3.0	5-7	420.0	3.0	5-7	420	3	7=>5	1330.0	6.0	7=>5	1600	6	5-6-7	580	1	7=>5=>6	6240	20		61071935482.0	61071395482.0	67105193428.0		
200848061907	ダ	右	1400	曇	良	14:00	サラC8組		2008-6-19	7	名古屋	3			6	170	1	6	100	1	3	160	3	9.0	200	4.0	3-6	770.0	4.0	3-6	750	2	6=>3	1410.0	4.0	6=>3	1230	3	3-6-9	2840	9	6=>3=>9	10380	31		23694108571.0	23694810571.0	36294810571.0		
200848061908	ダ	右	1400	曇	良	14:30	小林&平尾名古屋競馬		2008-6-19	7	名古屋	3	牝		2	190	1	2	140	1	6	810	7	7.0	1,360	8.0	2-6	2680.0	8.0	2-6	2520	9	2=>6	2690.0	11.0	2=>6	2470	9	2-6-7	22160	35	2=>6=>7	130690	161		176829354.0	172685934.0	172658394.0		
200848061909	ダ	右	1400	曇	良	15:00	サラC10組		2008-6-19	7	名古屋	3			6	140	1	6	110	1	4	130	2	9.0	130	3.0	4-6	290.0	1.0	4-6	290	1	6=>4	380.0	2.0	6=>4	330	1	4-6-9	350	1	6=>4=>9	890	1		46295731081.0	46927538101.0	46927358101.0		
200848061910	ダ	右	1600	曇	良	15:30	サラB7組		2008-6-19	7	名古屋	3			6	390	2	6	220	4	3	170	3	10.0	160	2.0	3-6	860.0	4.0	3-6	970	4	6=>3	1620.0	6.0	6=>3	1670	6	3-6-10	1550	4	6=>3=>10	6940	19		6810374152.0	6810374152.0	6103874152.0		
200848061911	ダ	右	1400	曇	良	16:00	名古屋チャレンジカッ 		2008-6-19	7	名古屋	3	(定量)		4	350	2	4	130	2	1	300	5	5.0	130	3.0	1-4	1680.0	8.0	1-4	930	4	4=>1	2050.0	9.0	4=>1	3880	14	1-4-5	2530	9	4=>1=>5	24300	71		154987326.0	159348762.0	145938762.0		
200848062601	ダ	右	1400	曇	良	11:00	サラ3歳3組		2008-6-26	8	名古屋	2			8	1160	4	8	180	3	4	100	1	10.0	180	4.0	4-7	650.0	2.0	4-8	840	2	7=>4	3070.0	9.0	8=>4	2590	7	4-8-10	2990	6	8=>4=>10	22550	49		81041567329.0	81041567329.0	81041567392.0		
200848062602	ダ	右	1300	曇	良	11:30	サラC20組		2008-6-26	8	名古屋	2			10	350	2	10	120	4	5	110	1	7.0	120	3.0	5-8	230.0	1.0	5-10	240	1	8=>5	630.0	3.0	10=>5	580	3	5-7-10	370	2	10=>5=>7	1910	8		57102648931.0	57102649831.0	57102649831.0		
200848062603	ダ	右	1400	曇	良	12:00	サラC19組		2008-6-26	8	名古屋	2			6	130	1	6	100	2	9	160	4	5.0	100	1.0	6-8	800.0	2.0	6-9	1440	3	6=>8	1010.0	3.0	6=>9	1720	3	5-6-9	350	1	6=>9=>5	2590	11		16395102874.0	16931058274.0	16951032874.0		
200848062604	ダ	右	800	曇	良	12:30	サラC18組		2008-6-26	8	名古屋	2			7	180	1	7	110	1	5	120	2	4.0	240	6.0	5-7	150.0	1.0	5-7	150	1	7=>5	470.0	2.0	7=>5	400	2	4-5-7	1620	5	7=>5=>4	3480	12				74151083629.0		
200848062605	ダ	右	1400	曇	良	13:00	サラC17組		2008-6-26	8	名古屋	2			3	230	1	3	100	1	2	280	5	6.0	110	2.0	2-3	1140.0	5.0	2-3	1160	4	3=>2	1620.0	6.0	3=>2	1460	6	2-3-6	340	2	3=>2=>6	2840	9		69102341857.0	69102314875.0	69310217845.0		
200848062606	ダ	右	1400	曇	良	13:35	サラC16組		2008-6-26	8	名古屋	2	牝		7	230	2	7	130	2	3	160	3	2.0	160	4.0	3-7	540.0	3.0	3-7	620	3	7=>3	860.0	3.0	7=>3	960	4	2-3-7	880	3	7=>3=>2	2940	10		457361928.0	457362198.0	457326198.0		
200848062607	ダ	右	1400	曇	良	14:10	サラ3歳特別 		2008-6-26	8	名古屋	2			5	440	3	5	150	3	2	140	2	3.0	220	5.0	2-5	470.0	3.0	2-5	520	3	5=>2	1060.0	6.0	5=>2	1290	5	2-3-5	760	2	5=>2=>3	3780	12		21897310645.0	29183710546.0	29318571046.0		
200848062608	ダ	右	1600	曇	良	14:45	サラB4組		2008-6-26	8	名古屋	2			7	240	1	7	110	1	6	130	3	5.0	180	4.0	6-7	470.0	2.0	6-7	500	2	7=>6	1100.0	4.0	7=>6	1050	4	5-6-7	820	3	7=>6=>5	2690	7		56714810293.0	56712810349.0	56728131094.0		
200848062609	ダ	右	1400	晴	良	15:20	名古屋チャレンジカッ 		2008-6-26	8	名古屋	2			3	2000	6	3	380	4	9	440	7	8.0	570	8.0	3-8	1010.0	5.0	3-9	8790	20	3=>8	3160.0	12.0	3=>9	14890	37	3-8-9	41910	69	3=>9=>8	333550	369		18107294356.0	81107492356.0	81094371265.0		
200848062701	ダ	右	1400	曇	稍重	11:00	サラ3歳6組		2008-6-27	8	名古屋	3			3	400	3	3	110	2	1	100	1	4.0	520	6.0	1-3	880.0	4.0	1-3	460	3	3=>1	850.0	2.0	3=>1	1280	5	1-3-4	3260	12	3=>1=>4	11970	34		91035184726.0	91034518726.0	93184107526.0		
200848062702	ダ	右	1400	曇	稍重	11:30	サラ3歳5組		2008-6-27	8	名古屋	3			7	150	1	7	140	2	6	670	8	9.0	180	4.0	6-7	4550.0	11.0	6-7	3060	10	7=>6	5070.0	16.0	7=>6	5020	16	6-7-9	7540	20	7=>6=>9	36030	80		17921036458.0	17921036548.0	17936210548.0		
200848062703	ダ	右	1400	曇	稍重	12:00	名古屋3歳牝馬		2008-6-27	8	名古屋	3	牝		2	410	2	2	120	1	7	150	3	8.0	360	7.0	2-7	360.0	1.0	2-7	400	1	2=>7	1120.0	3.0	2=>7	850	2	2-7-8	2080	8	2=>7=>8	6590	24		248175936.0	248179536.0	248719356.0		
200848062704	ダ	右	800	曇	稍重	12:35	サラC15組		2008-6-27	8	名古屋	3			5	190	1	5	130	2	8	130	3	2.0	200	4.0	5-8	490.0	2.0	5-8	440	2	5=>8	1120.0	3.0	5=>8	800	3	2-5-8	2600	9	5=>8=>2	7290	22				581324697.0		
200848062705	ダ	右	1400	曇	稍重	13:10	サラC14組		2008-6-27	8	名古屋	3			1	430	3	1	110	2	5	120	3	7.0	100	1.0	1-5	510.0	2.0	1-5	470	3	1=>5	1140.0	6.0	1=>5	1260	6	1-5-7	250	1	1=>5=>7	1940	6		159368724.0	159683724.0	158367924.0		
200848070201	ダ	右	1400	晴	稍重	11:00	サラ3歳9組		2008-7-2	8	名古屋	4			1	530	2	1	110	2	7	100	1	10.0	150	4.0	1-7	230.0	1.0	1-7	230	1	1=>7	470.0	2.0	1=>7	680	4	1-7-10	410	2	1=>7=>10	1690	5		10176428395.0	10176423895.0	10176423958.0		
200848070202	ダ	右	1400	晴	稍重	11:30	サラ3歳8組		2008-7-2	8	名古屋	4			1	15700	9	1	410	6	7	110	1	9.0	200	3.0	1-7	1150.0	5.0	1-7	1070	4	1=>7	6350.0	12.0	1=>7	13640	16	1-7-9	1310	4	1=>7=>9	29650	56		13975106824.0	13975102864.0	19753102684.0		
200848070203	ダ	右	1400	晴	稍重	12:00	サラ3歳7組		2008-7-2	8	名古屋	4			1	110	1	1	100	1	8	300	6	9.0	130	2.0	1-7	470.0	3.0	1-8	1110	5	1=>7	590.0	3.0	1=>8	1630	5	1-8-9	1920	7	1=>8=>9	7170	21		14971028635.0	14971082635.0	14978102365.0		
200848070204	ダ	右	1300	晴	稍重	12:30	サラC9組		2008-7-2	8	名古屋	4			4	170	1	4	120	2	3	170	3	7.0	470	6.0				3-4	220	1				4=>3	300	1	3-4-7	1270	6	4=>3=>7	2680	7		58426731.0	58432671.0	54387261.0		
200848070205	ダ	右	1400	晴	稍重	13:05	サラC8組		2008-7-2	8	名古屋	4			4	110	1	4	100	1	6	100	2	5.0	120	3.0				4-6	190	1				4=>6	200	1	4-5-6	160	1	4=>6=>5	310	1		74615832.0	74615832.0	47615832.0		
200848070206	ダ	右	800	晴	稍重	13:40	サラC7組		2008-7-2	8	名古屋	4			8	170	1	8	100	1	5	100	2	3.0	130	4.0				5-8	120	1				8=>5	220	1	3-5-8	220	1	8=>5=>3	510	1				85317462.0		
200848070207	ダ	右	1400	晴	稍重	14:15	サラC6組		2008-7-2	8	名古屋	4	牝		8	3670	9	8	650	10	1	130	1	4.0	290	6.0	1-7	2330.0	11.0	1-8	3860	13	7=>1	17650.0	43.0	8=>1	25600	50	1-4-8	47840	71	8=>1=>4	359910	403		48316721059.0	48316102579.0	48610153297.0		
200848070208	ダ	右	1400	晴	稍重	14:50	サラB8組		2008-7-2	8	名古屋	4			5	210	1	5	100	1	7	120	3	1.0	120	2.0	5-7	820.0	4.0	5-7	790	3	5=>7	1140.0	4.0	5=>7	1130	5	1-5-7	600	2	5=>7=>1	3170	12		15276394810.0	15723698410.0	15732698410.0		
200848070209	ダ	右	1600	晴	稍重	15:25	サラB7組		2008-7-2	8	名古屋	4			9	3900	7	9	250	5	4	1,000	8	8.0	120	1.0	4-8	9730.0	17.0	4-9	46300	34	8=>4	34760.0	37.0	9=>4	185810	73	4-8-9	27950	37	9=>4=>8	450850	332		23418956710.0	23498156107.0	24983156107.0		
200848070301	ダ	右	800	小雨	重	11:00	サラ3歳12組		2008-7-3	8	名古屋	5			2	130	1	2	110	1	4	190	4	1.0	140	3.0				2-4	410	2				2=>4	520	3	1-2-4	540	2	2=>4=>1	1480	4				21463875.0		
200848070302	ダ	右	1400	小雨	重	11:25	サラ3歳11組		2008-7-3	8	名古屋	5			9	490	4	9	200	4	7	130	3	5.0	110	1.0	7-8	1080.0	6.0	7-9	1730	7	8=>7	2140.0	9.0	9=>7	3870	14	5-7-9	1480	5	9=>7=>5	11260	37		76958102134.0	76958102134.0	79652813104.0		
200848070303	ダ	右	1400	小雨	重	11:50	サラ3歳10組		2008-7-3	8	名古屋	5			2	250	2	2	150	3	7	180	4	10.0	130	2.0	2-7	1100.0	4.0	2-7	1070	3	2=>7	1420.0	4.0	2=>7	1730	7	2-7-10	900	3	2=>7=>10	4770	16		78102615934.0	71026815943.0	71026159843.0		
200848070304	ダ	右	800	小雨	重	12:20	サラC5組		2008-7-3	8	名古屋	5			1	240	1	1	150	3	9	110	1	2.0	810	7.0	1-8	170.0	1.0	1-9	170	1	1=>8	450.0	2.0	1=>9	390	1	1-2-9	2760	9	1=>9=>2	5010	15				914827356.0		
200848070305	ダ	右	1400	小雨	重	12:50	健太郎・裕美新婚旅行		2008-7-3	8	名古屋	5			7	810	4	7	110	3	6	100	1	10.0	100	2.0	6-7	420.0	2.0	6-7	580	3	7=>6	3230.0	7.0	7=>6	3440	8	6-7-10	230	1	7=>6=>10	7120	18		27198651034.0	27986110534.0	76281091534.0		
200848070306	ダ	右	1300	小雨	重	13:20	サラC3組		2008-7-3	8	名古屋	5			9	5240	7	9	430	7	1	160	2	6.0	180	4.0	1-8	1440.0	8.0	1-9	4270	14	8=>1	5140.0	23.0	9=>1	11650	26	1-6-9	8200	21	9=>1=>6	134240	166		19276831045.0	19276831045.0	19276381045.0		
200848070307	ダ	右	1400	小雨	重	13:50	サラC2組		2008-7-3	8	名古屋	5			9	180	1	9	100	1	10	150	3	3.0	160	4.0	8-8	490.0	3.0	9-10	460	2	8=>8	580.0	3.0	9=>10	560	2	3-9-10	780	3	9=>10=>3	1860	6		39102851674.0	39108265714.0	39108672514.0		
200848070308	ダ	右	1400	小雨	重	14:20	サラB10組		2008-7-3	8	名古屋	5			6	400	3	6	240	5	7	180	3	5.0	210	4.0	6-7	710.0	3.0	6-7	810	3	6=>7	1480.0	6.0	6=>7	1550	6	5-6-7	1610	8	6=>7=>5	7860	33		367518942.0	367541982.0	637542198.0		
200848070309	ダ	右	1600	小雨	重	14:50	サラB9組		2008-7-3	8	名古屋	5			8	1490	6	8	220	3	2	170	2	6.0	420	7.0	2-7	260.0	1.0	2-8	2740	10	7=>2	310.0	1.0	8=>2	8830	20	2-6-8	6550	24	8=>2=>6	60270	137		82716105394.0	82761539104.0	82671539410.0		
200848070310	ダ	右	1600	小雨	重	15:50	あさがお特別 		2008-7-3	8	名古屋	5			3	560	3	3	240	4	1	200	3	5.0	370	5.0	1-3	3810.0	11.0	1-3	3970	12	3=>1	8030.0	19.0	3=>1	7140	25	1-3-5	7830	25	3=>1=>5	50050	118		1359210486.0	1359210486.0	1359102846.0		
200848070311	ダ	右	1800	小雨	重	16:20	ルビーオープン 		2008-7-3	8	名古屋	5			2	600	2	2	160	5	6	130	1	1.0	140	2.0	2-5	450.0	2.0	2-6	520	3	2=>5	1460.0	7.0	2=>6	1500	6	1-2-6	730	3	2=>6=>1	5180	17		462153710118129.0	461253107118129.0	264151110873129.0		
200848071601	ダ	右	1400	曇	良	11:00	サラ3歳7組		2008-7-16	9	名古屋	2			10	1340	4	10	230	4	6	130	2	7.0	220	3.0	6-8	470.0	2.0	6-10	1220	2	8=>6	1830.0	7.0	10=>6	3270	10	6-7-10	1550	5	10=>6=>7	8230	24		26310479518.0	26107943581.0	26107498513.0		
200848071602	ダ	右	1400	曇	良	11:30	サラ3歳6組		2008-7-16	9	名古屋	2			6	950	3	6	2,410	6	9	1,980	5	5.0	1,040	3.0	6-8	1990.0	6.0	6-9	8170	12	6=>8	6420.0	11.0	6=>9	25660	27	5-6-9	18290	27	6=>9=>5	264550	202		13689105274.0	13689105274.0	36195274.0		
200848071603	ダ	右	1400	曇	良	12:00	サラ3歳5組		2008-7-16	9	名古屋	2			2	450	3	2	160	4	9	120	2	10.0	120	3.0	2-8	540.0	2.0	2-9	470	2	2=>8	1010.0	5.0	2=>9	1610	6	2-9-10	560	1	2=>9=>10	3120	6		29104316875.0	29104613875.0	29104618537.0		
200848071604	ダ	右	1300	曇	良	12:30	サラC16組		2008-7-16	9	名古屋	2			10	150	1	10	100	1	7	130	2	5.0	160	4.0	7-8	180.0	1.0	7-10	340	1	8=>7	240.0	1.0	10=>7	440	1	5-7-10	490	1	10=>7=>5	1070	1		10672589134.0	10675281934.0	10765284193.0		
200848071605	ダ	右	1400	曇	良	13:00	サラC15組		2008-7-16	9	名古屋	2			8	240	1	8	180	3	2	430	6	5.0	290	4.0	2-7	15980.0	16.0	2-8	13010	19	7=>2	8630.0	18.0	8=>2	23010	33	2-5-8	18030	29	8=>2=>5	122320	153		15871092634.0	18571029436.0	18572910436.0		
200848071606	ダ	右	1400	曇	良	13:30	サラC14組		2008-7-16	9	名古屋	2			6	120	1	6	100	1	5	180	4	8.0	140	3.0	5-6	870.0	3.0	5-6	680	4	6=>5	1560.0	3.0	6=>5	740	4	5-6-8	790	3	6=>5=>8	2450	9		56210879431.0	56821079431.0	56810249731.0		
200848071701	ダ	右	1400	晴	良	11:00	サラ3歳4組		2008-7-17	9	名古屋	3			9	1190	4	9	210	4	10	110	1	6.0	240	5.0	8-8	460.0	3.0	9-10	560	3	8=>8	460.0	3.0	9=>10	1660	8	6-9-10	1530	9	9=>10=>6	14520	42		36192105784.0	36910125784.0	63910125784.0		
200848071702	ダ	右	1400	晴	良	11:30	サラ3歳3組		2008-7-17	9	名古屋	3			1	10430	10	1	2,900	10	7	470	6	8.0	200	2.0	1-7	9130.0	18.0	1-7	46160	37	1=>7	48440.0	43.0	1=>7	63620	62	1-7-8	133860	79	1=>7=>8	1395970	565		16102538479.0	16102583749.0	16852710394.0		
200848071703	ダ	右	800	晴	良	12:00	サラC11組		2008-7-17	9	名古屋	3			9	720	4	9	170	4	10	110	2	8.0	100	1.0	8-8	680.0	3.0	9-10	790	2	8=>8	670.0	3.0	9=>10	2050	8	8-9-10	390	2	9=>10=>8	3890	17				91081463725.0		
200848071704	ダ	右	1400	晴	良	12:30	サラC9組		2008-7-17	9	名古屋	3			1	130	1	1	100	1	3	100	2	6.0	140	4.0	1-3	140.0	1.0	1-3	140	1	1=>3	190.0	1.0	1=>3	190	1	1-3-6	640	3	1=>3=>6	850	2		11067345289.0	11063745289.0	11063475829.0		
200848071705	ダ	右	1300	晴	良	13:00	サラC8組		2008-7-17	9	名古屋	3			9	740	4	9	250	4	1	120	1	3.0	590	7.0	1-8	490.0	2.0	1-9	600	2	8=>1	2270.0	9.0	9=>1	2530	8	1-3-9	3710	16	9=>1=>3	23580	71		89126731054.0	89126731054.0	89123764105.0		
200848071706	ダ	右	1400	晴	良	13:30	サラC7組		2008-7-17	9	名古屋	3			1	290	2	1	110	1	9	130	3	6.0	120	2.0	1-8	200.0	1.0	1-9	260	1	1=>8	530.0	2.0	1=>9	680	2	1-6-9	610	3	1=>9=>6	1690	4		91064173285.0	91064173285.0	91061473258.0		
200848071707	ダ	右	1400	晴	良	14:00	サラC10組		2008-7-17	9	名古屋	3			5	210	1	5	100	2	2	120	3	10.0	100	1.0	2-5	500.0	2.0	2-5	540	2	5=>2	590.0	2.0	5=>2	560	2	2-5-10	430	1	5=>2=>10	1350	4		58271036149.0	58721036149.0	51087623149.0		
200848071708	ダ	右	1600	晴	良	14:30	祝!ガーデン真美1周		2008-7-17	9	名古屋	3			5	1960	5	5	170	4	1	110	1	6.0	120	2.0	1-5	880.0	4.0	1-5	780	3	5=>1	2650.0	12.0	5=>1	2770	11	1-5-6	610	2	5=>1=>6	5780	21		569138742.0	561937824.0	563197824.0		
200848071801	ダ	右	800	小雨	重	11:00	サラC6組		2008-7-18	9	名古屋	4			1	120	1	1	100	1	2	100	2	4.0	210	5.0	1-2	140.0	1.0	1-2	160	1	1=>2	400.0	1.0	1=>2	340	1	1-2-4	510	2	1=>2=>4	1060	1				1249675108.0		
200848071802	ダ	右	1400	小雨	重	11:30	サラC5組		2008-7-18	9	名古屋	4			1	180	1	1	100	1	9	110	2	4.0	130	3.0	1-8	120.0	1.0	1-9	130	1	1=>8	220.0	1.0	1=>9	270	1	1-4-9	730	4	1=>9=>4	1150	2		13924871056.0	13924810567.0	19324810567.0		
200848071803	ダ	右	1300	小雨	重	12:00	サラC4組		2008-7-18	9	名古屋	4			4	200	1	4	100	1	10	140	4	2.0	100	2.0	4-8	370.0	2.0	4-10	480	3	4=>8	620.0	2.0	4=>10	570	2	2-4-10	530	2	4=>10=>2	1670	4		10954726813.0	10954726831.0	10954728631.0		
200848071804	ダ	右	1400	曇	重	12:30	サラC3組		2008-7-18	9	名古屋	4			5	170	1	5	120	2	2	450	6	8.0	200	4.0	2-5	1520.0	5.0	2-5	1640	5	5=>2	1180.0	4.0	5=>2	1700	5	2-5-8	4310	10	5=>2=>8	20250	45		85210436197.0	85210346197.0	85210346197.0		
200848071805	ダ	右	1400	曇	重	13:00	サラC2組		2008-7-18	9	名古屋	4			6	700	4	6	130	3	2	100	1	10.0	110	2.0	2-6	520.0	3.0	2-6	440	2	6=>2	1050.0	5.0	6=>2	1440	7	2-6-10	430	1	6=>2=>10	2570	9		61102948357.0	61102945783.0	61210945378.0		
200848071806	ダ	右	1600	曇	重	13:30	サラB9組		2008-7-18	9	名古屋	4			1	19030	8	1	6,130	10	10	160	3	6.0	170	4.0	1-8	6460.0	12.0	1-10	16400	21	1=>8	31580.0	27.0	1=>10	97230	52	1-6-10	17320	34	1=>10=>6	193500	214		10921563487.0	10915643287.0	10961543827.0		
200848071807	ダ	右	1400	晴	重	14:00	3歳特別 		2008-7-18	9	名古屋	4			3	160	1	3	280	2	1	710	8	5.0	680	7.0	1-3	2210.0	9.0	1-3	2400	8	3=>1	2600.0	12.0	3=>1	3060	9	1-3-5	8450	30	3=>1=>5	63120	207		36417598102.0	36415791082.0	34156710982.0		
200848071808	ダ	右	1400	晴	重	14:30	永井正美・誕生日おめ		2008-7-18	9	名古屋	4			7	260	1	7	120	1	9	130	2	2.0	170	4.0	7-8	400.0	1.0	7-9	1690	9	7=>8	1210.0	3.0	7=>9	2130	5	2-7-9	1400	3	7=>9=>2	9920	26		59210764183.0	59107264183.0	97102561843.0		
200848071809	ダ	右	1400	晴	重	15:05	ひまわり特別 		2008-7-18	9	名古屋	4			8	1760	5	8	410	4	7	500	5	1.0	100	1.0	7-7	17930.0	24.0	7-8	16840	26	7=>7	24730.0	36.0	8=>7	39780	45	1-7-8	11420	25	8=>7=>1	216350	251		78910163524.0	78110926543.0	78129564103.0		
200848080501	ダ	右	800	晴	良	11:00	サラ3歳10組		2008-8-5	10	名古屋	1			7	1100	4	7	150	4	3	130	2	9.0	110	1.0	3-7	970.0	5.0	3-7	1130	4	7=>3	1380.0	6.0	7=>3	3150	13	3-7-9	570	1	7=>3=>9	5560	15				73918106254.0		
200848080502	ダ	右	1400	晴	良	11:30	サラ3歳9組		2008-8-5	10	名古屋	1			4	810	2	4	110	2	6	190	5	9.0	100	1.0	4-6	3590.0	7.0	4-6	2940	6	4=>6	6470.0	12.0	4=>6	5870	12	4-6-9	570	2	4=>6=>9	13520	34		46918753102.0	46918573102.0	46981573102.0		
200848080503	ダ	右	1400	晴	良	12:00	サラ3歳8組		2008-8-5	10	名古屋	1			7	1260	4	7	270	5	5	350	6	8.0	240	4.0	5-7	2010.0	8.0	5-7	8460	15	7=>5	2450.0	12.0	7=>5	9880	25	5-7-8	4730	15	7=>5=>8	40350	88		15648710293.0	15468710293.0	15876410923.0		
200848080504	ダ	右	800	晴	良	12:30	サラC20組		2008-8-5	10	名古屋	1			3	180	1	3	120	2	5	120	1	7.0	160	5.0	3-5	210.0	1.0	3-5	210	1	3=>5	400.0	1.0	3=>5	270	1	3-5-7	440	2	3=>5=>7	980	2				359784612.0		
200848080505	ダ	右	1400	晴	良	13:00	熊崎秀雄様還暦祝い		2008-8-5	10	名古屋	1			8	220	1	8	150	3	4	120	2	10.0	200	4.0	4-7	320.0	2.0	4-8	270	1	7=>4	530.0	2.0	8=>4	520	1	4-8-10	510	2	8=>4=>10	1290	4		48103659172.0	48106395172.0	48109635712.0		
