	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200748072504	ダ	右	1400	曇	良	12:20	サラC20組		2007-7-25	9	名古屋	2			6	110	1	6	110	1	5	120	2	7.0	160	5.0	5-6	450.0	2.0	5-6	310	2	6=>5	560.0	2.0	6=>5	410	2.0	5-6-7	810	4.0	6=>5=>7	2150	7.0	67952108134.0		67952108134.0	67591028134.0		
200748072505	ダ	右	1400	曇	良	12:50	サラC19組		2007-7-25	9	名古屋	2			6	190	1	6	100	1	4	120	2	3.0	470	6.0	4-6	270.0	1.0	4-6	280	1	6=>4	750.0	2.0	6=>4	580	1.0	3-4-6	1130	4.0	6=>4=>3	3130	6.0		11046857392.0	11064853792.0	16104385792.0		
200748072506	ダ	右	1400	曇	良	13:20	サラC18組		2007-7-25	9	名古屋	2			3	150	1	3	100	1	8	100	3	5.0	100	2.0	3-8	570.0	2.0	3-8	690	2	3=>8	720.0	3.0	3=>8	640	3.0	3-5-8	280	1.0	3=>8=>5	1510	5.0		358162974.0	358126947.0	358261947.0		
200748072507	ダ	右	800	曇	良	13:50	サラC17組		2007-7-25	9	名古屋	2			5	260	2	5	110	1	4	180	4	1.0	170	3.0	4-5	1030.0	5.0	4-5	1020	4	5=>4	1090.0	6.0	5=>4	1590	7.0	1-4-5	970	4.0	5=>4=>1	4790	16.0				514896237.0		
200748072508	ダ	右	1400	曇	良	14:20	やっさんありがとう・		2007-7-25	9	名古屋	2			9	410	2	9	110	2	6	120	3	4.0	100	1.0	6-8	1800.0	5.0	6-9	2090	6	8=>6	2930.0	6.0	9=>6	2770	7.0	4-6-9	400	1.0	9=>6=>4	4310	13.0		361984275.0	369824175.0	639241875.0		
200748072601	ダ	右	1400	曇	稍重	11:00	サラ3歳8組		2007-7-26	9	名古屋	3			4	120	1	4	110	1	3	170	4	7.0	180	5.0	3-4	500.0	3.0	3-4	420	2	4=>3	690.0	4.0	4=>3	590	4.0	3-4-7	720	4.0	4=>3=>7	1950	8.0		794582316.0	794583216.0	743958126.0		
200748072602	ダ	右	1400	曇	稍重	11:25	サラ3歳7組		2007-7-26	9	名古屋	3			2	450	2	2	340	4	6	1,080	8	8.0	500	5.0	2-6	5080.0	15.0	2-6	3580	14	2=>6	10380.0	28.0	2=>6	7380	30.0	2-6-8	15180	46.0	2=>6=>8	96070	251.0		86102593147.0	86105293741.0	68102537941.0		
200748072603	ダ	右	1400	曇	稍重	11:50	ウラニーノ&もぐら組		2007-7-26	9	名古屋	3			7	850	4	7	120	3	9	180	4	5.0	100	1.0	7-8	1830.0	6.0	7-9	1250	6	7=>8	2370.0	10.0	7=>9	2880	10.0	5-7-9	450	3.0	7=>9=>5	4540	16.0		792583641.0	792538641.0	795238641.0		
200748072604	ダ	右	1400	曇	稍重	12:20	サラC14組		2007-7-26	9	名古屋	3			7	700	3	7	180	3	2	120	1	1.0	190	6.0	2-7	1130.0	5.0	2-7	720	2	7=>2	2450.0	11.0	7=>2	2520	12.0	1-2-7	1020	4.0	7=>2=>1	7310	31.0		271984365.0	271984365.0	271984356.0		
200748072605	ダ	右	800	曇	稍重	12:50	サラC13組		2007-7-26	9	名古屋	3			4	450	2	4	150	4	10	110	1	7.0	110	2.0	4-8	310.0	2.0	4-10	310	2	4=>8	940.0	4.0	4=>10	1160	5.0	4-7-10	290	1.0	4=>10=>7	1790	5.0				41073526819.0		
200748072606	ダ	右	1400	曇	稍重	13:20	サラC12組		2007-7-26	9	名古屋	3			5	790	2	5	110	1	6	160	4	7.0	110	2.0	5-6	2890.0	6.0	5-6	2790	8	5=>6	4820.0	11.0	5=>6	3830	11.0	5-6-7	670	2.0	5=>6=>7	7610	26.0		56831079124.0	56810397142.0	58610739142.0		
200748072607	ダ	右	1300	曇	稍重	13:50	サラC11組		2007-7-26	9	名古屋	3			8	140	1	8	130	2	2	240	4	7.0	470	6.0	2-7	750.0	3.0	2-8	610	3	7=>2	1060.0	4.0	8=>2	1010	4.0	2-7-8	14560	32.0	8=>2=>7	25130	62.0		82104573916.0	85102734196.0	82573104196.0		
200748072608	ダ	右	1600	曇	稍重	14:20	サラ系B7組		2007-7-26	9	名古屋	3			6	250	1	6	140	1	2	160	4	3.0	150	3.0	2-6	740.0	3.0	2-6	510	2	6=>2	1260.0	5.0	6=>2	1310	3.0	2-3-6	1410	4.0	6=>2=>3	6610	17.0		286134579.0	286134579.0	263814579.0		
200748072609	ダ	右	1400	晴	良	14:50	サラ系B6組		2007-7-26	9	名古屋	3			3	830	5	3	290	5	6	180	2	5.0	780	8.0	3-6	1200.0	5.0	3-6	1650	8	3=>6	3880.0	11.0	3=>6	3390	17.0	3-5-6	6690	20.0	3=>6=>5	53710	129.0		35648107912.0	35648910721.0	35694821071.0		
200748072610	ダ	右	1900	晴	良	15:55	名港盃	G	2007-7-26	9	名古屋	3	(馬齢)		4	290	2	4	160	2	7	330	6	6.0	290	4.0	4-6	1520.0	7.0	4-7	1940	8	4=>6	2040.0	12.0	4=>7	3290	15.0	4-6-7	2280	8.0	4=>7=>6	15860	53.0		641219107352811.0	649121017352811.0	647910135212811.0		
200748072611	ダ	右	1600	晴	良	16:30	おみなえし特別 		2007-7-26	9	名古屋	3			6	820	3	6	170	2	1	1,060	9	9.0	260	3.0	1-6	11370.0	18.0	1-6	12420	29	6=>1	19050.0	34.0	6=>1	30810	50.0	1-6-9	38220	64.0	6=>1=>9	559260	418.0		14978610523.0	14986710532.0	19461085327.0		
200748073101	ダ	右	1400	晴	良	11:00	サラ3歳2組		2007-7-31	9	名古屋	4			9	190	1	9	130	2	4	170	4	2.0	100	1.0	4-8	770.0	4.0	4-9	1230	4	8=>4	1230.0	6.0	9=>4	1520	6.0	2-4-9	840	3.0	9=>4=>2	5980	16.0		978264135.0	972864135.0	927468513.0		
200748073102	ダ	右	800	晴	良	11:30	サラC10組		2007-7-31	9	名古屋	4			7	110	1	7	100	1	4	280	5	1.0	140	3.0				4-7	700	4				7=>4	850	4.0	1-4-7	1490	6.0	7=>4=>1	4200	14.0				74681253.0		
200748073103	ダ	右	1400	晴	良	12:00	サラ系C9組		2007-7-31	9	名古屋	4			6	170	1	6	100	1	5	110	2	1.0	130	3.0				5-6	120	1				6=>5	180	1.0	1-5-6	480	2.0	6=>5=>1	820	2.0		56814327.0	56184237.0	56184237.0		
200748073104	ダ	右	1400	晴	良	12:30	サラ系C7組		2007-7-31	9	名古屋	4			6	110	1	6	100	1	8	110	3	9.0	100	2.0	6-8	120.0	1.0	6-8	300	2	6=>8	140.0	1.0	6=>8	400	2.0	6-8-9	210	1.0	6=>8=>9	700	2.0		265894317.0	268954317.0	682943517.0		
200748073105	ダ	右	1400	晴	良	13:00	サラ系C6組		2007-7-31	9	名古屋	4			4	220	2	4	110	3	8	100	1	1.0	100	2.0	4-7	180.0	1.0	4-8	200	1	4=>7	280.0	1.0	4=>8	270	1.0	1-4-8	530	2.0	4=>8=>1	1260	3.0		74182910563.0	74812965103.0	48712965103.0		
200748073106	ダ	右	1300	晴	良	13:35	サラ系C5組		2007-7-31	9	名古屋	4			10	490	3	10	230	4	1	250	5	9.0	330	6.0	1-8	1170.0	6.0	1-10	1300	10	8=>1	1970.0	12.0	10=>1	2720	17.0	1-9-10	7830	21.0	10=>1=>9	42080	97.0		51089143267.0	51098134267.0	51019832467.0		
200748080801	ダ	右	1400	晴	良	11:00	サラC16組		2007-8-8	10	名古屋	2			6	310	2	6	100	1	8	100	3	5.0	100	2.0				6-8	490	2				6=>8	700	3.0	5-6-8	280	1.0	6=>8=>5	1540	4.0		64385172.0	64835712.0	68435172.0		
200748080802	ダ	右	800	晴	良	11:25	サラC15組		2007-8-8	10	名古屋	2			7	100	1	7	100	1	5	200	4	9.0	170	3.0	5-7	210.0	1.0	5-7	220	1	7=>5	190.0	1.0	7=>5	310	1.0	5-7-9	390	1.0	7=>5=>9	870	1.0				579138462.0		
200748080901	ダ	右	1400	晴	良	11:00	サラ3歳3組		2007-8-9	10	名古屋	3			1	2810	6	1	380	5	7	120	1	3.0	400	6.0	1-7	1760.0	5.0	1-7	1530	5	1=>7	7360.0	16.0	1=>7	7440	13.0	1-3-7	5400	13.0	1=>7=>3	77210	110.0		41710263985.0	47110263958.0	41710236958.0		
200748080902	ダ	右	1400	晴	良	11:25	中山由菜4歳誕生日お		2007-8-9	10	名古屋	3			6	140	1	6	100	1	7	110	2	4.0	390	6.0				6-7	160	1				6=>7	220	1.0	4-6-7	530	2.0	6=>7=>4	1020	3.0		27463185.0	27643185.0	76423851.0		
200748080903	ダ	右	800	晴	良	11:50	サラ系C9組		2007-8-9	10	名古屋	3			6	1180	4	6	190	4	8	130	2	3.0	170	3.0	6-8	400.0	3.0	6-8	390	2	6=>8	1420.0	7.0	6=>8	1390	7.0	3-6-8	630	3.0	6=>8=>3	4400	17.0				862135497.0		
200748080904	ダ	右	1400	晴	良	12:20	サラ系C7組		2007-8-9	10	名古屋	3			1	370	3	1	120	3	7	110	2	3.0	110	1.0				1-7	660	3				1=>7	1510	7.0	1-3-7	380	2.0	1=>7=>3	2710	9.0		14673285.0	14673258.0	16473258.0		
200748080905	ダ	右	1300	晴	良	12:50	サラ系C6組		2007-8-9	10	名古屋	3			2	250	2	2	100	2	9	120	3	5.0	100	1.0	2-8	440.0	2.0	2-9	580	2	2=>8	460.0	3.0	2=>9	800	3.0	2-5-9	210	1.0	2=>9=>5	1630	5.0		958216743.0	958216374.0	925681374.0		
200748080906	ダ	右	1400	晴	良	13:20	サラ系C8組		2007-8-9	10	名古屋	3			2	1020	5	2	260	6	7	240	5	6.0	150	2.0	2-7	5180.0	16.0	2-7	6150	17	2=>7	10330.0	32.0	2=>7	15090	40.0	2-6-7	7890	25.0	2=>7=>6	64360	168.0		356914872.0	365914278.0	365291748.0		
200748080907	ダ	右	1400	晴	良	13:50	サラ系B8組		2007-8-9	10	名古屋	3			7	110	1	7	110	1	2	210	4	4.0	330	5.0	2-7	540.0	3.0	2-7	510	3	7=>2	490.0	3.0	7=>2	490	3.0	2-4-7	2050	6.0	7=>2=>4	2270	11.0		17592410386.0	17954263810.0	17254968310.0		
200748080908	ダ	右	1400	晴	良	14:20	名古屋チャレンジカッ 		2007-8-9	10	名古屋	3			9	130	1	9	110	1	7	130	3	5.0	160	4.0	7-8	150.0	1.0	7-9	210	1	8=>7	350.0	1.0	9=>7	480	2.0	5-7-9	630	3.0	9=>7=>5	2040	7.0		97524108631.0	97524810631.0	97524810631.0		
200748080909	ダ	右	1600	晴	良	14:50	サラ系B7組		2007-8-9	10	名古屋	3			1	400	2	1	110	1	8	110	2	4.0	260	6.0	1-7	260.0	1.0	1-8	260	1	1=>7	410.0	1.0	1=>8	560	2.0	1-4-8	1280	3.0	1=>8=>4	3550	11.0		93511087264.0	93511087264.0	91538102764.0		
200748080910	ダ	右	1400	晴	良	15:20	名古屋チャレンジカッ 		2007-8-9	10	名古屋	3	(定量)		8	740	4	8	150	3	2	210	6	6.0	100	1.0	2-8	2460.0	15.0	2-8	2080	14	8=>2	3950.0	26.0	8=>2	4510	28.0	2-6-8	2080	12.0	8=>2=>6	18830	111.0		382145697.0	382416597.0	832416597.0		
200748081001	ダ	右	1400	晴	良	11:00	サラ3歳10組		2007-8-10	10	名古屋	4			9	210	1	9	110	1	2	130	2	10.0	160	4.0	2-8	290.0	1.0	2-9	400	1	8=>2	540.0	1.0	9=>2	700	1.0	2-9-10	700	1.0	9=>2=>10	3020	2.0		95102834167.0	95210834617.0	95210843617.0		
200748081002	ダ	右	1400	晴	良	11:30	サラ3歳9組		2007-8-10	10	名古屋	4			10	170	1	10	100	1	4	210	4	3.0	150	3.0	4-8	1190.0	4.0	4-10	960	5	8=>4	850.0	3.0	10=>4	830	4.0	3-4-10	840	2.0	10=>4=>3	4010	12.0		41071298356.0	41072189356.0	10427813956.0		
200748081003	ダ	右	1400	晴	良	12:00	サラ3歳8組		2007-8-10	10	名古屋	4			10	120	1	10	100	1	9	100	2	6.0	170	4.0	8-8	130.0	1.0	9-10	140	1	8=>8	140.0	1.0	10=>9	180	1.0	6-9-10	800	4.0	10=>9=>6	1130	3.0		81062915743.0	81062195743.0	10862915743.0		
200748081004	ダ	右	800	晴	良	12:30	サラ系C5組		2007-8-10	10	名古屋	4			3	170	1	3	100	2	1	120	3	9.0	100	1.0	1-3	430.0	2.0	1-3	530	3	3=>1	970.0	4.0	3=>1	810	3.0	1-3-9	330	2.0	3=>1=>9	1670	5.0				319528476.0		
200748081005	ダ	右	1400	晴	良	13:00	サラ系C4組		2007-8-10	10	名古屋	4			9	1970	4	9	300	5	8	200	4	10.0	120	2.0	7-8	300.0	2.0	8-9	1640	7	8=>7	440.0	1.0	9=>8	4940	17.0	8-9-10	670	2.0	9=>8=>10	12410	40.0		61107983542.0	61107893452.0	61018937452.0		
200748090601	ダ	右	800	曇	良	11:00	サラ2歳		2007-9-6	12	名古屋	3			8	890	3	8	240	3	2	130	2	5.0	430	6.0				2-8	3180	7				8=>2	9450	14.0	2-5-8	12180	20.0	8=>2=>5	86260	110.0				85624173.0		
200748090602	ダ	右	1400	曇	良	11:30	サラ3歳10組		2007-9-6	12	名古屋	3			4	700	4	4	120	4	1	110	2	8.0	110	1.0				1-4	1320	6				4=>1	2330	13.0	1-4-8	550	3.0	4=>1=>8	6530	24.0		46813572.0	46813572.0	48613257.0		
200748090603	ダ	右	1400	曇	良	12:00	サラ3歳9組		2007-9-6	12	名古屋	3			6	120	1	6	110	2	1	110	1							1-6	210	1				6=>1	230	1.0	1-2-6	230	1.0	6=>1=>2	510	1.0		6215487.0	6215874.0	6125784.0		
200748090604	ダ	右	1400	曇	良	12:30	サラ3歳8組		2007-9-6	12	名古屋	3			3	220	2	3	100	1	8	100	2	2.0	100	3.0	3-8	170.0	1.0	3-8	160	1	3=>8	440.0	2.0	3=>8	350	2.0	2-3-8	330	1.0	3=>8=>2	1290	4.0		381256749.0	381276549.0	382176495.0		
200748090605	ダ	右	1600	曇	良	13:00	サファイヤオープン 		2007-9-6	12	名古屋	3			3	110	1	3	100	2	4	100	1							3-4	130	1				3=>4	140	1.0	1-3-4	310	2.0	3=>4=>1	470	2.0		34215.0	34215.0	34215.0		
200748090606	ダ	右	1400	曇	良	13:35	サラ系C9・10組		2007-9-6	12	名古屋	3			8	130	1	8	100	1	7	100	2	4.0	160	3.0	7-7	160.0	1.0	7-8	150	1	7=>7	180.0	1.0	8=>7	250	1.0	4-7-8	480	3.0	8=>7=>4	1110	3.0		6894271053.0	8796432105.0	8769341025.0		
200748090608	ダ	右	1400	曇	良	14:45	小藤和男記念		2007-9-6	12	名古屋	3			1	180	1	1	100	1	4	100	2	3.0	110	3.0	1-4	280.0	1.0	1-4	230	1	1=>4	410.0	1.0	1=>4	400	1.0	1-3-4	230	1.0	1=>4=>3	770	1.0		17346510.0	13745106.0	13475106.0		
200748090609	ダ	右	1400	曇	良	15:20	サラ系B5組		2007-9-6	12	名古屋	3			3	170	1	3	100	1	8	120	2							3-8	220	1				3=>8	240	1.0	3-4-8	230	2.0	3=>8=>4	380	1.0		83746.0	83476.0	38476.0		
200748090610	ダ	右	1600	曇	良	15:55	ホウセンカ特別 		2007-9-6	12	名古屋	3			4	120	1	4	110	1	8	150	2							4-8	220	1				4=>8	300	1.0	4-5-8	250	1.0	4=>8=>5	580	1.0		458126.0	458216.0	458216.0		
200748090611	ダ	右	1400	曇	良	16:30	サラ系C8組		2007-9-6	12	名古屋	3			5	460	3	5	120	1	1	390	6	9.0	180	3.0	1-5	840.0	4.0	1-5	1640	7	5=>1	1250.0	5.0	5=>1	3090	13.0	1-5-9	2580	7.0	5=>1=>9	15340	48.0		931216548271110.0	931216582471110.0	931216547821011.0		
200748090701	ダ	右	800	晴	良	11:00	サラ3歳12組		2007-9-7	12	名古屋	4			2	560	3	2	140	2	5	160	3	3.0	340	6.0				2-5	300	1				2=>5	870	5.0	2-3-5	570	3.0	2=>5=>3	1730	6.0				25347816.0		
200748090702	ダ	右	1400	晴	良	11:30	サラ3歳11組		2007-9-7	12	名古屋	4			1	120	1	1	100	1	3	120	2				1-3	300.0	2.0	1-3	270	1	1=>3	380.0	2.0	1=>3	270	1.0	1-3-8	860	3.0	1=>3=>8	1460	4.0		3781942.0	3718942.0	3178942.0		
200748090703	ダ	右	1300	晴	良	12:00	サラ系C5組		2007-9-7	12	名古屋	4			4	260	2	4	100	2	7	100	1							4-7	110	1				4=>7	310	2.0	2-4-7	1790	4.0	4=>7=>2	4320	12.0		7652413.0	7654213.0	7456213.0		
200748090704	ダ	右	800	晴	良	12:30	フレッシュゴールド		2007-9-7	12	名古屋	4			3	310	2	3	190	3	1	220	4	5.0	100	1.0	1-3	3040.0	13.0	1-3	4300	13	3=>1	7000.0	22.0	3=>1	6660	24.0	1-3-5	1970	7.0	3=>1=>5	17370	57.0				3159481027.0		
200748090705	ダ	右	1400	晴	良	13:00	伸悟・奈央子結婚おめ		2007-9-7	12	名古屋	4			5	170	1	5	100	1	8	120	2	4.0	200	6.0				5-8	260	1				5=>8	560	1.0	4-5-8	960	3.0	5=>8=>4	2610	6.0		57834621.0	58374621.0	58347621.0		
200748090706	ダ	右	1400	晴	良	13:35	サラ系C3組		2007-9-7	12	名古屋	4			1	410	2	1	160	2	4	280	4							1-4	1420	6				1=>4	2480	8.0	1-4-5	280	1.0	1=>4=>5	4710	18.0		7481652.0	7481652.0	7451862.0		
200748090707	ダ	右	1400	晴	良	14:10	サラ系C2組		2007-9-7	12	名古屋	4			6	380	2	6	110	1	2	160	4	8.0	130	2.0				2-6	1750	7				6=>2	2920	16.0	2-6-8	780	3.0	6=>2=>8	8390	29.0		62813745.0	62813754.0	68213754.0		
200748090708	ダ	右	1400	晴	良	14:45	サラB9組		2007-9-7	12	名古屋	4			5	190	1	5	100	1	3	190	4							3-5	340	3				5=>3	530	2.0	2-3-5	380	3.0	5=>3=>2	1600	9.0		453216.0	453126.0	451326.0		
200748090709	ダ	右	1400	晴	良	15:20	サラ系B8組		2007-9-7	12	名古屋	4			1	150	1	1	100	1	6	100	2							1-6	140	1				1=>6	210	1.0	1-4-6	150	1.0	1=>6=>4	330	1.0		162435.0	162435.0	162435.0		
200748090710	ダ	右	1600	晴	良	15:55	アオツヅラフジ特別 		2007-9-7	12	名古屋	4			3	150	1	3	120	1	6	130	2							3-6	250	1				3=>6	430	1.0	1-3-6	490	3.0	3=>6=>1	1560	4.0		3467152.0	3645172.0	3614572.0		
200748091901	ダ	右	1400	曇	良	11:00	サラ3歳6組		2007-9-19	13	名古屋	2			4	100	1	4	100	1	10	170	4	9.0	120	2.0	4-8	110.0	1.0	4-10	890	3	4=>8	130.0	1.0	4=>10	820	2.0	4-9-10	320	1.0	4=>10=>9	1480	4.0		10498532176.0	10498531276.0	10498513267.0		
200748091902	ダ	右	1400	曇	良	11:30	サラ3歳5組		2007-9-19	13	名古屋	2			10	120	1	10	100	1	7	130	2	2.0	160	4.0	7-8	310.0	1.0	7-10	900	5	8=>7	380.0	1.0	10=>7	930	6.0	2-7-10	1710	9.0	10=>7=>2	5960	23.0		71082634519.0	71082453169.0	72104815369.0		
200748091903	ダ	右	1400	曇	良	12:00	サラ3歳4組		2007-9-19	13	名古屋	2			4	110	1	4	130	1	1	160	5	2.0	140	2.0	1-4	610.0	4.0	1-4	680	3	4=>1	940.0	4.0	4=>1	790	3.0	1-2-4	790	2.0	4=>1=>2	3380	10.0		41081756923.0	48101769523.0	48110765293.0		
200748091904	ダ	右	1300	曇	良	12:30	サラC13組		2007-9-19	13	名古屋	2			2	130	1	2	110	1	8	130	2	1.0	350	7.0	2-7	220.0	1.0	2-8	370	2	2=>7	250.0	1.0	2=>8	520	2.0	1-2-8	2390	14.0	2=>8=>1	6760	25.0		12465107839.0	12468510739.0	12486510739.0		
200748091905	ダ	右	1400	曇	良	13:00	サラC11組		2007-9-19	13	名古屋	2			4	110	1	4	100	1	2	140	3	7.0	280	6.0	2-4	260.0	1.0	2-4	210	1	4=>2	220.0	1.0	4=>2	210	1.0	2-4-7	650	3.0	4=>2=>7	1090	3.0		41062971853.0	41069271583.0	41069275183.0		
200748091906	ダ	右	800	曇	良	13:35	サラC10組		2007-9-19	13	名古屋	2			8	130	1	8	100	1	7	110	2	2.0	140	4.0	7-7	130.0	1.0	7-8	130	1	7=>7	120.0	1.0	8=>7	200	1.0	2-7-8	840	5.0	8=>7=>2	1400	4.0				81072134695.0		
200748092001	ダ	右	800	晴	良	11:00	サラ2歳		2007-9-20	13	名古屋	3			3	160	1	3	110	1	7	130	2							3-7	260	1				3=>7	400	1.0	3-6-7	2400	7.0	3=>7=>6	6050	18.0				3746215.0		
200748092002	ダ	右	1400	晴	良	11:25	サラ2歳		2007-9-20	13	名古屋	3			3	190	1	3	200	3	4	140	1							3-4	350	1				3=>4	1070	5.0	3-4-7	2230	7.0	3=>4=>7	7880	30.0		2416375.0	2461735.0	2476351.0		
200748092003	ダ	右	800	晴	良	11:50	サラ3歳11組		2007-9-20	13	名古屋	3			3	270	1	3	340	5	2	170	2	4.0	440	6.0	2-3	670.0	2.0	2-3	620	1	3=>2	1280.0	3.0	3=>2	1100	3.0	2-3-4	1240	3.0	3=>2=>4	5110	13.0				34968210175.0		
200748092004	ダ	右	1400	晴	良	12:20	サラ3歳10組		2007-9-20	13	名古屋	3			3	130	1	3	100	1	7	160	4	1.0	130	2.0	3-7	410.0	2.0	3-7	550	3	3=>7	650.0	3.0	3=>7	640	3.0	1-3-7	570	2.0	3=>7=>1	1730	4.0		23761451089.0	23671410589.0	32761410589.0		
200748092005	ダ	右	1400	晴	良	12:50	サラ系C9組		2007-9-20	13	名古屋	3			1	140	1	1	100	1	3	300	4	2.0	560	7.0	1-3	3820.0	10.0	1-3	2420	8	1=>3	7010.0	17.0	1=>3	3380	11.0	1-2-3	3460	14.0	1=>3=>2	24600	67.0		16107392485.0	16310792458.0	13629105748.0		
200748092006	ダ	右	1400	晴	良	13:20	サラ系C7組		2007-9-20	13	名古屋	3			8	310	2	8	100	1	2	330	6	4.0	230	4.0	2-7	1600.0	7.0	2-8	1800	8	7=>2	2970.0	11.0	8=>2	2980	11.0	2-4-8	4140	14.0	8=>2=>4	11130	32.0		48109326751.0	48109325761.0	48102936751.0		
200748092007	ダ	右	1300	晴	良	13:50	サラ系C6組		2007-9-20	13	名古屋	3			10	200	1	10	140	1	2	210	5	1.0	140	2.0	2-8	610.0	2.0	2-10	850	2	8=>2	700.0	3.0	10=>2	780	3.0	1-2-10	1680	5.0	10=>2=>1	4380	15.0		1028561947.0	1028651947.0	1026819547.0		
200748092008	ダ	右	1400	晴	良	14:20	ぐだぐだ党Cせきねダ		2007-9-20	13	名古屋	3			10	310	2	10	120	1	5	140	2	7.0	150	4.0	5-8	600.0	4.0	5-10	1070	6	8=>5	1070.0	6.0	10=>5	1810	11.0	5-7-10	1120	4.0	10=>5=>7	5270	21.0		51096327148.0	51019638724.0	51091387642.0		
200748092009	ダ	右	1600	晴	良	14:50	サラ系B5組		2007-9-20	13	名古屋	3			6	190	1	6	120	1	1	240	5	8.0	570	9.0	1-6	1850.0	6.0	1-6	1270	5	6=>1	3420.0	12.0	6=>1	1340	4.0	1-6-8	13890	37.0	6=>1=>8	38090	115.0		16295810374.0	16103928574.0	16103289574.0		
200748092010	ダ	右	1800	晴	良	15:55	秋桜賞	G	2007-9-20	13	名古屋	3	牝(ハンデ)		5	220	1	5	140	2	12	180	4	1.0	150	3.0	5-8	2000.0	7.0	5-12	2280	8	5=>8	2120.0	10.0	5=>12	3330	12.0	1-5-12	3500	11.0	5=>12=>1	19290	59.0		125613911104827.0	125136910112847.0	125139102681147.0		
200748092101	ダ	右	1400	晴	良	11:00	サラ3歳3組		2007-9-21	13	名古屋	4			6	2580	5	6	560	7	7	120	1	4.0	2,690	10.0	6-7	1700.0	5.0	6-7	2940	8	6=>7	3340.0	13.0	6=>7	6080	21.0	4-6-7	23310	57.0	6=>7=>4	283220	391.0		45718210693.0	45718261039.0	45768123109.0		
200748092102	ダ	右	1400	晴	良	11:30	サラ3歳2組		2007-9-21	13	名古屋	4			8	630	4	8	180	3	7	180	4	2.0	170	2.0	7-7	3040.0	10.0	7-8	1840	8	7=>7	1480.0	7.0	8=>7	5280	17.0	2-7-8	1230	3.0	8=>7=>2	13740	50.0		87412695103.0	87412659310.0	87142563910.0		
200748092103	ダ	右	800	晴	良	12:00	フレッシュゴールド		2007-9-21	13	名古屋	4			1	560	3	1	120	3	7	100	1	6.0	200	4.0				1-7	360	2				1=>7	1240	5.0	1-6-7	1260	4.0	1=>7=>6	4340	15.0				17586342.0		
200748092104	ダ	右	800	晴	良	12:30	サラ系C5組		2007-9-21	13	名古屋	4			2	900	4	2	160	5	6	100	1	4.0	110	2.0	2-6	1270.0	8.0	2-6	1860	8	2=>6	7210.0	22.0	2=>6	3270	15.0	2-4-6	1660	9.0	2=>6=>4	12330	46.0				26410978153.0		
200748092105	ダ	右	1400	晴	良	13:00	サラ系C4組		2007-9-21	13	名古屋	4			4	130	1	4	100	1	10	130	4	6.0	100	2.0	4-8	420.0	1.0	4-10	1310	8	4=>8	860.0	2.0	4=>10	1770	5.0	4-6-10	950	3.0	4=>10=>6	5090	13.0		10961342857.0	10961432857.0	10643129758.0		
200748100301	ダ	右	1400	曇	不良	11:00	サラ3歳6組		2007-10-3	14	名古屋	2			3	110	1	3	100	1	5	140	2	6.0	170	5.0	3-5	270.0	1.0	3-5	260	1	3=>5	480.0	2.0	3=>5	410	1.0	3-5-6	490	1.0	3=>5=>6	1120	1.0		36105149728.0	36105914782.0	36510914782.0		
200748100302	ダ	右	1400	曇	不良	11:25	サラ3歳5組		2007-10-3	14	名古屋	2			5	1230	5	5	210	3	6	260	5	1.0	100	1.0	5-6	2330.0	10.0	5-6	3130	10	5=>6	3650.0	13.0	5=>6	6310	16.0	1-5-6	1110	5.0	5=>6=>1	18660	51.0		31541068729.0	31541068729.0	31510479628.0		
200748100303	ダ	右	1400	曇	不良	11:50	サラ3歳4組		2007-10-3	14	名古屋	2			3	150	1	3	100	1	9	170	4	6.0	1,200	9.0	3-8	160.0	1.0	3-9	390	2	3=>8	200.0	1.0	3=>9	610	3.0	3-6-9	2290	7.0	3=>9=>6	3970	9.0		38967101524.0	36987105142.0	39671058421.0		
200748100304	ダ	右	1400	曇	不良	12:20	サラC16組		2007-10-3	14	名古屋	2			7	420	2	7	140	3	9	140	4	6.0	120	2.0	7-8	430.0	2.0	7-9	530	3	7=>8	870.0	3.0	7=>9	1030	3.0	6-7-9	500	1.0	7=>9=>6	2790	6.0		69103857421.0	69108357421.0	69103857421.0		
200748100305	ダ	右	800	曇	不良	12:50	サラC15組		2007-10-3	14	名古屋	2			1	250	2	1	200	2	10	630	8	6.0	210	3.0	1-8	2260.0	8.0	1-10	2400	9	1=>8	2160.0	10.0	1=>10	3590	12.0	1-6-10	4380	16.0	1=>10=>6	22650	67.0				16108247935.0		
