	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200948090210	ダ	右	1400	晴	良	15:40	名古屋チャレンジカッ 		2009-9-2	10	名古屋	2			9	310	2	9.0	150	2.0	10.0	210	3.0	2.0	970	9.0	8-8	1870.0	6.0	9-10	1640	5	8=>8	1940.0	7.0	9=>10	3000	9.0	2-9-10	28890	56.0	9=>10=>2	86830	184.0		10287945163.0	10287945136.0	10278941536.0		
200948090211	ダ	右	1400	晴	良	16:15	カンナ特別 		2009-9-2	10	名古屋	2			1	240	1	1.0	110	1.0	2.0	140	3.0	4.0	130	2.0	1-2	830.0	4.0	1-2	790	2	1=>2	1420.0	5.0	1=>2	1450	3.0	1-2-4	870	1.0	1=>2=>4	3020	1.0		126104125711983.0	124610512117983.0	142125611107983.0		
200948091501	ダ	右	1400	雨	稍重	10:50	サラ3歳3組		2009-9-15	11	名古屋	1	(定量)		3	100	1	3.0	100	1.0	7.0	1,050	8.0	4.0	100	2.0	3-7	4580.0	8.0	3-7	4510	9	3=>7	4570.0	10.0	3=>7	5050	10.0	3-4-7	5090	13.0	3=>7=>4	15160	27.0		1354792610.0	1354792610.0	1347592610.0		
200948091502	ダ	右	1400	雨	稍重	11:20	サラ3歳2組		2009-9-15	11	名古屋	1	(定量)		1	160	1	1.0	100	1.0	8.0	100	2.0	6.0	140	4.0	1-7	230.0	1.0	1-8	190	1	1=>7	260.0	1.0	1=>8	290	1.0	1-6-8	320	1.0	1=>8=>6	800	2.0		18946752310.0	18469572310.0	18465792310.0		
200948091503	ダ	右	800	雨	稍重	11:50	サラC15組		2009-9-15	11	名古屋	1	(定量)		10	560	3	10.0	100	2.0	1.0	100	1.0	9.0	180	4.0	1-8	290.0	1.0	1-10	460	1	8=>1	890.0	3.0	10=>1	1220	5.0	1-9-10	960	4.0	10=>1=>9	4640	13.0				11092387645.0		
200948091504	ダ	右	1400	雨	稍重	12:20	サラC14組		2009-9-15	11	名古屋	1	(定量)		9	520	2	9.0	160	3.0	2.0	130	1.0	8.0	720	8.0	2-8	250.0	1.0	2-9	420	1	8=>2	740.0	3.0	9=>2	1160	5.0	2-8-9	4990	16.0	9=>2=>8	23280	66.0		91028146357.0	91028143657.0	91082143657.0		
200948091505	ダ	右	1300	雨	重	12:50	サラC13組		2009-9-15	11	名古屋	1	(定量)		8	1690	5	8.0	330	6.0	10.0	150	3.0	1.0	100	1.0	7-8	780.0	4.0	8-10	4320	11	7=>8	1190.0	5.0	8=>10	10100	21.0	1-8-10	1500	5.0	8=>10=>1	26130	67.0		71081243596.0	71081243596.0	71081425369.0		
200948091506	ダ	右	1400	雨	重	13:20	サラC12組		2009-9-15	11	名古屋	1	(定量)		10	430	2	10.0	170	3.0	3.0	180	4.0	2.0	200	5.0	3-8	730.0	4.0	3-10	2060	10	8=>3	1440.0	6.0	10=>3	3080	11.0	2-3-10	3800	21.0	10=>3=>2	23660	108.0		11029683547.0	11026983547.0	10126983547.0		
200948091507	ダ	右	1600	雨	重	13:50	コノハズク特別 		2009-9-15	11	名古屋	1	(定量)		5	150	1	5.0	110	2.0	2.0	100	1.0	7.0	140	3.0	2-5	190.0	1.0	2-5	190	1	5=>2	380.0	1.0	5=>2	290	1.0	2-5-7	430	1.0	5=>2=>7	1180	1.0		23795184610.0	23715948610.0	23751946108.0		
200948091508	ダ	右	1400	雨	重	14:25	サラC11組		2009-9-15	11	名古屋	1	(定量)		8	580	3	8.0	120	3.0	10.0	100	2.0	5.0	100	1.0	7-8	340.0	2.0	8-10	770	3	7=>8	890.0	5.0	8=>10	1720	7.0	5-8-10	550	2.0	8=>10=>5	3840	12.0		81052179364.0	81057219364.0	81057291364.0		
200948091509	ダ	右	1600	雨	重	15:00	サラB3組		2009-9-15	11	名古屋	1	(定量)		1	310	2	1.0	100	1.0	6.0	120	2.0	5.0	130	3.0	1-6	260.0	1.0	1-6	280	1	1=>6	450.0	1.0	1=>6	520	1.0	1-5-6	450	2.0	1=>6=>5	1410	2.0		152638479.0	152638479.0	156238479.0		
200948091510	ダ	右	1400	雨	重	15:35	サラB2組		2009-9-15	11	名古屋	1	(定量)		6	200	1	6.0	100	1.0	1.0	260	6.0	7.0	110	2.0	1-6	910.0	4.0	1-6	1020	4	6=>1	1150.0	5.0	6=>1	1250	4.0	1-6-7	580	3.0	6=>1=>7	3170	9.0		12671035849.0	12671053489.0	12671054389.0		
200948091601	ダ	右	800	晴	重	10:50	サラ2歳3組		2009-9-16	11	名古屋	2	(定量)		3	150	1	3.0	100	1.0	6.0	240	6.0	10.0	160	3.0	3-6	1050.0	5.0	3-6	830	5	3=>6	790.0	4.0	3=>6	730	4.0	3-6-10	2040	9.0	3=>6=>10	3490	8.0				36104827195.0		
200948091602	ダ	右	800	晴	稍重	11:20	サラ2歳2組		2009-9-16	11	名古屋	2	(定量)		3	170	1	3.0	100	1.0	4.0	350	8.0	6.0	100	2.0	3-4	3410.0	17.0	3-4	2030	7	3=>4	4810.0	21.0	3=>4	3610	16.0	3-4-6	2290	7.0	3=>4=>6	16520	51.0				34691108527.0		
200948091603	ダ	右	1400	晴	稍重	11:50	サラ3歳5組		2009-9-16	11	名古屋	2	(定量)		7	290	2	7.0	100	1.0	6.0	100	3.0	3.0	100	2.0	6-7	530.0	2.0	6-7	450	2	7=>6	620.0	2.0	7=>6	550	2.0	3-6-7	220	1.0	7=>6=>3	1140	2.0		67101398452.0	67101395482.0	61071354982.0		
200948091604	ダ	右	1400	晴	稍重	12:20	サラ3歳4組		2009-9-16	11	名古屋	2	(定量)		3	850	3	3.0	130	2.0	4.0	330	7.0	6.0	100	1.0	3-4	4210.0	10.0	3-4	6200	13	3=>4	8620.0	18.0	3=>4	14730	22.0	3-4-6	1900	6.0	3=>4=>6	38380	82.0		34659817210.0	34659817210.0	34659817210.0		
200948091605	ダ	右	1400	晴	稍重	12:50	2歳特別 		2009-9-16	11	名古屋	2			5	620	2	5.0	530	2.0	1.0	660	4.0	10.0	2,390	8.0	1-5	1800.0	7.0	1-5	2170	6	5=>1	3500.0	16.0	5=>1	4400	11.0	1-5-10	18010	42.0	5=>1=>10	75090	158.0		15968372104.0	15938721064.0	15937210486.0		
200948091606	ダ	右	1400	晴	稍重	13:20	サラC10組		2009-9-16	11	名古屋	2	(定量)		10	1460	7	10.0	370	7.0	8.0	180	2.0	4.0	210	3.0	7-8	1300.0	6.0	8-10	2140	11	8=>7	1860.0	10.0	10=>8	6290	28.0	4-8-10	4040	16.0	10=>8=>4	34280	122.0		91048617523.0	91084765123.0	91084751623.0		
200948091607	ダ	右	1400	晴	稍重	13:50	サラC9組		2009-9-16	11	名古屋	2	(定量)		7	190	1	7.0	110	1.0	5.0	180	4.0	2.0	120	2.0	5-7	550.0	3.0	5-7	530	2	7=>5	670.0	3.0	7=>5	730	3.0	2-5-7	790	3.0	7=>5=>2	2550	6.0		57102638149.0	57102683149.0	57210638149.0		
200948091608	ダ	右	1300	晴	稍重	14:20	サラC8組		2009-9-16	11	名古屋	2	(定量)		10	610	3	10.0	160	4.0	9.0	110	1.0	5.0	190	5.0	8-8	510.0	3.0	9-10	540	1	8=>8	570.0	2.0	10=>9	1450	6.0	5-9-10	1140	5.0	10=>9=>5	7720	25.0		71059814362.0	71059841362.0	71059846312.0		
200948091609	ダ	右	1600	晴	稍重	14:50	サラB5組		2009-9-16	11	名古屋	2	(定量)		2	580	3	2.0	220	5.0	3.0	130	2.0	6.0	220	4.0	2-3	510.0	2.0	2-3	710	2	2=>3	1250.0	6.0	2=>3	1460	5.0	2-3-6	870	3.0	2=>3=>6	4310	14.0		148926357.0	148962357.0	968123457.0		
200948091610	ダ	右	1400	晴	稍重	15:20	サラB4組		2009-9-16	11	名古屋	2	(定量)		8	3900	7	8.0	600	6.0	4.0	370	4.0	6.0	270	2.0	4-7	10700.0	19.0	4-8	5400	13	7=>4	16210.0	33.0	8=>4	28080	37.0	4-6-8	12050	26.0	8=>4=>6	148140	167.0		48613591027.0	48635191027.0	48635192107.0		
200948091611	ダ	右	1900	晴	稍重	15:50	名古屋チャレンジカッ 		2009-9-16	11	名古屋	2	(定量)		3	220	1	3.0	120	1.0	4.0	160	4.0	2.0	260	6.0	3-4	440.0	2.0	3-4	430	2	3=>4	640.0	2.0	3=>4	610	2.0	2-3-4	1810	6.0	3=>4=>2	3450	13.0		13726451089.0	13724658109.0	13274568109.0		
200948091612	ダ	右	1600	晴	稍重	16:20	サルビア特別 		2009-9-16	11	名古屋	2	(定量)		1	1320	5	1.0	150	3.0	5.0	110	2.0	3.0	100	1.0	1-5	1400.0	5.0	1-5	1540	7	1=>5	3650.0	13.0	1=>5	3250	13.0	1-3-5	630	3.0	1=>5=>3	7980	25.0		156823971141210.0	156289371141012.0	156932781141012.0		
200948091801	ダ	右	1400	晴	良	10:50	サラ3歳13組		2009-9-18	11	名古屋	4	(定量)		6	140	1	6.0	100	1.0	8.0	180	5.0	10.0	130	2.0	6-7	340.0	1.0	6-8	500	1	6=>7	460.0	1.0	6=>8	900	3.0	6-8-10	790	1.0	6=>8=>10	2250	1.0		69102781435.0	69108271453.0	68109217435.0		
200948091802	ダ	右	1400	晴	良	11:20	サラ3歳12組		2009-9-18	11	名古屋	4	(定量)		5	120	1	5.0	100	1.0	6.0	120	3.0	3.0	120	4.0				5-6	380	3				5=>6	580	3.0	3-5-6	550	3.0	5=>6=>3	1290	6.0		35416287.0	35416287.0	35461278.0		
200948091803	ダ	右	800	晴	良	11:50	サラ3歳11組		2009-9-18	11	名古屋	4	(定量)		8	680	3	8.0	110	2.0	4.0	120	3.0	10.0	100	1.0	4-7	640.0	3.0	4-8	830	3	7=>4	1240.0	7.0	8=>4	2130	8.0	4-8-10	400	1.0	8=>4=>10	4310	12.0				47810953261.0		
200948091804	ダ	右	1400	晴	良	12:20	サラ3歳10組		2009-9-18	11	名古屋	4	(定量)		5	370	2	5.0	130	2.0	9.0	100	1.0	7.0	200	6.0	5-8	200.0	1.0	5-9	140	1	5=>8	1210.0	5.0	5=>9	870	5.0	5-7-9	420	1.0	5=>9=>7	3750	11.0		25679831014.0	25697381014.0	25973610814.0		
200948091805	ダ	右	1400	晴	良	12:50	早めの☆さとP誕生日		2009-9-18	11	名古屋	4	(定量)		7	190	1	7.0	120	2.0	10.0	200	5.0	1.0	120	1.0	7-8	920.0	4.0	7-10	1480	7	7=>8	1140.0	3.0	7=>10	1900	7.0	1-7-10	1640	9.0	7=>10=>1	8140	26.0		17835104692.0	17358104692.0	17510348692.0		
200948091806	ダ	右	1400	晴	良	13:25	幸枝誕生日記念		2009-9-18	11	名古屋	4	(定量)		5	430	3	5.0	110	3.0	10.0	100	1.0	4.0	100	2.0	5-8	410.0	3.0	5-10	490	3	5=>8	960.0	5.0	5=>10	760	4.0	4-5-10	130	1.0	5=>10=>4	1080	5.0		51047689132.0	51047689132.0	51047896312.0		
200948091807	ダ	右	1300	晴	良	14:00	あいちの新米コシヒカ		2009-9-18	11	名古屋	4	(定量)		10	520	3	10.0	380	2.0	9.0	510	3.0	8.0	790	4.0	8-8	1550.0	5.0	9-10	1510	6	8=>8	1580.0	6.0	10=>9	2490	9.0	8-9-10	2380	9.0	10=>9=>8	13140	37.0		10952861473.0	10958264137.0	10958246137.0		
200948091808	ダ	右	1600	晴	良	14:35	サラB10組		2009-9-18	11	名古屋	4	(定量)		4	120	1	4.0	100	1.0	3.0	220	4.0	10.0	590	9.0	3-4	760.0	4.0	3-4	630	4	4=>3	970.0	4.0	4=>3	630	3.0	3-4-10	4350	15.0	4=>3=>10	7740	21.0		34961015728.0	34910617258.0	34109167258.0		
200948091809	ダ	右	1600	晴	良	15:10	サラB9組		2009-9-18	11	名古屋	4	(定量)		2	120	1	2.0	100	1.0	6.0	160	4.0	3.0	140	2.0	2-6	870.0	5.0	2-6	730	4	2=>6	830.0	5.0	2=>6	860	5.0	2-3-6	1100	5.0	2=>6=>3	3190	11.0		41052873196.0	42510738196.0	24759863110.0		
200948091810	ダ	右	1400	晴	良	15:45	おみなえし特別 		2009-9-18	11	名古屋	4	(定量)		8	340	2	8.0	140	1.0	4.0	250	5.0	10.0	140	2.0	4-7	1450.0	6.0	4-8	2200	9	7=>4	1610.0	7.0	8=>4	2860	12.0	4-8-10	2980	10.0	8=>4=>10	17300	51.0		28101745963.0	28101475963.0	28104175963.0		
200948093001	ダ	右	1400	小雨	稍重	10:50	サラ3歳7組		2009-9-30	12	名古屋	2	(定量)		6	170	1	6.0	100	1.0	1.0	140	3.0	3.0	110	2.0	1-6	1640.0	7.0	1-6	1720	8	6=>1	2030.0	8.0	6=>1	1980	10.0	1-3-6	1410	5.0	6=>1=>3	5780	21.0		26189435710.0	26913485710.0	26913451078.0		
200948093002	ダ	右	1400	小雨	稍重	11:20	サラ3歳6組		2009-9-30	12	名古屋	2	(定量)		9	180	1	9.0	220	4.0	2.0	240	5.0	3.0	180	3.0	2-8	1570.0	7.0	2-9	1530	7	8=>2	1820.0	9.0	9=>2	2100	10.0	2-3-9	1420	6.0	9=>2=>3	6720	26.0		19102345786.0	19210354786.0	19231045768.0		
200948093003	ダ	右	1400	小雨	稍重	11:50	サラ3歳5組		2009-9-30	12	名古屋	2	(定量)		10	120	1	10.0	100	1.0	5.0	100	2.0	4.0	230	4.0	5-8	150.0	1.0	5-10	130	1	8=>5	140.0	1.0	10=>5	150	1.0	4-5-10	740	4.0	10=>5=>4	1260	5.0		10584796321.0	10584976231.0	10584976231.0		
200948093004	ダ	右	1400	小雨	稍重	12:20	サラC10組		2009-9-30	12	名古屋	2	(定量)		6	270	2	6.0	160	2.0	4.0	520	6.0	5.0	350	3.0	4-6	2700.0	9.0	4-6	1840	6	6=>4	2620.0	9.0	6=>4	2410	7.0	4-5-6	6800	20.0	6=>4=>5	17500	43.0		46851032179.0	46528310917.0	46528310971.0		
200948093005	ダ	右	800	小雨	稍重	12:50	サラC9組		2009-9-30	12	名古屋	2	(定量)		5	280	1	5.0	150	1.0	4.0	180	4.0	7.0	200	6.0	4-5	2170.0	11.0	4-5	2030	10	5=>4	3680.0	17.0	5=>4	2620	14.0	4-5-7	4930	22.0	5=>4=>7	27970	126.0				57643911028.0		
200948093006	ダ	右	1400	小雨	稍重	13:20	サラ2歳特別 		2009-9-30	12	名古屋	2			7	220	2	7.0	100	1.0	2.0	100	2.0	4.0	140	4.0	2-7	170.0	1.0	2-7	180	1	7=>2	540.0	3.0	7=>2	420	2.0	2-4-7	350	1.0	7=>2=>4	1360	3.0		71042931685.0	71042918356.0	71042918653.0		
200948093007	ダ	右	1300	小雨	稍重	13:50	サラC8組		2009-9-30	12	名古屋	2	(定量)		2	640	3	2.0	310	6.0	9.0	550	7.0	5.0	290	5.0	2-8	450.0	2.0	2-9	4750	15	2=>8	1080.0	6.0	2=>9	6530	20.0	2-5-9	43290	39.0	2=>9=>5	217240	193.0		29101584736.0	29101548736.0	29101548763.0		
200948093008	ダ	右	1600	小雨	重	14:20	サラB5組		2009-9-30	12	名古屋	2	(定量)		7	110	1	7.0	100	2.0	2.0	110	3.0	5.0	100	1.0	2-7	620.0	2.0	2-7	440	2	7=>2	570.0	2.0	7=>2	620	2.0	2-5-7	450	2.0	7=>2=>5	1500	4.0		57492311086.0	57923418610.0	57324816910.0		
200948093009	ダ	右	1400	小雨	重	14:50	サラB4組		2009-9-30	12	名古屋	2	(定量)		5	300	2	5.0	100	1.0	3.0	140	4.0	10.0	110	2.0	3-5	1120.0	6.0	3-5	780	2	5=>3	1390.0	8.0	5=>3	1330	4.0	3-5-10	780	3.0	5=>3=>10	4680	12.0		3109857261.0	3109857216.0	3109587126.0		
200948093010	ダ	右	1400	小雨	重	15:20	キッケンクリス賞若駒 		2009-9-30	12	名古屋	2	(定量)		6	130	1	6.0	100	1.0	3.0	100	2.0	8.0	230	4.0	3-6	290.0	1.0	3-6	280	1	6=>3	410.0	1.0	6=>3	410	1.0	3-6-8	940	3.0	6=>3=>8	1900	4.0		68921074351.0	68921037451.0	68932451071.0		
200948093011	ダ	右	1400	小雨	重	15:50	名古屋チャレンジカッ 		2009-9-30	12	名古屋	2	(定量)		2	1070	6	2.0	160	2.0	7.0	100	1.0	5.0	260	6.0				2-7	860	2				2=>7	2280	10.0	2-5-7	1530	5.0	2=>7=>5	10380	35.0		27864351.0	27836541.0	27683541.0		
200948093012	ダ	右	1600	小雨	重	16:20	ホウセンカ特別 		2009-9-30	12	名古屋	2	(定量)		1	1890	8	1.0	380	7.0	9.0	190	2.0	10.0	280	5.0	1-7	2620.0	10.0	1-9	8900	25	1=>7	7440.0	20.0	1=>9	11550	44.0	1-9-10	17440	48.0	1=>9=>10	125020	284.0		135211912108467.0	135112129108467.0	139101285641127.0		
200948100201	ダ	右	1400	雨	不良	10:50	サラ3歳13組		2009-10-2	12	名古屋	4	(定量)		3	840	5	3.0	200	3.0	9.0	140	1.0	4.0	940	8.0	3-8	550.0	2.0	3-9	670	3	3=>8	1030.0	5.0	3=>9	1680	6.0	3-4-9	20180	40.0	3=>9=>4	77850	169.0		9283610457.0	9238461057.0	9234865107.0		
200948100202	ダ	右	1400	雨	不良	11:20	サラ3歳12組		2009-10-2	12	名古屋	4	(定量)		5	180	1	5.0	110	1.0	3.0	300	7.0	9.0	130	2.0	3-5	1640.0	7.0	3-5	1180	5	5=>3	1350.0	5.0	5=>3	1470	5.0	3-5-9	1920	7.0	5=>3=>9	7030	24.0		56391018724.0	56931018724.0	59631102874.0		
200948100203	ダ	右	1400	雨	不良	11:50	サラ3歳11組		2009-10-2	12	名古屋	4	(定量)		3	220	1	3.0	130	3.0	9.0	120	2.0	4.0	400	6.0	3-8	190.0	1.0	3-9	170	1	3=>8	260.0	1.0	3=>9	330	1.0	3-4-9	1060	5.0	3=>9=>4	3240	10.0		27910361485.0	27931061485.0	29376104158.0		
200948100204	ダ	右	1400	雨	不良	12:20	サラC3組		2009-10-2	12	名古屋	4	(定量)		9	550	3	9.0	100	2.0	2.0	120	3.0	1.0	100	1.0	2-8	630.0	3.0	2-9	900	4	8=>2	1670.0	6.0	9=>2	1760	7.0	1-2-9	220	1.0	9=>2=>1	4310	13.0		12471096385.0	12497106385.0	12491076385.0		
200948100205	ダ	右	800	雨	不良	12:50	JRA認定競走フレッ		2009-10-2	12	名古屋	4	(定量)		7	180	1	7.0	100	1.0	3.0	130	3.0	4.0	100	2.0				3-7	380	2				7=>3	600	2.0	3-4-7	330	1.0	7=>3=>4	1420	2.0				73486152.0		
200948100206	ダ	右	1400	雨	不良	13:20	サラC2組		2009-10-2	12	名古屋	4	(定量)		1	1510	4	1.0	260	5.0	7.0	110	1.0	4.0	150	3.0	1-7	3610.0	10.0	1-7	1930	8	1=>7	2300.0	8.0	1=>7	4520	16.0	1-4-7	1750	7.0	1=>7=>4	10890	36.0		15924761083.0	19752463108.0	19742653108.0		
200948100207	ダ	右	1600	雨	不良	13:50	サラB10組		2009-10-2	12	名古屋	4	(定量)		2	760	4	2.0	130	3.0	3.0	110	2.0	5.0	110	1.0	2-3	870.0	3.0	2-3	940	4	2=>3	2240.0	10.0	2=>3	2510	10.0	2-3-5	610	1.0	2=>3=>5	4580	8.0		25109134876.0	25910314867.0	25931084167.0		
200948100208	ダ	右	1400	雨	不良	14:20	サラB9組		2009-10-2	12	名古屋	4	(定量)		3	450	3	3.0	160	1.0	2.0	580	9.0	5.0	400	5.0	2-3	5120.0	17.0	2-3	3770	19	3=>2	7570.0	33.0	3=>2	8960	32.0	2-3-5	7140	27.0	3=>2=>5	32880	105.0		39721056418.0	39725104618.0	32976510481.0		
200948100209	ダ	右	1600	雨	不良	14:50	サラB8組		2009-10-2	12	名古屋	4	(定量)		5	200	1	5.0	120	1.0	1.0	160	3.0	4.0	180	5.0	1-5	970.0	5.0	1-5	970	5	5=>1	1360.0	6.0	5=>1	1190	6.0	1-4-5	760	3.0	5=>1=>4	3370	8.0		59104832761.0	51049832761.0	54108391726.0		
200948100210	ダ	右	1600	雨	不良	15:20	JBCカウントダウン 		2009-10-2	12	名古屋	4	(定量)		10	120	1	10.0	100	1.0	2.0	110	2.0	8.0	110	3.0	2-8	140.0	1.0	2-10	140	1	8=>2	230.0	1.0	10=>2	260	1.0	2-8-10	760	3.0	10=>2=>8	2050	7.0		41028965713.0	41028691753.0	41028671953.0		
200948100211	ダ	右	1900	雨	不良	15:50	HBA日高軽種馬農業 		2009-10-2	12	名古屋	4	(別定)		2	2520	7	2.0	240	4.0	10.0	160	2.0	4.0	170	3.0	2-8	1280.0	6.0	2-10	2140	10	2=>8	4400.0	18.0	2=>10	5900	22.0	2-4-10	2180	10.0	2=>10=>4	21900	78.0		19104652783.0	19104625738.0	19104265738.0		
200948100212	ダ	右	1800	雨	不良	16:20	秋桜賞	G	2009-10-2	12	名古屋	4	牝(定量)		7	580	3	7.0	140	3.0	6.0	110	1.0	5.0	150	4.0	6-7	320.0	1.0	6-7	330	1	7=>6	1030.0	3.0	7=>6	740	2.0	5-6-7	600	2.0	7=>6=>5	3580	11.0		67110954382.0	67151094328.0	67511094382.0		
200948101201	ダ	右	1400	晴	良	10:50	サラ3歳3組		2009-10-12	13	名古屋	1	(定量)		7	450	3	7.0	400	3.0	2.0	530	4.0							2-7	2270	8				7=>2	3920	12.0	2-6-7	1340	4.0	7=>2=>6	18780	42.0		6752341.0	7652341.0	7652341.0		
200948101202	ダ	右	1400	晴	良	11:20	サラ3歳2組		2009-10-12	13	名古屋	1	(定量)		3	150	1	3.0	150	1.0	5.0	190	3.0							3-5	380	2				3=>5	380	2.0	3-5-6	730	2.0	3=>5=>6	1960	7.0		3756421.0	3756241.0	3756241.0		
200948101203	ダ	右	800	晴	良	11:50	祝!小川まさる邸新築		2009-10-12	13	名古屋	1	(定量)		6	140	1	6.0	100	1.0	4.0	110	2.0	2.0	160	4.0	4-6	130.0	1.0	4-6	110	1	6=>4	200.0	1.0	6=>4	180	1.0	2-4-6	300	2.0	6=>4=>2	600	2.0				62410957831.0		
200948101204	ダ	右	1400	晴	良	12:20	サラC15組		2009-10-12	13	名古屋	1	(定量)		5	560	4	5.0	190	5.0	2.0	150	3.0	1.0	170	4.0	2-5	860.0	3.0	2-5	1120	8	5=>2	2920.0	18.0	5=>2	2170	11.0	1-2-5	1100	3.0	5=>2=>1	4710	8.0		59162710438.0	59162741038.0	59162471038.0		
200948101205	ダ	右	1300	晴	良	12:50	綾華ちゃん明日で5歳		2009-10-12	13	名古屋	1	(定量)		2	170	1	2.0	100	1.0	9.0	390	8.0	7.0	100	2.0	2-8	870.0	2.0	2-9	6150	12	2=>8	1220.0	3.0	2=>9	8030	17.0	2-7-9	3000	6.0	2=>9=>7	29560	51.0		92108761534.0	92710681534.0	92610713584.0		
200948101206	ダ	右	1400	晴	良	13:20	サラC13組		2009-10-12	13	名古屋	1	(定量)		9	400	2	9.0	250	5.0	4.0	210	4.0	8.0	1,120	10.0	4-8	760.0	3.0	4-9	3690	18	8=>4	2020.0	8.0	9=>4	6140	24.0	4-8-9	58920	90.0	9=>4=>8	308860	431.0		45710981632.0	45910871632.0	45910863127.0		
200948101207	ダ	右	1400	晴	良	13:50	シンプライズ記		2009-10-12	13	名古屋	1	(定量)		5	540	2	5.0	150	3.0	4.0	120	1.0	2.0	170	4.0	4-5	530.0	4.0	4-5	500	2	5=>4	1460.0	7.0	5=>4	1900	8.0	2-4-5	650	2.0	5=>4=>2	4460	14.0		56293478101.0	52649378101.0	52469738110.0		
200948101208	ダ	右	1400	晴	良	14:25	牛乳で健康家族・牛乳		2009-10-12	13	名古屋	1	(定量)		3	380	2	3.0	130	2.0	4.0	290	6.0	7.0	160	3.0	3-4	4460.0	17.0	3-4	3080	12	3=>4	5340.0	23.0	3=>4	3800	15.0	3-4-7	3130	11.0	3=>4=>7	22600	79.0		371524896.0	372158496.0	372145896.0		
200948101209	ダ	右	1400	晴	良	15:00	雷鳥特別 		2009-10-12	13	名古屋	1	(定量)		2	130	1	2.0	100	1.0	5.0	110	3.0	6.0	100	2.0				2-5	230	2				2=>5	340	2.0	2-5-6	970	3.0	2=>5=>6	1740	5.0		12358467.0	12583647.0	12586374.0		
200948101210	ダ	右	1600	晴	良	15:35	サラB2組		2009-10-12	13	名古屋	1	(定量)		2	270	2	2.0	190	4.0	8.0	310	5.0	3.0	130	2.0	2-8	950.0	5.0	2-8	2110	6	2=>8	1610.0	8.0	2=>8	3080	9.0	2-3-8	910	2.0	2=>8=>3	7380	23.0		382795461.0	382795461.0	382754961.0		
200948101301	ダ	右	800	晴	良	10:50	サラ3歳5組		2009-10-13	13	名古屋	2	(定量)		3	170	1	3.0	120	1.0	7.0	230	4.0	1.0	420	5.0	3-7	480.0	3.0	3-7	820	4	3=>7	830.0	5.0	3=>7	860	4.0	1-3-7	4660	10.0	3=>7=>1	8980	29.0				371945628.0		
200948101302	ダ	右	1400	晴	良	11:25	サラ3歳4組		2009-10-13	13	名古屋	2	(定量)		10	240	2	10.0	100	2.0	8.0	100	1.0	6.0	120	3.0	7-8	260.0	1.0	8-10	260	1	8=>7	440.0	1.0	10=>8	510	2.0	6-8-10	470	1.0	10=>8=>6	2370	5.0		81021769534.0	10827169534.0	81072619534.0		
200948101303	ダ	右	1400	晴	良	12:00	2歳特別 		2009-10-13	13	名古屋	2			5	100	1	5.0	100	1.0	7.0	140	2.0							5-7	170	1				5=>7	210	1.0	3-5-7	1230	4.0	5=>7=>3	2220	10.0		4573612.0	5473162.0	5743162.0		
200948101304	ダ	右	1300	晴	良	12:35	サラC11組		2009-10-13	13	名古屋	2	(定量)		7	720	3	7.0	160	3.0	2.0	100	1.0	1.0	650	6.0	2-7	670.0	2.0	2-7	700	2	7=>2	1790.0	7.0	7=>2	2340	6.0	1-2-7	3800	12.0	7=>2=>1	16150	45.0		2981761053.0	2971865310.0	2791658310.0		
200948101305	ダ	右	1400	晴	良	13:10	JRA認定競走セレク		2009-10-13	13	名古屋	2	(定量)		10	260	1	10.0	110	1.0	2.0	150	4.0	5.0	130	2.0	2-7	590.0	3.0	2-10	550	2	7=>2	1110.0	2.0	10=>2	1060	3.0	2-5-10	460	1.0	10=>2=>5	2600	4.0		210561211197843.0	210651112718394.0	210511611278349.0		
200948101306	ダ	右	1400	晴	良	13:45	サラC10組		2009-10-13	13	名古屋	2	(定量)		1	810	3	1.0	170	4.0	5.0	120	1.0	7.0	120	3.0	1-5	1110.0	4.0	1-5	1600	5	1=>5	3070.0	9.0	1=>5	2780	11.0	1-5-7	320	1.0	1=>5=>7	4250	15.0		25710196834.0	52711096843.0	57219810643.0		
200948101307	ダ	右	1600	晴	良	14:20	サラB5組		2009-10-13	13	名古屋	2	(定量)		4	920	2	4.0	140	4.0	7.0	110	1.0	3.0	130	3.0				4-7	180	1				4=>7	1010	4.0	3-4-7	1270	4.0	4=>7=>3	8470	23.0		17546832.0	17548632.0	17548632.0		
200948101308	ダ	右	1400	晴	良	14:55	サラB4組		2009-10-13	13	名古屋	2	(定量)		6	100	1	6.0	120	1.0	1.0	180	3.0	5.0	300	5.0	1-6	700.0	3.0	1-6	640	3	6=>1	750.0	3.0	6=>1	730	3.0	1-5-6	2630	11.0	6=>1=>5	5480	19.0		961328574.0	963128754.0	963128574.0		
