	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200943111604	ダ	左	1200	曇	重	12:00	C3四　五ア		2009-11-16	8	船橋	1			6	370	3	6	140	3	7	130	1	6-7	730	2	6-7	350	2	5-6	960	14	5-7	510	6	6=>7	1580	5	5-6-7	2750	10	6=>7=>5	13020	37		7,8,6,(2,4),12,5,(1,10,11),(3,9)	7,(8,6),(2,4),12,5,11,(1,10),3,9	7,6,8,2,4,11,(5,12),10,1,3,9	12.9 - 12.3 - 12.1 - 12.5 - 13.7 - 13.9	12.9 - 25.2 - 37.3 - 49.8 - 63.5 - 77.4 (37.3-40.1)	5.0	300	6.0	5-6	310.0	1.0	5=>6	770.0	3.0
200943111605	ダ	左	1500	曇	重	12:30	C3三		2009-11-16	8	船橋	1			4	1160	5	4	260	6	1	120	1	1-4	1340	5	1-4	550	7	2-4	740	10	1-2	410	3	4=>1	3770	16	1-2-4	2220	8	4=>1=>2	23230	78	1,2,9,(4,11),(5,10),(3,6),8,7	1,2,(9,11),4,(5,10),6,3,8,7	1,2,9,(4,11),5,(6,10),8,3,7	(1,2),9,(4,5),10,11,6,8,7,3	7.1 - 12.9 - 13.8 - 13.4 - 13.1 - 12.8 - 13.2 - 14.0	7.1 - 20.0 - 33.8 - 47.2 - 60.3 - 73.1 - 86.3 - 100.3 (33.8-40.0)	2.0	160	3.0	1-4	1660.0	8.0	4=>1	3980.0	19.0
200943111606	ダ	左	1200	曇	重	13:05	C2三　四		2009-11-16	8	船橋	1			1	750	2	1	170	2	8	110	1	1-8	790	5	1-8	390	4	1-4	1,030	18	4-8	370	3	1=>8	2300	8	1-4-8	2330	10	1=>8=>4	13090	37		1,4,10,2,3,7,(6,8),5,11,(9,12)	1,4,10,2,3,(6,8),7,5,11-9,12	1,4,10,8,2,(3,7),6,5,11-9,12	12.2 - 11.4 - 12.0 - 12.2 - 13.5 - 14.5	12.2 - 23.6 - 35.6 - 47.8 - 61.3 - 75.8 (35.6-40.2)	4.0	180	3.0	1-6	750.0	4.0	1=>6	2160.0	10.0
200943111607	ダ	左	1600	曇	重	13:40	C2三　四		2009-11-16	8	船橋	1			10	420	2	10	140	2	9	820	7	9-10	9700	18	9-10	2,770	21	10-12	450	3	9-12	2,180	16	10=>9	19370	34	9-10-12	20210	43	10=>9=>12	119600	197	8,(10,11),(3,6,12),4,(2,9),5,(1,13),7	8,10,11,3,6,12,2,9,(5,4),1,13,7	8,10,11,(3,6,12),(2,9,4),5,(1,13,7)	8,(10,12),(3,6,11),9,2,7,5,(1,13),4	12.4 - 12.3 - 13.1 - 13.4 - 12.7 - 13.1 - 13.7 - 14.0	12.4 - 24.7 - 37.8 - 51.2 - 63.9 - 77.0 - 90.7 - 104.7 (37.8-40.8)	12.0	200	3.0	6-7	2260.0	7.0	7=>6	2720.0	10.0
200943111608	ダ	左	1600	曇	重	14:15	C2二		2009-11-16	8	船橋	1			7	280	1	7	130	2	12	120	1	7-12	500	1	7-12	280	1	7-10	300	2	10-12	520	7	7=>12	1000	1	7-10-12	1180	2	7=>12=>10	4650	3	2,4,(1,7),11,12,8,(3,10),9,5,6	2,4,(1,7),11,12,(3,8),10,(5,9),6	2,4,7,(1,11),12,(3,8),(5,10),9,6	(2,4),7,(1,11),12,(3,8),(10,9),5,6	12.7 - 13.0 - 13.2 - 13.4 - 12.7 - 13.0 - 13.5 - 13.7	12.7 - 25.7 - 38.9 - 52.3 - 65.0 - 78.0 - 91.5 - 105.2 (38.9-40.2)	10.0	190	5.0	6-8	370.0	1.0	6=>8	750.0	1.0
200943111609	ダ	左	1600	曇	重	14:50	ナナカマド特別 		2009-11-16	8	船橋	1	170万円以上		1	200	1	1	130	1	9	360	6	1-9	2060	8	1-9	1,070	11	1-3	360	3	3-9	1,090	12	1=>9	3460	11	1-3-9	3670	10	1=>9=>3	17080	45	1,3,9,(5,10),12,(4,11),8,(2,6,7)	1,3,(5,9),10,(4,12),11,8,7,2,6	1,3,(5,9),10,7,4,12,11,8,2,6	139571041112862	12.5 - 12.5 - 13.0 - 13.2 - 13.3 - 13.3 - 13.0 - 13.4	12.5 - 25.0 - 38.0 - 51.2 - 64.5 - 77.8 - 90.8 - 104.2 (38.0-39.7)	3.0	160	3.0	1-7	330.0	1.0	1=>7	530.0	1.0
200943111610	ダ	左	1000	曇	重	15:25	カムイユカラスプリン 		2009-11-16	8	船橋	1	(別定)		11	3420	8	11	720	7	8	200	3	8-11	10640	26	8-11	3,140	26	10-11	9,600	49	8-10	2,090	18	11=>8	37830	62	8-10-11	65470	102	11=>8=>10	618070	689			(3,7),11,(4,8),12,10,2,(6,5),9,1	3,7,11,(4,8),12,(2,10),6,5,1,9	12.0 - 11.0 - 11.9 - 13.0 - 13.5	12.0 - 23.0 - 34.9 - 47.9 - 61.4 (34.9-38.4)	10.0	830	8.0	6-8	1180.0	6.0	8=>6	2210.0	13.0
200943111611	ダ	左	1200	曇	重	16:00	ダイゼン賞		2009-11-16	8	船橋	1	(別定)		5	120	1	5	110	1	1	200	4	1-5	550	2	1-5	300	3	5-9	570	7	1-9	1,430	19	5=>1	570	2	1-5-9	2560	7	5=>1=>9	5980	13		(1,2,5,7),4,6,3,8,9	5,7,(1,6),2,4,3,(9,8)	5,7,6,1,(2,4),8,9,3	12.2 - 11.5 - 11.7 - 12.6 - 13.1 - 13.4	12.2 - 23.7 - 35.4 - 48.0 - 61.1 - 74.5 (35.4-39.1)	9.0	260	5.0	1-5	520.0	2.0	5=>1	510.0	2.0
200943111701	ダ	左	1500	雨	重	10:30	C3二		2009-11-17	8	船橋	2			6	490	3	6	170	3	5	140	2	5-6	1400	6	5-6	400	6	2-6	540	8	2-5	300	4	6=>5	3580	13	2-5-6	2130	7	6=>5=>2	9740	34	6,7,(5,8),3,4,1,2	6,7,(5,8),3,4,1,2	6,7,5,8,(3,4),2,1	62758431	6.9 - 12.4 - 13.1 - 13.0 - 12.8 - 13.3 - 14.1 - 14.5	6.9 - 19.3 - 32.4 - 45.4 - 58.2 - 71.5 - 85.6 - 100.1 (32.4-41.9)	2.0	200	5.0						
200943111702	ダ	左	1200	雨	重	11:00	3歳		2009-11-17	8	船橋	2	130万円以上170万円未満		8	210	1	8	120	1	1	410	6	1-8	1600	4	1-8	720	6	6-8	830	10	1-6	2,550	28	8=>1	1960	5	1-6-8	6820	21	8=>1=>6	18950	55		(6,8),(4,5,9),10,12,3,(2,7),11,1	6,8,9,(5,10),12,2,(4,7),(3,11),1	6,8,9,5,(10,12),2,7,1,(4,11),3	12.4 - 11.7 - 12.0 - 12.5 - 13.0 - 13.7	12.4 - 24.1 - 36.1 - 48.6 - 61.6 - 75.3 (36.1-39.2)	6.0	650	9.0	1-6	1400.0	6.0	6=>1	1940.0	9.0
200943111703	ダ	左	1200	雨	重	11:30	C2五　六		2009-11-17	8	船橋	2			2	150	1	2	110	1	10	300	4	2-10	450	1	2-10	260	1	2-5	500	7	5-10	1,140	13	2=>10	550	1	2-5-10	1750	6	2=>10=>5	3960	8		(2,7),(8,10),1,3,5,(11,12),6,4,9	2,7,10,8,3,5,(11,12),6,9,4	2,7,10,8,5,3,12,(6,11),9,4	12.1 - 11.6 - 11.7 - 12.2 - 13.1 - 14.4	12.1 - 23.7 - 35.4 - 47.6 - 60.7 - 75.1 (35.4-39.7)	5.0	530	8.0	2-7	390.0	1.0	2=>7	490.0	2.0
200943111704	ダ	左	1600	雨	重	12:00	3歳		2009-11-17	8	船橋	2	130万円以上170万円未満		7	310	2	7	170	2	13	240	3	7-13	1470	4	7-13	620	4	7-14	990	13	13-14	1,470	21	7=>13	1650	4	7-13-14	6920	27	7=>13=>14	18330	54	(6,7,8),9,14,13,4,3,2,1,12,11,5,10	(6,7,8),9,4,13,14,3,2,11,1,12,10,5	(6,7),(8,9),13,14,4,11,3,2,10,12,1,5	(6,7),(13,9,14),(4,8),11,(10,3),2,12,5,1	12.1 - 11.9 - 12.6 - 13.0 - 12.8 - 13.7 - 13.9 - 13.2	12.1 - 24.0 - 36.6 - 49.6 - 62.4 - 76.1 - 90.0 - 103.2 (36.6-40.8)	14.0	320	8.0	5-8	720.0	3.0	5=>8	1090.0	4.0
200943111705	ダ	左	1600	雨	重	12:30	C2五　六		2009-11-17	8	船橋	2			2	430	2	2	150	2	9	240	4	2-9	1790	8	2-9	790	11	2-5	380	2	5-9	650	9	2=>9	5540	22	2-5-9	2030	3	2=>9=>5	16790	48	2,(3,14),(4,13),8,11,12,6,7,10,(5,9),1	2,3,14,4,13,8,11,12,6,9,(5,7),10,1	2133481411951261071	2,13,9,4,3,5,11,8,(10,12),6,7,14,1	12.3 - 12.1 - 12.4 - 13.0 - 13.2 - 13.5 - 13.7 - 13.9	12.3 - 24.4 - 36.8 - 49.8 - 63.0 - 76.5 - 90.2 - 104.1 (36.8-41.1)	5.0	160	3.0	2-6	2000.0	11.0	2=>6	3570.0	21.0
200943111706	ダ	左	1200	雨	重	13:05	C1六　七		2009-11-17	8	船橋	2			7	380	2	7	180	3	1	160	2	1-7	1240	6	1-7	580	9	3-7	1,270	17	1-3	1,010	13	7=>1	1880	8	1-3-7	5860	23	7=>1=>3	21260	79		5,8,(1,6),(3,4),(2,7,10),9	5,(8,6),1,7,3,4,2,10,9	5,8,(1,6),7,3,2,4,10,9	12.0 - 11.7 - 12.0 - 12.7 - 13.2 - 13.5	12.0 - 23.7 - 35.7 - 48.4 - 61.6 - 75.1 (35.7-39.4)	3.0	320	6.0	1-7	590.0	3.0	7=>1	1010.0	5.0
200943111707	ダ	左	1600	雨	重	13:40	C1六　七		2009-11-17	8	船橋	2			4	540	3	4	220	4	1	150	2	1-4	930	3	1-4	380	3	4-5	1,540	21	1-5	1,440	19	4=>1	2510	9	1-4-5	6480	22	4=>1=>5	27820	87	(3,5,9),(1,10),4,2,7,6,8	(3,5),9,(1,10),4,(2,7),6,8	(3,5),(9,10),(1,4),2,7,6,8	(3,5),(9,10),1,4,2,(6,7),8	12.5 - 12.0 - 12.7 - 12.7 - 12.7 - 12.8 - 13.7 - 14.4	12.5 - 24.5 - 37.2 - 49.9 - 62.6 - 75.4 - 89.1 - 103.5 (37.2-40.9)	5.0	460	9.0	1-4	1130.0	5.0	4=>1	2970.0	13.0
200943111708	ダ	左	1800	雨	重	14:15	C1　C2　選抜馬		2009-11-17	8	船橋	2			1	230	1	1	120	1	5	120	2	1-5	470	1	1-5	250	1	1-3	390	4	3-5	460	5	1=>5	730	1	1-3-5	1170	1	1=>5=>3	3380	1	1,4,8,7,6,11,3,(9,5),10-2	1,4,8,7,6,11,3,(9,5),10=2	1,4,8,7,6,(11,3),5,9,10=2	1,4,8,7,6,3,11,5,9,10=2	12.2 - 12.1 - 13.0 - 13.1 - 13.2 - 12.6 - 13.0 - 13.6 - 14.1	12.2 - 24.3 - 37.3 - 50.4 - 63.6 - 76.2 - 89.2 - 102.8 - 116.9 (37.3-40.7)	3.0	200	4.0	1-5	460.0	1.0	1=>5	900.0	1.0
200943111709	ダ	左	1600	雨	不良	14:50	龍珠特別 		2009-11-17	8	船橋	2	159万円以上		5	400	3	5	160	4	2	150	3	2-5	640	3	2-5	340	4	3-5	670	11	2-3	480	7	5=>2	1780	8	2-3-5	1810	8	5=>2=>3	9020	35	(2,5,7),6,3,(1,9),4,8	2,5,7,3,6,(1,9),(4,8)	2,5,7,3,8,(1,6),(4,9)	(2,5),(3,7),8,6,1,4,9	12.5 - 12.3 - 13.1 - 13.4 - 13.0 - 12.8 - 12.9 - 13.8	12.5 - 24.8 - 37.9 - 51.3 - 64.3 - 77.1 - 90.0 - 103.8 (37.9-39.5)	3.0	140	2.0	2-5	780.0	4.0	5=>2	1740.0	9.0
200943111710	ダ	左	1600	雨	不良	15:25	神楽月特別 		2009-11-17	8	船橋	2			1	210	1	1	100	1	4	110	2	1-4	220	1	1-4	160	1	1-5	230	4	4-5	270	5	1=>4	460	1	1-4-5	530	2	1=>4=>5	1570	4	1,(3,7),2,8,4,6,5	1,7,3,2,8,4,(5,6)	1,7,(3,4),(2,5),(8,6)	1,7,4,(3,5),2,6,8	12.5 - 12.0 - 12.4 - 12.5 - 12.2 - 12.7 - 13.0 - 13.5	12.5 - 24.5 - 36.9 - 49.4 - 61.6 - 74.3 - 87.3 - 100.8 (36.9-39.2)	5.0	120	3.0						
200943111711	ダ	左	1600	雨	不良	16:00	長狭特別 		2009-11-17	8	船橋	2			12	600	4	12	180	3	10	290	6	10-12	2600	10	10-12	810	9	5-12	380	3	5-10	770	8	12=>10	5430	19	5-10-12	2580	9	12=>10=>5	23580	76	5,(6,12),13,10,1,(7,11),2,3,8,4,9	5,(6,12),13,10,1,7,11,2,(3,8),4,9	(5,6,12),13,10,7,(1,11),(3,8),(2,9),4	(5,12,13),10,7,6,1,8,11,3,9,2,4	12.5 - 12.3 - 13.0 - 13.0 - 12.6 - 12.8 - 13.3 - 13.7	12.5 - 24.8 - 37.8 - 50.8 - 63.4 - 76.2 - 89.5 - 103.2 (37.8-39.8)	5.0	120	1.0	7-8	1430.0	6.0	8=>7	2380.0	9.0
200943111801	ダ	左	1200	曇	不良	10:30	2歳		2009-11-18	8	船橋	3	16万円以上53万円未満		6	390	3	6	130	2	3	110	1	3-6	300	1	3-6	190	1	5-6	750	13	3-5	590	6	6=>3	1050	3	3-5-6	1300	4	6=>3=>5	6350	17		3,8,4,6,(2,7),(1,5)	3,8-6,4,5,7,(2,1)	38654721	12.4 - 11.5 - 12.0 - 12.8 - 13.5 - 14.4	12.4 - 23.9 - 35.9 - 48.7 - 62.2 - 76.6 (35.9-40.7)	5.0	430	7.0						
200943111802	ダ	左	1500	曇	不良	11:00	2歳		2009-11-18	8	船橋	3	16万円以上53万円未満		4	160	1	4	110	1	2	1,090	10	2-4	6200	20	2-4	2,270	27	4-8	780	9	2-8	6,080	43	4=>2	8430	25	2-4-8	27740	66	4=>2=>8	95500	252	2,4,6,9,(1,10),(5,7),(3,8)	2,4,9,6,10,1,7,(5,8),3	2,4,(6,8),10,(9,7),1,3,5	2,4,(6,8),9,7,1,3,10-5	6.7 - 11.7 - 13.0 - 13.4 - 12.8 - 12.9 - 13.5 - 14.1	6.7 - 18.4 - 31.4 - 44.8 - 57.6 - 70.5 - 84.0 - 98.1 (31.4-40.5)	8.0	280	6.0	2-4	5760.0	15.0	4=>2	7820.0	30.0
200943111803	ダ	左	1500	曇	不良	11:30	C3　選抜牝馬		2009-11-18	8	船橋	3			8	680	3	8	160	4	11	140	2	8-11	2100	7	8-11	520	7	8-10	230	2	10-11	220	1	8=>11	4590	16	8-10-11	870	1	8=>11=>10	10640	29	(2,3),8,(5,10),11,(1,7),9,6,4	(2,3),8,5,10,11,(1,7),9,4,6	(2,3),8,10,11,5,7,1,(9,4),6	3,8,2,10,11,7,1,5,(4,9),6	6.9 - 12.1 - 12.6 - 13.0 - 12.7 - 13.3 - 13.6 - 14.1	6.9 - 19.0 - 31.6 - 44.6 - 57.3 - 70.6 - 84.2 - 98.3 (31.6-41.0)	10.0	100	1.0	7-8	320.0	1.0	7=>8	930.0	4.0
200943111804	ダ	左	1500	曇	不良	12:00	C3一		2009-11-18	8	船橋	3			10	360	2	10	130	3	3	100	1	3-10	320	1	3-10	190	1	10-12	300	3	3-12	240	2	10=>3	780	2	3-10-12	580	1	10=>3=>12	2480	2	(10,12),(2,3,8),5,11,(1,4),(6,7)	10,12,(3,8),2,5,11,1,4,6,7	10,12,3,2,8,5,(1,11),4,6,7	10,3,12,2,5,(1,4),11,(6,8),7	6.8 - 11.8 - 12.3 - 13.1 - 12.7 - 13.2 - 13.2 - 13.4	6.8 - 18.6 - 30.9 - 44.0 - 56.7 - 69.9 - 83.1 - 96.5 (30.9-39.8)	12.0	120	2.0	3-7	360.0	1.0	7=>3	850.0	2.0
200943111805	ダ	左	1200	曇	不良	12:40	C2七　八		2009-11-18	8	船橋	3			2	2420	7	2	240	4	1	150	2	1-2	2620	9	1-2	970	10	2-12	1,410	18	1-12	580	5	2=>1	8220	25	1-2-12	5650	19	2=>1=>12	43670	124		(2,5),10,12,(4,6),1,11,(3,7),9,8	(2,5),10,12,1,(4,6),11,3,9,7,8	2,10,5,1,(6,12),4,(3,11),9,(7,8)	12.4 - 11.9 - 11.9 - 12.3 - 13.9 - 14.1	12.4 - 24.3 - 36.2 - 48.5 - 62.4 - 76.5 (36.2-40.3)	12.0	320	5.0	1-2	2950.0	12.0	2=>1	7150.0	28.0
200943111806	ダ	左	1600	晴	不良	13:10	C2七　八		2009-11-18	8	船橋	3			3	3260	7	3	330	6	10	120	1	3-10	2480	7	3-10	1,260	13	3-7	3,460	28	7-10	690	6	3=>10	8240	21	3-7-10	8000	24	3=>10=>7	73980	182	3,6,7,9,11,4,14,1,8,(5,12),13,(2,10)	3,6,7,9,(4,11),(1,14),8,12,5,13,10,2	3,6,7,(9,11),(1,8),14,10,12,4,2,5,13	3,6,7,11,(8,10),9,1,14,(2,5),12,13,4	12.2 - 12.0 - 12.7 - 13.2 - 13.0 - 13.3 - 13.7 - 14.1	12.2 - 24.2 - 36.9 - 50.1 - 63.1 - 76.4 - 90.1 - 104.2 (36.9-41.1)	7.0	410	7.0	3-6	1320.0	6.0	3=>6	6040.0	14.0
200943111807	ダ	左	1200	晴	不良	13:40	C1四　五		2009-11-18	8	船橋	3			1	1230	5	1	170	5	9	110	1	1-9	1460	8	1-9	350	4	1-7	600	11	7-9	280	3	1=>9	3230	17	1-7-9	1800	8	1=>9=>7	13860	61		7,1,(4,6),(2,8),9,(3,5)	7,1,4,2,(6,9),8,(3,5)	7,1,2,4,9,(6,8),(3,5)	12.4 - 11.3 - 11.8 - 12.5 - 13.3 - 13.8	12.4 - 23.7 - 35.5 - 48.0 - 61.3 - 75.1 (35.5-39.6)	7.0	110	2.0	1-8	1240.0	6.0	1=>8	2660.0	16.0
200943111808	ダ	左	1600	晴	不良	14:15	C1四　五		2009-11-18	8	船橋	3			10	240	1	10	120	1	8	170	3	8-10	740	2	8-10	340	3	9-10	600	9	8-9	740	11	10=>8	1420	4	8-9-10	1970	7	10=>8=>9	8450	23	1,8,10,2,(4,7),3,6,(5,9)	1,8,10,2,7,4,3,6,(5,9)	8,(1,10),2,7,3,4,9,5,6	81021497356	12.3 - 11.6 - 13.0 - 13.0 - 12.5 - 13.3 - 13.6 - 14.1	12.3 - 23.9 - 36.9 - 49.9 - 62.4 - 75.7 - 89.3 - 103.4 (36.9-41.0)	9.0	250	6.0	7-8	600.0	2.0	8=>7	790.0	2.0
200943111809	ダ	左	1700	晴	不良	14:50	フェイスフルブーツ特 		2009-11-18	8	船橋	3	(別定)		8	760	4	8	220	4	10	130	1	8-10	1280	4	8-10	280	1	8-12	1,870	28	10-12	620	5	8=>10	3070	11	8-10-12	5420	18	8=>10=>12	31170	90	8,12,2,10,7,4,13,(1,9),3,6,5,11	8,12,2,10,7,4,(9,13),(1,3),6,5,11	(8,12),(10,13),7,(2,9),3,4,1,11,6,5	(8,12),10,(7,13),9,(2,4),3,1,(5,11),6	6.5 - 11.5 - 12.5 - 13.3 - 13.4 - 12.5 - 12.5 - 13.0 - 14.0	6.5 - 18.0 - 30.5 - 43.8 - 57.2 - 69.7 - 82.2 - 95.2 - 109.2 (30.5-39.5)	12.0	370	7.0	6-7	330.0	1.0	6=>7	930.0	4.0
200943111810	ダ	左	1600	晴	不良	15:30	平和賞	G	2009-11-18	8	船橋	3	(定量)		12	250	1	12	120	2	3	110	1	3-12	320	1	3-12	190	1	2-12	500	5	2-3	460	4	12=>3	530	1	2-3-12	1300	2	12=>3=>2	3350	7	9,12,10,6,(1,7),(3,5),(2,11),8,4	12,9,(6,10),(1,7),(3,5),(8,2),11,4	12,10,2,6,1,7,(8,5),3,(4,11),9	12,(10,2),6,1,8,(3,5),7,(4,11)-9	11.8 - 12.1 - 13.2 - 12.8 - 12.3 - 12.5 - 13.7 - 14.0	11.8 - 23.9 - 37.1 - 49.9 - 62.2 - 74.7 - 88.4 - 102.4 (37.1-40.2)	2.0	220	5.0	3-8	300.0	1.0	8=>3	400.0	1.0
200943111901	ダ	左	1200	曇	重	10:30	3歳		2009-11-19	8	船橋	4	82万円以上130万円未満		3	150	1	3	100	1	5	110	2	3-5	300	1	3-5	140	1	3-7	200	2	5-7	410	7	3=>5	370	1	3-5-7	570	2	3=>5=>7	1090	1		5,8,10,1,2,(9,4),6,3,7	5,8,10,1,(9,3),4,6,2,7	5,(8,10),3,1,2,9,(4,6),7	12.6 - 12.0 - 12.1 - 12.7 - 13.2 - 13.3	12.6 - 24.6 - 36.7 - 49.4 - 62.6 - 75.9 (36.7-39.2)	7.0	140	3.0	3-5	240.0	1.0	3=>5	330.0	1.0
200943111902	ダ	左	1500	雨	重	11:00	3歳		2009-11-19	8	船橋	4	82万円以上130万円未満		5	380	3	5	130	2	8	120	1	5-8	480	2	5-8	250	2	5-11	2,150	24	8-11	1,600	19	5=>8	920	4	5-8-11	6380	19	5=>8=>11	25010	84	(3,11),2,5,10,8,7,(1,9),6	311251087916	3,11,5,10,2,8,9,7,(1,6)	311510289761	7.2 - 12.1 - 12.4 - 12.8 - 12.6 - 13.3 - 14.3 - 14.5	7.2 - 19.3 - 31.7 - 44.5 - 57.1 - 70.4 - 84.7 - 99.2 (31.7-42.1)	11.0	910	10.0	5-7	360.0	1.0	5=>7	870.0	2.0
200943111903	ダ	左	1000	雨	重	11:30	C3　選抜馬		2009-11-19	8	船橋	4			13	330	2	13	140	2	8	120	1	8-13	410	1	8-13	210	1	11-13	1,930	24	8-11	2,360	28	13=>8	670	1	8-11-13	7130	24	13=>8=>11	24970	64			(8,12),(2,3,10),13,(1,9),7,11,6,14,4,5	(8,12),(3,10),13,2,9,1,11,7,6,(4,14),5	12.4 - 11.2 - 12.2 - 13.0 - 13.9	12.4 - 23.6 - 35.8 - 48.8 - 62.7 (35.8-39.1)	11.0	1,070	12.0	5-8	400.0	1.0	8=>5	440.0	2.0
200943111904	ダ	左	1000	雨	重	12:00	JRA認定競走		2009-11-19	8	船橋	4			10	100	1	10	100	1	8	130	2	8-10	270	2	8-10	150	1	7-10	150	2	7-8	310	4	10=>8	380	2	7-8-10	310	1	10=>8=>7	850	2			10,8,7,1,2,(5,9),6,3,4	10,8,7,2,1,9,5,6,(3,4)	12.3 - 11.2 - 12.1 - 12.7 - 13.5	12.3 - 23.5 - 35.6 - 48.3 - 61.8 (35.6-38.3)	7.0	130	3.0	7-8	140.0	1.0	8=>7	180.0	1.0
200943111905	ダ	左	1200	雨	重	12:30	C2九　十		2009-11-19	8	船橋	4			12	490	3	12	220	4	6	150	2	6-12	1780	7	6-12	560	7	3-12	430	5	3-6	540	6	12=>6	3470	14	3-6-12	2750	9	12=>6=>3	15260	47		4,(5,12),(3,10),9,(1,8),11,2,(6,7)	4,12,(5,10),11,3,(9,8),1,6,2,7	12,4,11,10,(5,3,8),6,9,7,1,2	12.6 - 11.6 - 12.3 - 12.8 - 13.4 - 14.2	12.6 - 24.2 - 36.5 - 49.3 - 62.7 - 76.9 (36.5-40.4)	3.0	180	3.0	5-8	1280.0	5.0	8=>5	1750.0	8.0
200943111906	ダ	左	1600	雨	重	13:05	ライトウェイト賞		2009-11-19	8	船橋	4			6	170	1	6	100	1	9	120	2	6-9	410	1	6-9	160	1	3-6	190	2	3-9	300	3	6=>9	550	1	3-6-9	480	1	6=>9=>3	1310	2	(12,9),3,(2,11),13,6,5,7,10,8,4,1	9,12,3,11,(2,13),(5,6),(7,10),8,4,1	12,9,3,(11,6),13,5,2,(7,10),8,1,4	12,9,6,3,11,13,5,10,7,2,8,(4,1)	12.7 - 12.9 - 12.7 - 12.6 - 12.7 - 13.4 - 13.6 - 13.8	12.7 - 25.6 - 38.3 - 50.9 - 63.6 - 77.0 - 90.6 - 104.4 (38.3-40.8)	3.0	120	3.0	5-6	360.0	1.0	5=>6	560.0	1.0
200943111907	ダ	左	1600	雨	重	13:40	C2九　十		2009-11-19	8	船橋	4			7	200	1	7	120	1	1	420	10	1-7	1980	7	1-7	870	10	5-7	450	2	1-5	3,440	37	7=>1	2680	8	1-5-7	9370	30	7=>1=>5	33700	87	3,12,(1,13),(2,11),5,14,(10,7),(6,8),(4,9)	3,12,(1,13),(5,11),2,(14,7),10,9,(6,8),4	3,12,1,5,13,7,(2,11),(14,10),6,9,4,8	3,(5,12,1),7,2,13,(10,14,11),(6,4),8,9	12.5 - 12.4 - 13.1 - 13.4 - 12.7 - 13.0 - 13.8 - 14.2	12.5 - 24.9 - 38.0 - 51.4 - 64.1 - 77.1 - 90.9 - 105.1 (38.0-41.0)	5.0	210	3.0	1-5	2380.0	9.0	5=>1	3290.0	12.0
200943111908	ダ	左	1600	雨	重	14:15	C1三		2009-11-19	8	船橋	4			5	530	2	5	200	2	6	230	3	5-6	1590	5	5-6	770	5	5-7	3,700	33	6-7	3,230	28	5=>6	2610	7	5-6-7	29560	73	5=>6=>7	94290	215	5,6,12,(2,11,14),(1,13),7,10,(3,9),(4,8)	5,6,12,11,14,2,(1,13),7,10,(3,9),4,8	5,6,12,11,1,14,13,10,(2,7),(4,9),8,3	5,6,12,11,1,14,(13,4),10,(7,9),8,3,2	12.3 - 11.7 - 12.7 - 12.6 - 12.5 - 12.6 - 13.0 - 13.8	12.3 - 24.0 - 36.7 - 49.3 - 61.8 - 74.4 - 87.4 - 101.2 (36.7-39.4)	7.0	1,040	10.0	4-4	2920.0	7.0	4=>4	2540.0	8.0
200943111909	ダ	左	1600	雨	不良	14:50	手児奈特別 		2009-11-19	8	船橋	4	(別定)		5	1570	7	5	350	6	3	350	5	3-5	4400	17	3-5	870	13	4-5	680	11	3-4	500	7	5=>3	14500	39	3-4-5	3260	18	5=>3=>4	35670	126	6,3,9,1,5,4,2,7-8	6,3,9,1,5,4,2,7-8	(6,3),(1,9),5,(2,4),7-8	(6,3),1,9,5,4,2,7-8	12.5 - 12.0 - 12.6 - 13.0 - 12.5 - 12.9 - 13.7 - 13.2	12.5 - 24.5 - 37.1 - 50.1 - 62.6 - 75.5 - 89.2 - 102.4 (37.1-39.8)	4.0	220	3.0	3-5	5350.0	16.0	5=>3	13730.0	37.0
200943111910	ダ	左	1700	雨	不良	15:25	習志野きらっと特別 		2009-11-19	8	船橋	4			11	2520	8	11	540	8	12	140	1	11-12	4940	17	11-12	1,080	14	5-11	2,480	24	5-12	450	3	11=>12	10030	36	5-11-12	9300	27	11=>12=>5	74760	204	3,11,12,8,(1,2,10),5,(4,6),9,7	311128211054697	11,(3,12),(8,10),2,5,1,4,6,9,7	11,(8,12),(5,10),(2,4),1,6,3,9,7	6.7 - 11.2 - 12.0 - 12.2 - 13.0 - 12.8 - 12.7 - 13.9 - 14.6	6.7 - 17.9 - 29.9 - 42.1 - 55.1 - 67.9 - 80.6 - 94.5 - 109.1 (29.9-41.2)	5.0	170	4.0	8-8	3510.0	12.0	8=>8	3260.0	15.0
