	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201148012604	ダ	右	800	晴	稍重	12:20	サラC16組		2011-1-26	23	名古屋	3	(定量)		3.0	670.0	3.0	3.0	130.0	3.0	5.0	100.0	2.0	3-5	420.0	2.0	3=>5	1170.0	4.0	3-5-7	240.0	1.0	3=>5=>7	2100.0	7.0				375129648.0			7.0	100	1.0	3-5	610.0	2.0	3=>5	1560.0	5.0									
201148012605	ダ	右	1400	晴	稍重	12:50	サラC15組		2011-1-26	23	名古屋	3	(定量)		10.0	130.0	1.0	10.0	100.0	2.0	6.0	100.0	1.0	6-10	400.0	2.0	10=>6	400.0	2.0	3-6-10	850.0	4.0	10=>6=>3	1740.0	6.0		10,3,5,8,7,6,4,9,(2,1)	10,3,5,7,8,6,4,9,(2,1)	10537864921			3.0	200	5.0	6-8	410.0	2.0	8=>6	580.0	3.0									
201148012606	ダ	右	1400	晴	稍重	13:20	サラC14組		2011-1-26	23	名古屋	3	(定量)		5.0	130.0	1.0	5.0	100.0	1.0	6.0	120.0	3.0	5-6	270.0	2.0	5=>6	200.0	1.0	4-5-6	150.0	1.0	5=>6=>4	410.0	2.0		56834192107.0	56834912107.0	56384192107.0			4.0	110	2.0	5-6	260.0	2.0	5=>6	160.0	1.0									
201148012607	ダ	右	1300	晴	稍重	13:50	サラC13組		2011-1-26	23	名古屋	3	(定量)		3.0	110.0	1.0	3.0	100.0	1.0	4.0	100.0	2.0	3-4	110.0	1.0	3=>4	180.0	1.0	3-4-5	570.0	2.0	3=>4=>5	1200.0	4.0		3,7,8,1,5,4,9,6,2-10	3,8,7,1,5,4,9,2,6-10	3,5,8,1,7,4,9,2,6-10			5.0	170	4.0	3-4	140.0	1.0	3=>4	130.0	1.0									
201148012608	ダ	右	1400	晴	稍重	14:25	サラC12組		2011-1-26	23	名古屋	3	(定量)		3.0	310.0	1.0	3.0	200.0	5.0	5.0	160.0	3.0	3-5	1180.0	6.0	3=>5	1860.0	9.0	3-4-5	800.0	3.0	3=>5=>4	6630.0	24.0		34107562198	3,4,10,5,6,7,2,1-9,8	34105672189			4.0	100	1.0	3-5	1130.0	6.0	3=>5	2180.0	10.0									
201148012701	ダ	右	1400	晴	良	10:50	サラ3歳8組		2011-1-27	23	名古屋	4	(定量)		4.0	230.0	1.0	4.0	150.0	2.0	2.0	100.0	1.0	2-4	410.0	1.0	4=>2	650.0	1.0	2-4-8	4220.0	14.0	4=>2=>8	16930.0	47.0		145283976.0	145283976.0	412583976.0			8.0	910	9.0	2-4	360.0	1.0	4=>2	370.0	1.0									
201148012801	ダ	右	1400	晴	良	10:50	サラ3歳10組		2011-1-28	23	名古屋	5	(定量)		9.0	110.0	1.0	9.0	100.0	1.0	8.0	110.0	2.0	8-9	460.0	2.0	9=>8	460.0	1.0	1-8-9	1760.0	7.0	9=>8=>1	3350.0	14.0		896152734.0	896152473.0	896512473.0			1.0	230	6.0	8-8	290.0	2.0	8=>8	550.0	3.0									
201148012802	ダ	右	800	晴	良	11:20	サラ3歳9組		2011-1-28	23	名古屋	5	(定量)		9.0	120.0	1.0	9.0	100.0	1.0	7.0	100.0	2.0	7-9	130.0	1.0	9=>7	250.0	1.0	7-8-9	270.0	1.0	9=>7=>8	630.0	1.0				978456321.0			8.0	150	3.0	7-8	130.0	1.0	8=>7	270.0	1.0									
201148012803	ダ	右	1400	晴	良	11:50	サラC6組		2011-1-28	23	名古屋	5	(定量)		6.0	170.0	1.0	6.0	100.0	1.0	7.0	100.0	2.0	6-7	160.0	1.0	6=>7	300.0	1.0	2-6-7	160.0	1.0	6=>7=>2	530.0	1.0		678291435.0	678294135.0	672849531.0			2.0	110	3.0	6-7	150.0	1.0	6=>7	250.0	1.0									
201148012804	ダ	右	1400	晴	良	12:25	サラC5組		2011-1-28	23	名古屋	5	(定量)		5.0	430.0	3.0	5.0	150.0	3.0	4.0	270.0	5.0	4-5	6100.0	12.0	5=>4	14370.0	22.0	4-5-8	2170.0	9.0	5=>4=>8	25660.0	61.0		458267913	4,5,8,2,6-7,1,9,3	4,5,8,2,6-1,9,3,7			8.0	100	1.0	4-5	4050.0	10.0	5=>4	11300.0	23.0									
201148012805	ダ	右	1400	晴	良	13:00	サラC4組		2011-1-28	23	名古屋	5	(定量)		9.0	110.0	1.0	9.0	120.0	2.0	8.0	110.0	1.0	8-9	310.0	1.0	9=>8	490.0	1.0	6-8-9	970.0	4.0	9=>8=>6	3890.0	8.0		69108451723.0	69810475123.0	69108457123.0			6.0	340	6.0	7-8	300.0	1.0	8=>7	450.0	1.0									
201148012806	ダ	右	1600	晴	良	13:35	サラB9組・サラC5		2011-1-28	23	名古屋	5	(定量)		4.0	210.0	1.0	4.0	110.0	1.0	9.0	110.0	2.0	4-9	260.0	1.0	4=>9	660.0	2.0	1-4-9	520.0	1.0	4=>9=>1	2760.0	4.0		341925786.0	341892657.0	341829657.0			1.0	140	3.0	4-8	310.0	1.0	4=>8	710.0	2.0									
201148012807	ダ	右	1400	晴	良	14:10	サラC3組		2011-1-28	23	名古屋	5	(定量)		9.0	110.0	1.0	9.0	110.0	1.0	10.0	740.0	9.0	9-10	1120.0	4.0	9=>10	1240.0	5.0	1-9-10	3940.0	13.0	9=>10=>1	7390.0	21.0		91086543172.0	91085642317.0	91081564237.0			1.0	290	4.0	8-8	850.0	3.0	8=>8	840.0	3.0									
201148012808	ダ	右	1600	晴	良	14:45	「海苔の日」記念		2011-1-28	23	名古屋	5	(定量)		3.0	130.0	1.0	3.0	120.0	1.0	1.0	120.0	2.0	1-3	120.0	1.0	3=>1	190.0	1.0	1-2-3	800.0	4.0	3=>1=>2	1430.0	7.0		1,3,5,8,9,2,4,6-7	1,3,8,9,2,5,4,6-7	1,3,2,8,9,4,6,5-7			2.0	350	6.0	1-3	120.0	1.0	3=>1	150.0	1.0									
201148012809	ダ	右	1400	晴	良	15:20	サラC2組		2011-1-28	23	名古屋	5	(定量)		10.0	150.0	1.0	10.0	100.0	1.0	8.0	130.0	3.0	8-10	310.0	2.0	10=>8	550.0	2.0	1-8-10	1000.0	5.0	10=>8=>1	2310.0	7.0		36101249857.0	31061284957.0	31081624957.0			1.0	250	5.0	7-8	320.0	2.0	8=>7	640.0	3.0									
201148012810	ダ	右	1600	晴	良	15:55	葉牡丹特別 		2011-1-28	23	名古屋	5	(定量)		4.0	540.0	3.0	4.0	110.0	3.0	7.0	100.0	1.0	4-7	250.0	1.0	4=>7	1140.0	5.0	4-7-10	290.0	1.0	4=>7=>10	3380.0	10.0		410725319811	410725139811	4,10,7-5,9,2,1,8,11,3			10.0	100	2.0	4-6	220.0	1.0	4=>6	1170.0	4.0									
201148020701	ダ	右	1400	晴	良	10:50	サラC28組		2011-2-7	24	名古屋	1	(定量)		2.0	250.0	1.0	2.0	120.0	2.0	9.0	100.0	1.0	2-9	430.0	1.0	2=>9	950.0	3.0	2-6-9	1060.0	3.0	2=>9=>6	3920.0	8.0		6,3,2,4,9,8-5,7-1	6,3,2,4,9,8-5,7-1	6,3,2,9,4,8-5,7-1			6.0	220	6.0	2-8	370.0	1.0	2=>8	1030.0	4.0									
201148020702	ダ	右	1400	晴	良	11:20	サラC27組		2011-2-7	24	名古屋	1	(定量)		3.0	500.0	3.0	3.0	120.0	2.0	1.0	120.0	1.0	1-3	550.0	2.0	3=>1	1750.0	7.0	1-3-8	910.0	4.0	3=>1=>8	6350.0	22.0		613987245.0	613298745.0	613728549.0			8.0	140	4.0	1-3	940.0	4.0	3=>1	1790.0	8.0									
201148020703	ダ	右	1400	晴	良	11:50	サラ3歳3組		2011-2-7	24	名古屋	1	(定量)		3.0	2530.0	6.0	3.0	410.0	5.0	9.0	190.0	3.0	3-9	2640.0	8.0	3=>9	16330.0	30.0	3-5-9	7790.0	20.0	3=>9=>5	83000.0	131.0		649285317.0	649852317.0	649258317.0			5.0	130	2.0	3-8	5390.0	12.0	3=>8	20930.0	29.0									
201148020704	ダ	右	1300	晴	良	12:20	サラC26組		2011-2-7	24	名古屋	1	(定量)		7.0	580.0	3.0	7.0	130.0	3.0	6.0	100.0	1.0	6-7	300.0	1.0	7=>6	1180.0	5.0	5-6-7	420.0	1.0	7=>6=>5	2780.0	10.0		671532948	675123948	6,7,5,2,3,1,9-8,4			5.0	110	2.0	6-7	300.0	1.0	7=>6	1140.0	6.0									
201148020705	ダ	右	1400	晴	良	13:20	サラC25組		2011-2-7	24	名古屋	1	(定量)		9.0	230.0	2.0	9.0	120.0	1.0	2.0	150.0	3.0	2-9	700.0	2.0	9=>2	880.0	3.0	1-2-9	2400.0	7.0	9=>2=>1	7300.0	18.0		32419587106.0	32491865107.0	32914865107.0			1.0	190	4.0	2-8	800.0	3.0	8=>2	860.0	3.0									
201148020706	ダ	右	800	晴	良	13:50	サラC24組		2011-2-7	24	名古屋	1	(定量)		6.0	150.0	1.0	6.0	100.0	1.0	8.0	200.0	5.0	6-8	1620.0	5.0	6=>8	1550.0	6.0	6-7-8	2530.0	5.0	6=>8=>7	6330.0	17.0				67498105123.0			7.0	160	3.0	6-7	550.0	2.0	6=>7	550.0	2.0									
201148020707	ダ	右	1600	晴	良	14:20	若鮎特別 		2011-2-7	24	名古屋	1	(定量)		8.0	150.0	1.0	8.0	110.0	1.0	7.0	140.0	4.0	7-8	440.0	2.0	8=>7	600.0	2.0	2-7-8	820.0	3.0	8=>7=>2	2160.0	6.0		25846310719.0	25847361109.0	58271310496.0			2.0	130	3.0	7-7	500.0	2.0	7=>7	580.0	3.0									
201148020708	ダ	右	1400	晴	良	14:50	サラA5組		2011-2-7	24	名古屋	1	(定量)		6.0	300.0	2.0	6.0	160.0	4.0	8.0	100.0	1.0	6-8	340.0	1.0	6=>8	1180.0	5.0	6-8-10	560.0	2.0	6=>8=>10	3360.0	12.0		86102439751.0	86102347915.0	86103241795.0			10.0	120	3.0	6-7	440.0	2.0	6=>7	1070.0	5.0									
201148020801	ダ	右	1400	晴	良	10:50	サラ3歳2組		2011-2-8	24	名古屋	2	(定量)		7.0	6340.0	8.0	7.0	400.0	6.0	1.0	200.0	3.0	1-7	11380.0	17.0	7=>1	18760.0	31.0	1-6-7	3950.0	12.0	7=>1=>6	40930.0	84.0		178453269	1,7,8,4,5,6,3,2-9	1,7,8,4,6,5,3,2-9			6.0	130	2.0	1-7	7170.0	15.0	7=>1	7490.0	24.0									
201148020802	ダ	右	1300	晴	良	11:20	サラC23組		2011-2-8	24	名古屋	2	(定量)		5.0	140.0	1.0	5.0	100.0	1.0	9.0	140.0	3.0	5-9	130.0	1.0	5=>9	200.0	1.0	5-6-9	1250.0	4.0	5=>9=>6	2790.0	9.0		596431827.0	594638127.0	594683127.0			6.0	320	5.0	5-8	130.0	1.0	5=>8	170.0	1.0									
201148020803	ダ	右	1400	晴	良	11:50	サラC22組		2011-2-8	24	名古屋	2	(定量)		4.0	310.0	3.0	4.0	160.0	3.0	7.0	110.0	1.0	4-7	530.0	3.0	4=>7	880.0	4.0	4-7-9	1880.0	9.0	4=>7=>9	3990.0	13.0		4,6,3,2,5,9,1,7-8	4,6,3,7,9,2,5,1-8	4,3,7,6,9,5,2,1-8			9.0	220	4.0	4-7	570.0	3.0	4=>7	740.0	2.0									
201148020804	ダ	右	1400	晴	良	12:20	サラC21組		2011-2-8	24	名古屋	2	(定量)		5.0	1230.0	3.0	5.0	130.0	3.0	7.0	110.0	1.0	5-7	490.0	2.0	5=>7	1540.0	5.0	1-5-7	13110.0	24.0	5=>7=>1	93230.0	113.0		149725638.0	174925638.0	174925638.0			1.0	1,160	9.0	5-7	400.0	2.0	5=>7	1260.0	5.0									
201148020805	ダ	右	1400	晴	良	12:50	サラC20組		2011-2-8	24	名古屋	2	(定量)		6.0	160.0	1.0	6.0	100.0	1.0	10.0	150.0	3.0	6-10	170.0	1.0	6=>10	290.0	1.0	4-6-10	320.0	1.0	6=>10=>4	680.0	2.0		10,6,4,5,2,9,8,1,3-7	10,6,4,5,8,2,1,9,3-7	(6,10),4,5,8,1,2,9,3-7			4.0	160	4.0	6-8	180.0	1.0	6=>8	260.0	1.0									
201148020806	ダ	右	1400	晴	良	13:20	サラC19組		2011-2-8	24	名古屋	2	(定量)		10.0	820.0	3.0	10.0	120.0	3.0	8.0	100.0	2.0	8-10	2490.0	7.0	10=>8	5410.0	16.0	7-8-10	540.0	1.0	10=>8=>7	9960.0	39.0		81017295346	81071295346	8,10,7,9,1,2,5,3-4,6			7.0	100	1.0	7-8	260.0	1.0	8=>7	860.0	3.0									
201148020807	ダ	右	1600	晴	良	13:50	おしどり特別 		2011-2-8	24	名古屋	2	(定量)		5.0	1220.0	4.0	5.0	660.0	5.0	6.0	1,150	6.0	5-6	42230.0	31.0	5=>6	144410.0	70.0	3-5-6	176860.0	86.0	5=>6=>3	1253220.0	440.0		15109837264.0	15108934672.0	15108347692.0			3.0	1,340	8.0	5-6	54480.0	25.0	5=>6	193140.0	44.0									
201148020808	ダ	右	1600	晴	良	14:20	サラB4組		2011-2-8	24	名古屋	2	(定量)		1.0	390.0	2.0	1.0	120.0	1.0	3.0	960	9.0	1-3	13110.0	21.0	1=>3	21890.0	32.0	1-2-3	3250.0	10.0	1=>3=>2	50000.0	95.0		27918346105.0	27193846105.0	27918310654.0			2.0	130	2.0	1-3	18600.0	18.0	1=>3	12330.0	17.0									
201148020809	ダ	右	1400	晴	良	14:50	サラB3組		2011-2-8	24	名古屋	2	(定量)		3.0	190.0	1.0	3.0	110.0	1.0	5.0	170	3.0	3-5	620.0	2.0	3=>5	830.0	4.0	3-4-5	6620.0	20.0	3=>5=>4	22450.0	55.0		34967152108	3,4,9,6,7,1,5-2,10-8	3,4,9,6,1,7,5-2,10-8			4.0	790	9.0	3-5	620.0	2.0	3=>5	850.0	3.0									
201148020810	ダ	右	1400	晴	良	15:25	梅見賞		2011-2-8	24	名古屋	2	(定量)		10.0	250.0	1.0	10.0	110.0	1.0	1.0	130	2.0	1-10	180.0	1.0	10=>1	300.0	1.0	1-2-10	1630.0	5.0	10=>1=>2	4050.0	12.0		11092364875.0	11092346785.0	11032948765.0			2.0	470	7.0	1-8	210.0	1.0	8=>1	310.0	1.0									
201148021101	ダ	右	1400			10:50	小林千咲貴8歳誕生日		2011-2-11	24	名古屋	5	(定量)																																														
201148021102	ダ	右	800			11:20	サラ3歳7組		2011-2-11	24	名古屋	5	(定量)																																														
201148021103	ダ	右	1400			11:50	サラ3歳6組		2011-2-11	24	名古屋	5	(定量)																																														
201148021104	ダ	右	1300			12:20	祝!しづゑ&清一誕生		2011-2-11	24	名古屋	5	(定量)																																														
201148021105	ダ	右	1400			12:50	琉聖君2歳誕生日記念		2011-2-11	24	名古屋	5	(定量)																																														
201148021106	ダ	右	1400			13:20	羽鳥崇信誕生		2011-2-11	24	名古屋	5	(定量)																																														
201148021107	ダ	右	1600			13:50	”祝”平子敏康退職記		2011-2-11	24	名古屋	5	(定量)																																														
201148021108	ダ	右	1400			14:20	愛知県養蜂協会創立6		2011-2-11	24	名古屋	5	(定量)																																														
201148021109	ダ	右	1400			15:10	サラC2組		2011-2-11	24	名古屋	5	(定量)																																														
201148022101	ダ	右	1400	晴	良	10:50	サラC29組		2011-2-21	25	名古屋	1	(定量)		7.0	2820.0	7.0	7.0	660.0	8.0	9.0	430	7.0	7-9	9000.0	29.0	7=>9	27630.0	52.0	4-7-9	10150.0	27.0	7=>9=>4	165750.0	274.0		467359128	4,6,7,3,5,9,1,2-8	4,6,7,9,5,1,3,2-8			4.0	110	1.0	7-8	5560.0	18.0	7=>8	11570.0	34.0									
201148022102	ダ	右	800	晴	良	11:20	サラC28組		2011-2-21	25	名古屋	1	(定量)		5.0	420.0	2.0	5.0	160.0	2.0	1.0	590	8.0	1-5	1380.0	5.0	5=>1	2730.0	11.0	1-5-7	2300.0	8.0	5=>1=>7	10550.0	32.0				519768243.0			7.0	220	3.0	1-5	2190.0	8.0	5=>1	2470.0	10.0									
201148022103	ダ	右	1400	晴	良	11:50	サラC27組		2011-2-21	25	名古屋	1	(定量)		3.0	510.0	2.0	3.0	180.0	3.0	9.0	520	8.0	3-9	7600.0	15.0	3=>9	7250.0	14.0	3-8-9	14080.0	21.0	3=>9=>8	64630.0	94.0		394826751	3,9,4,8,6,2,7-5,1	3,9,4,8,6,2,7-5,1			8.0	300	5.0	3-8	1510.0	5.0	3=>8	3160.0	9.0									
201148022104	ダ	右	1400	晴	良	12:20	サラC26組		2011-2-21	25	名古屋	1	(定量)		9.0	270.0	2.0	9.0	140.0	3.0	7.0	120	1.0	7-9	180.0	1.0	9=>7	280.0	1.0	1-7-9	2080.0	7.0	9=>7=>1	4650.0	15.0		479186235	4,7,9,1,8,2,6,3-5	749182365			1.0	340	5.0	7-8	140.0	1.0	8=>7	270.0	1.0									
201148022105	ダ	右	1400	晴	良	13:15	サラC25組		2011-2-21	25	名古屋	1	(定量)		2.0	150.0	1.0	2.0	100.0	1.0	6.0	100	2.0	2-6	220.0	2.0	2=>6	410.0	1.0	2-5-6	260.0	1.0	2=>6=>5	690.0	1.0		23467511098.0	26375410189.0	26375410891.0			5.0	110	3.0	2-6	150.0	1.0	2=>6	450.0	2.0									
201148022106	ダ	右	1600	晴	良	13:45	はやぶさ特別 		2011-2-21	25	名古屋	1	(定量)		3.0	220.0	1.0	3.0	110.0	1.0	10.0	600	9.0	3-10	15450.0	23.0	3=>10	30380.0	38.0	3-9-10	5830.0	17.0	3=>10=>9	98570.0	146.0		93102851476.0	93102814576.0	93108214576.0			9.0	120	2.0	3-8	440.0	2.0	3=>8	750.0	4.0									
201148022107	ダ	右	1300	晴	良	14:15	あいら記念		2011-2-21	25	名古屋	1	(定量)		3.0	130.0	1.0	3.0	100.0	1.0	5.0	110	2.0	3-5	170.0	1.0	3=>5	250.0	1.0	3-5-7	2180.0	7.0	3=>5=>7	4020.0	12.0		25316978104.0	53126978104.0	35917628104.0			7.0	190	5.0	3-5	130.0	1.0	3=>5	250.0	1.0									
201148022108	ダ	右	1400	晴	良	14:45	サラA5組		2011-2-21	25	名古屋	1	(定量)		4.0	240.0	2.0	4.0	100.0	1.0	9.0	140	2.0	4-9	190.0	1.0	4=>9	290.0	1.0	4-7-9	1290.0	4.0	4=>9=>7	2750.0	8.0		49785610132.0	49782651013.0	49725816310.0			7.0	390	7.0	4-8	170.0	1.0	4=>8	320.0	1.0									
201148022109	ダ	右	1400	晴	良	15:20	サラA4組		2011-2-21	25	名古屋	1	(定量)		10.0	140.0	1.0	10.0	100.0	1.0	9.0	100	2.0	9-10	200.0	1.0	10=>9	310.0	1.0	7-9-10	210.0	1.0	10=>9=>7	530.0	1.0		8,9,10,4,7,3,5,6,2-1	89104753621	89107453261			7.0	140	4.0	8-8	200.0	2.0	8=>8	270.0	2.0									
201148022201	ダ	右	1400	晴	良	10:50	サラ3歳5組		2011-2-22	25	名古屋	2	(定量)		6.0	2020.0	6.0	6.0	610.0	7.0	4.0	170	2.0	4-6	3280.0	10.0	6=>4	12970.0	33.0	4-6-7	52260.0	57.0	6=>4=>7	299810.0	319.0		735624981.0	735629418.0	763592418.0			7.0	600	6.0	4-6	4510.0	14.0	6=>4	7410.0	19.0									
201148022202	ダ	右	1400	晴	良	11:20	出倉愛彩ちゃん1歳誕		2011-2-22	25	名古屋	2	(定量)		2.0	150.0	1.0	2.0	110.0	1.0	8.0	140	3.0	2-8	2160.0	6.0	2=>8	1850.0	7.0	2-5-8	1380.0	4.0	2=>8=>5	8450.0	26.0		247918635.0	274198653.0	271986534.0			5.0	130	2.0	2-8	1480.0	4.0	2=>8	1160.0	4.0									
201148022203	ダ	右	800	晴	良	11:50	サラC23組		2011-2-22	25	名古屋	2	(定量)		4.0	240.0	1.0	4.0	110.0	2.0	9.0	110	1.0	4-9	290.0	1.0	4=>9	570.0	3.0	2-4-9	1640.0	5.0	4=>9=>2	4650.0	15.0				498712356.0			2.0	210	5.0	4-8	200.0	1.0	4=>8	300.0	1.0									
201148022204	ダ	右	1400	晴	良	12:20	サラC22組		2011-2-22	25	名古屋	2	(定量)		1.0	210.0	1.0	1.0	100.0	1.0	9.0	100	2.0	1-9	140.0	1.0	1=>9	180.0	1.0	1-8-9	260.0	1.0	1=>9=>8	410.0	1.0		129836574.0	192386574.0	192836574.0			8.0	140	4.0	1-8	120.0	1.0	1=>8	130.0	1.0									
201148022205	ダ	右	1300	晴	良	12:55	サラC21組		2011-2-22	25	名古屋	2	(定量)		2.0	560.0	3.0	2.0	160.0	2.0	8.0	490	8.0	2-8	3790.0	11.0	2=>8	7680.0	22.0	2-6-8	9980.0	28.0	2=>8=>6	40330.0	104.0		17829365104.0	18672394105.0	18627349105.0			6.0	190	3.0	2-7	1750.0	8.0	2=>7	2790.0	11.0									
201148022401	ダ	右	1400	雨	重	10:50	サラ3歳7組		2011-2-24	25	名古屋	4	(定量)		6.0	4150.0	8.0	6.0	750.0	8.0	3.0	250	4.0	3-6	11850.0	24.0	6=>3	28860.0	52.0	1-3-6	22050.0	49.0	6=>3=>1	187690.0	287.0		168394725.0	168394725.0	168397452.0			1.0	260	5.0	3-6	7860.0	14.0	6=>3	12850.0	25.0									
201148022402	ダ	右	1400	雨	重	11:20	サラ3歳6組		2011-2-24	25	名古屋	4	(定量)		8.0	320.0	2.0	8.0	170.0	2.0	3.0	300	5.0	3-8	2240.0	8.0	8=>3	4420.0	12.0	3-5-8	43250.0	52.0	8=>3=>5	164250.0	208.0		587296431	587926341	(5,8),7,9,6,3,2,1,4			5.0	730	9.0	3-8	1800.0	6.0	8=>3	3000.0	9.0									
201148022403	ダ	右	1300	雨	重	11:50	サラC12組		2011-2-24	25	名古屋	4	(定量)		1.0	110.0	1.0	1.0	100.0	1.0	9.0	170	5.0	1-9	1760.0	5.0	1=>9	1550.0	5.0	1-3-9	550.0	3.0	1=>9=>3	4370.0	14.0		16938724.0	16938427.0	16938427.0			3.0	110	2.0	1-8	680.0	2.0	1=>8	1390.0	4.0									
201148022501	ダ	右	800	曇	重	10:50	サラ3歳10組		2011-2-25	25	名古屋	5	(定量)		1.0	710.0	4.0	1.0	180.0	5.0	8.0	100	1.0	1-8	470.0	2.0	1=>8	1040.0	4.0	1-6-8	1150.0	5.0	1=>8=>6	8240.0	30.0				186547932.0			6.0	120	2.0	1-8	350.0	1.0	1=>8	1350.0	5.0									
201148022502	ダ	右	1400	曇	重	11:20	サラ3歳9組		2011-2-25	25	名古屋	5	(定量)		7.0	1070.0	5.0	7.0	200.0	6.0	6.0	100	1.0	6-7	410.0	1.0	7=>6	1480.0	6.0	6-7-9	520.0	1.0	7=>6=>9	4000.0	7.0		794526813	794256813	7,9,4,2,6,5,8-1,3			9.0	170	3.0	6-7	510.0	2.0	7=>6	1240.0	5.0									
201148022503	ダ	右	1400	曇	重	11:50	サラ3歳8組		2011-2-25	25	名古屋	5	(定量)		9.0	150.0	1.0	9.0	110.0	1.0	1.0	270	5.0	1-9	640.0	3.0	9=>1	780.0	3.0	1-4-9	1540.0	5.0	9=>1=>4	3270.0	12.0		146928375	1,9,4,6,7,8,3,2-5	1,9,4,6-7,8,3,2,5			4.0	330	6.0	1-8	710.0	4.0	8=>1	890.0	3.0									
201148022504	ダ	右	1300	曇	重	12:20	真音&百音☆桃の節句		2011-2-25	25	名古屋	5	(定量)		4.0	370.0	2.0	4.0	110.0	2.0	5.0	100	1.0	4-5	160.0	1.0	4=>5	720.0	4.0	4-5-6	210.0	1.0	4=>5=>6	1340.0	4.0		45763218	4,5,7,6-3,1,2,8	4567312			6.0	120	4.0															
201148022505	ダ	右	1400	曇	重	12:50	野田亜希子誕生日記念		2011-2-25	25	名古屋	5	(定量)		9.0	130.0	1.0	9.0	120.0	1.0	3.0	120	3.0	3-9	200.0	1.0	9=>3	440.0	1.0	3-7-9	1640.0	5.0	9=>3=>7	2770.0	11.0		94371865	94371865	9,3,4,7,1-8-6,5			7.0	210	5.0	3-8	220.0	1.0	8=>3	530.0	2.0									
201148022506	ダ	右	1400	曇	重	13:20	如月千早生誕16年記		2011-2-25	25	名古屋	5	(定量)		2.0	580.0	3.0	2.0	140.0	4.0	1.0	100	1.0	1-2	400.0	3.0	2=>1	1090.0	6.0	1-2-8	430.0	1.0	2=>1=>8	2590.0	8.0		152783694.0	152876394.0	128567493.0			8.0	120	2.0	1-2	400.0	2.0	2=>1	890.0	5.0									
201148022507	ダ	右	1400	曇	重	13:55	サラC3組		2011-2-25	25	名古屋	5	(定量)		3.0	2350.0	7.0	3.0	530.0	6.0	1.0	120	1.0	1-3	1920.0	4.0	3=>1	5530.0	20.0	1-2-3	5130.0	19.0	3=>1=>2	19270.0	67.0		137265894.0	137625894.0	137256894.0			2.0	540	7.0	1-3	2170.0	9.0	3=>1	6000.0	24.0									
201148022508	ダ	右	1400	曇	重	14:30	祝!前ちゃん。昇任試		2011-2-25	25	名古屋	5	(定量)		3.0	500.0	2.0	3.0	120.0	2.0	9.0	100	1.0	3-9	140.0	1.0	3=>9	810.0	2.0	3-7-9	4570.0	10.0	3=>9=>7	15920.0	32.0		378192645	3,7,8,1,9,2,6,4-5	3,7,8,1,9,2-6,4-5			7.0	640	9.0	3-8	130.0	1.0	3=>8	760.0	3.0									
201148022509	ダ	右	1600	曇	重	15:05	サラB10組		2011-2-25	25	名古屋	5	(定量)		5.0	620.0	3.0	5.0	150.0	3.0	1.0	110	1.0	1-5	660.0	2.0	5=>1	1460.0	5.0	1-5-8	1140.0	4.0	5=>1=>8	6230.0	16.0		14971083652.0	41910763582.0	14976108532.0			8.0	210	4.0	1-5	710.0	4.0	5=>1	1210.0	5.0									
201148022510	ダ	右	1600	曇	重	16:05	春蘭特別 		2011-2-25	25	名古屋	5	(定量)		1.0	400.0	2.0	1.0	200.0	3.0	7.0	440	6.0	1-7	2420.0	8.0	1=>7	3390.0	11.0	1-2-7	55310.0	78.0	1=>7=>2	261820.0	325.0		271110128139465	271106113895412	2,7,1,10,8,3,6,5,11,9,4-12			2.0	2,590	11.0	1-6	220.0	1.0	1=>6	720.0	2.0									
201148030801	ダ	右	1400	晴	重	10:50	サラ3歳5組		2011-3-8	26	名古屋	2	(定量)		2.0	130.0	1.0	2.0	100.0	1.0	6.0	140	3.0	2-6	570.0	2.0	2=>6	680.0	2.0	2-3-6	1310.0	6.0	2=>6=>3	4010.0	16.0		2,3,6,1,5,4,7-8	23461578	23465187			3.0	280	5.0															
201148030802	ダ	右	1400	晴	重	11:20	サラ3歳4組		2011-3-8	26	名古屋	2	(定量)		2.0	410.0	2.0	2.0	180.0	3.0	3.0	110	1.0	2-3	370.0	1.0	2=>3	1060.0	3.0	2-3-5	540.0	1.0	2=>3=>5	2470.0	4.0		4,2,9,1,5,7,6,3-8	4,2,5,9,1,3,6,7-8	253416798			5.0	180	3.0	2-3	370.0	1.0	2=>3	1210.0	3.0									
