	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201048102006	ダ	右	1400	小雨	良	13:20	サラ3歳4組		2010-10-20	15	名古屋	2	(定量)		3	260	2	3	100	1	6	110	3	1.0	100	2.0	3-6	560.0	2.0	3-6	550	2	3=>6	680.0	3.0	3=>6	890	4.0	1-3-6	180	1.0	3=>6=>1	1460	4.0		5631041298	5,6,3,10,1,4,2,9-8	5,6,3,10,1,2,4,9-8		
201048102007	ダ	右	1400	曇	良	13:50	サラC9組		2010-10-20	15	名古屋	2	(定量)		3	310	2	3	100	1	2	130	3	6.0	340	6.0	2-3	320.0	1.0	2-3	330	1	3=>2	510.0	1.0	3=>2	720	2.0	2-3-6	940	3.0	3=>2=>6	2710	7.0		26109358714.0	26109315478.0	26311084975.0		
201048102008	ダ	右	1300	曇	良	14:20	森唯年様12602日		2010-10-20	15	名古屋	2	(定量)		3	130	1	3	100	1	8	120	2	9.0	120	3.0	3-7	130.0	1.0	3-8	150	1	3=>7	170.0	1.0	3=>8	200	1.0	3-8-9	200	1.0	3=>8=>9	330	1.0		3,9,8,7,5,1,10-4,2,6	3,9,8,7,5,1,10-4,2,6	3,9,8,7,5,1,10-4,2,6		
201048102009	ダ	右	1400	曇	良	14:50	サラB4組		2010-10-20	15	名古屋	2	(定量)		4	470	3	4	120	2	2	150	4	3.0	100	1.0	2-4	1690.0	8.0	2-4	1790	7	4=>2	3030.0	14.0	4=>2	3230	12.0	2-3-4	870	3.0	4=>2=>3	9840	31.0		35721048619.0	35724681019.0	32754681109.0		
201048102010	ダ	右	1600	曇	良	15:20	サラB3組		2010-10-20	15	名古屋	2	(定量)		5	110	1	5	120	1	4	240	4	9.0	340	5.0	4-5	1800.0	6.0	4-5	1550	5	5=>4	2780.0	8.0	5=>4	1650	6.0	4-5-9	3440	12.0	5=>4=>9	8000	27.0		(2,10),5,3,6,8,4,9,7-1	(2,10),5,3,6,8,9,4,7,1	(2,10),5,6,3,9,4,8,7,1		
201048102202	ダ	右	800	晴	良	11:20	サラ3歳14組		2010-10-22	15	名古屋	4	(定量)		9	380	3	9	220	2	8	730	7	3.0	260	3.0	8-8	2620.0	8.0	8-9	3520	10	8=>8	2430.0	9.0	9=>8	7480	20.0	3-8-9	4920	13.0	9=>8=>3	40340	91.0				983614527.0		
201048102203	ダ	右	1400	晴	良	11:50	サラ3歳13組		2010-10-22	15	名古屋	4	(定量)		4	500	4	4	140	3	1	110	2	2.0	100	1.0	1-4	870.0	4.0	1-4	980	4	4=>1	1530.0	7.0	4=>1	1630	7.0	1-2-4	250	1.0	4=>1=>2	2360	7.0		451732869	457123869	4,1,5,2,8,7,6,3-9		
201048102204	ダ	右	1400	晴	良	12:45	サラC4組		2010-10-22	15	名古屋	4	(定量)		7	480	3	7	230	4	3	440	7	1.0	180	3.0	3-7	8840.0	19.0	3-7	3620	11	7=>3	10720.0	27.0	7=>3	14720	44.0	1-3-7	8020	28.0	7=>3=>1	57140	171.0		145923876	1,4,5,9,8,3,2,7-6	1,8,5,9,4,3,7-2,6		
201048102205	ダ	右	1400	晴	良	13:15	サラ3歳12組		2010-10-22	15	名古屋	4	(定量)		9	270	1	9	120	3	4	100	1	5.0	130	4.0	4-8	300.0	1.0	4-9	300	1	8=>4	490.0	2.0	9=>4	540	1.0	4-5-9	240	1.0	9=>4=>5	1130	2.0		51093417628.0	51094736128.0	59410736128.0		
201048110101	ダ	右	1400	晴	不良	10:50	サラC32組		2010-11-1	16	名古屋	1	(定量)		3	110	1	3	100	1	4	100	2	5.0	160	5.0	3-4	120.0	1.0	3-4	110	1	3=>4	160.0	1.0	3=>4	140	1.0	3-4-5	340	1.0	3=>4=>5	490	1.0		3,4,6,5-1,2,9-8,7	3,4,6-1,5-9,2-8,7	3,4,6,1,5-9,2,8-7		
201048110102	ダ	右	800	晴	不良	11:15	サラC31組		2010-11-1	16	名古屋	1	(定量)		2	650	5	2	130	1	8	230	5	6.0	440	7.0	2-8	160.0	1.0	2-8	460	2	2=>8	180.0	1.0	2=>8	620	3.0	2-6-8	2150	8.0	2=>8=>6	7860	29.0				624981753.0		
201048110103	ダ	右	1400	晴	不良	11:45	サラC30組		2010-11-1	16	名古屋	1	(定量)		1	810	3	1	130	2	7	100	1	2.0	200	5.0	1-7	180.0	1.0	1-7	200	1	1=>7	2480.0	8.0	1=>7	1230	5.0	1-2-7	480	2.0	1=>7=>2	5620	16.0		7,5,6,3,1,2,9-8,4	7,1,5,3,2,6,9-4,8	712396548		
201048110104	ダ	右	1400	晴	不良	12:15	サラC29組		2010-11-1	16	名古屋	1	(定量)		6	140	1	6	160	2	7	200	3	3.0	940	6.0	6-7	630.0	3.0	6-7	580	3	6=>7	1080.0	4.0	6=>7	720	4.0	3-6-7	5050	10.0	6=>7=>3	9470	28.0		637241985.0	623741895.0	637124895.0		
201048110105	ダ	右	1300	晴	不良	12:45	サラC28組		2010-11-1	16	名古屋	1	(定量)		10	260	2	10	130	3	7	230	4	3.0	110	1.0	7-8	820.0	3.0	7-10	1940	6	8=>7	1970.0	7.0	10=>7	3530	9.0	3-7-10	620	2.0	10=>7=>3	6570	22.0		10,3,7,6,8,9,1,2-4,5	10,3,7,1,6,2,8,9-4,5	10,3,7,6,1,2,9,8-4,5		
201048110106	ダ	右	1400	晴	不良	13:30	サラC27組		2010-11-1	16	名古屋	1	(定量)		4	930	3	4	160	3	8	120	1	2.0	320	6.0	4-8	520.0	2.0	4-8	1140	3	4=>8	2630.0	8.0	4=>8	3830	16.0	2-4-8	3410	13.0	4=>8=>2	24910	68.0		9,8,7,6,4,2,1-5,3	9,8,4,7,6,1,2-5,3	896412753		
201048110107	ダ	右	1400	晴	不良	14:05	サラC26組		2010-11-1	16	名古屋	1	(定量)		9	150	1	9	100	1	2	140	4	4.0	120	2.0	2-8	640.0	2.0	2-9	490	2	8=>2	650.0	2.0	9=>2	480	2.0	2-4-9	330	1.0	9=>2=>4	1030	3.0		4,9,2,8,5,1,6,3-7	4,9,2,8,5,1,6,3-7	4,9,2-1,5,8,6,3-7		
201048110108	ダ	右	1400	晴	不良	14:40	11・3船橋JBCあ		2010-11-1	16	名古屋	1	(定量)		10	110	1	10	100	1	5	160	3	2.0	360	5.0	5-8	200.0	1.0	5-10	330	1	8=>5	290.0	1.0	10=>5	410	3.0	2-5-10	3210	9.0	10=>5=>2	4890	17.0		10958236147	10,5,2,9,8,3-6-1,4,7	10,5,2,9,8,6,3-1,4,7		
201048110109	ダ	右	1600	晴	不良	15:50	晩秋特別 		2010-11-1	16	名古屋	1	(定量)		7	920	4	7	170	3	6	200	4	4.0	100	1.0				6-7	1080	5				7=>6	4090	12.0	4-6-7	500	2.0	7=>6=>4	7180	24.0		64718532.0	67458321.0	67458321.0		
201048110110	ダ	右	1800	晴	不良	16:25	さそり座特別 		2010-11-1	16	名古屋	1	(定量)		4	910	3	4	150	3	5	100	1	7.0	110	2.0	4-5	1030.0	6.0	4-5	1080	5	4=>5	3620.0	13.0	4=>5	3990	13.0	4-5-7	640	1.0	4=>5=>7	5340	13.0		15741086392.0	51748210639.0	57426108931.0		
201048110201	ダ	右	800	曇	重	10:50	サラC24組		2010-11-2	16	名古屋	2	(定量)		7	120	1	7	110	1	2	210	3	8.0	240	4.0	2-7	1580.0	4.0	2-7	1940	4	7=>2	1840.0	5.0	7=>2	1920	6.0	2-7-8	1550	5.0	7=>2=>8	6530	20.0				781253946.0		
201048110202	ダ	右	1400	晴	重	11:20	サラC23組		2010-11-2	16	名古屋	2	(定量)		4	500	3	4	100	2	7	100	1	3.0	120	3.0	4-7	100.0	1.0	4-7	110	1	4=>7	1160.0	3.0	4=>7	950	3.0	3-4-7	140	1.0	4=>7=>3	1310	4.0		743186592	743186592	(7,4),3,1,6,8,5,9,2		
201048110203	ダ	右	1400	晴	重	11:50	サラC22組		2010-11-2	16	名古屋	2	(定量)		2	150	1	2	100	1	7	150	4	6.0	120	2.0	2-7	580.0	3.0	2-7	590	3	2=>7	630.0	3.0	2=>7	910	3.0	2-6-7	370	2.0	2=>7=>6	1270	4.0		879652134.0	879625143.0	782695143.0		
201048110204	ダ	右	1300	晴	重	12:50	サラC21組		2010-11-2	16	名古屋	2	(定量)		6	200	2	6	100	1	4	130	2	2.0	420	6.0	4-6	100.0	1.0	4-6	100	1	6=>4	290.0	2.0	6=>4	250	2.0	2-4-6	220	2.0	6=>4=>2	620	4.0		465298173.0	462518973.0	462851793.0		
201048110205	ダ	右	1400	晴	重	13:20	サラC20組		2010-11-2	16	名古屋	2	(定量)		5	5560	6	5	130	3	9	100	2	6.0	100	1.0	5-8	2440.0	5.0	5-9	4270	7	5=>8	8720.0	11.0	5=>9	6760	13.0	5-6-9	250	2.0	5=>9=>6	32010	36.0		596834172	5,9,6,3,8,4-1-7,2	5,9,6,8,4,3,1-7-2		
201048110206	ダ	右	1400	晴	重	13:50	サラC19組		2010-11-2	16	名古屋	2	(定量)		2	2050	6	2	280	5	8	130	1	7.0	180	4.0	2-7	3390.0	10.0	2-8	5140	14	2=>7	8010.0	18.0	2=>8	10540	29.0	2-7-8	6320	19.0	2=>8=>7	100940	140.0		27811039465.0	27183109465.0	27831104965.0		
201048110207	ダ	右	1400	晴	重	14:20	サラB4組		2010-11-2	16	名古屋	2	(定量)		2	140	1	2	110	2	4	430	8	1.0	100	1.0	2-4	13810.0	20.0	2-4	9120	18	2=>4	11080.0	27.0	2=>4	14780	31.0	1-2-4	11500	25.0	2=>4=>1	195210	213.0		821536794.0	821657349.0	821657349.0		
201048110208	ダ	右	1600	晴	重	14:55	サラB3組		2010-11-2	16	名古屋	2	(定量)		4	620	4	4	170	3	9	340	6	8.0	150	2.0	4-8	720.0	2.0	4-9	3220	14	4=>8	1740.0	9.0	4=>9	5330	24.0	4-8-9	3210	13.0	4=>9=>8	27560	100.0		219467385.0	219846375.0	298416573.0		
201048110401	ダ	右	1400	晴	良	10:50	サラC14組		2010-11-4	16	名古屋	4	牝(定量)		1	140	1	1	100	1	9	140	3	8.0	130	2.0	1-8	180.0	1.0	1-9	510	3	1=>8	220.0	1.0	1=>9	790	4.0	1-8-9	460	2.0	1=>9=>8	1860	6.0		968157432	6,8,9,1,5-7,4,3,2	6,1,8,9,5-7,4-3,2		
201048110402	ダ	右	1300	晴	良	11:20	サラC13組		2010-11-4	16	名古屋	4	(定量)		6	100	1	6	110	1	2	110	2	4.0	910	7.0	2-6	270.0	2.0	2-6	320	2	6=>2	220.0	1.0	6=>2	240	1.0	2-4-6	1530	4.0	6=>2=>4	3390	7.0		1,6,5,4,7,2,8-9,3	1,6,5,7,2,4,8-9,3	6,1-5,2,8,7,4-9-3		
201048110403	ダ	右	1400	晴	良	11:50	サラC12組		2010-11-4	16	名古屋	4	(定量)		9	1310	4	9	430	4	8	490	5	3.0	340	3.0	8-8	2860.0	7.0	8-9	3150	10	8=>8	3000.0	13.0	9=>8	5980	19.0	3-8-9	5240	11.0	9=>8=>3	37730	70.0		968371425.0	968371425.0	978631452.0		
201048110404	ダ	右	800	晴	良	12:25	サラC11組		2010-11-4	16	名古屋	4	(定量)		8	140	1	8	100	1	7	140	4	4.0	110	2.0	7-8	610.0	3.0	7-8	780	3	8=>7	1020.0	4.0	8=>7	880	3.0	4-7-8	540	2.0	8=>7=>4	2090	6.0				874936125.0		
201048110405	ダ	右	1400	晴	良	13:00	サラC10組		2010-11-4	16	名古屋	4	(定量)		7	400	2	7	120	2	10	100	1	8.0	190	4.0	7-8	210.0	1.0	7-10	450	2	7=>8	600.0	3.0	7=>10	1300	6.0	7-8-10	550	3.0	7=>10=>8	3990	14.0		21078943516.0	21078495361.0	21078459361.0		
201048110406	ダ	右	1400	晴	良	13:35	サラC9組		2010-11-4	16	名古屋	4	(定量)		3	310	2	3	110	2	10	250	5	6.0	110	1.0	3-8	3790.0	7.0	3-10	4030	9	3=>8	6000.0	11.0	3=>10	7650	14.0	3-6-10	900	3.0	3=>10=>6	12140	26.0		3,10,2,6,4,5,9,7,1-8	31026459718	36102459817		
201048110407	ダ	右	1400	晴	良	14:10	サラC8組		2010-11-4	16	名古屋	4	(定量)		9	200	1	9	120	1	4	190	4	10.0	170	3.0	4-8	450.0	2.0	4-9	580	2	8=>4	560.0	4.0	9=>4	880	4.0	4-9-10	730	3.0	9=>4=>10	2780	9.0		29584171036.0	29584107163.0	94251078163.0		
201048110408	ダ	右	1600	晴	良	14:45	サラB8組		2010-11-4	16	名古屋	4	(定量)		6	110	1	6	100	1	5	100	2	1.0	260	6.0				5-6	160	1				6=>5	250	1.0	1-5-6	1370	5.0	6=>5=>1	2360	8.0		57163248	57613248	5,6,7,1,3,4,2-8		
201048111501	ダ	右	800	曇	良	10:50	サラC31組		2010-11-15	17	名古屋	1	牝(定量)		3	1050	4	3	310	4	9	110	1	8.0	1,130	7.0	3-8	650.0	2.0	3-9	780	2	3=>8	2180.0	7.0	3=>9	2060	7.0	3-8-9	11740	27.0	3=>9=>8	57920	135.0				396487152.0		
201048111502	ダ	右	1400	曇	良	11:15	サラC30組		2010-11-15	17	名古屋	1	(定量)		8	190	1	8	100	1	7	130	4	6.0	100	2.0				7-8	620	3				8=>7	720	4.0	6-7-8	230	1.0	8=>7=>6	1340	6.0		3,8,6,2,7-4,1,5	8,6,3,7,2-1,4,5	8,6,7,2,3-1,4,5		
201048111503	ダ	右	1400	曇	良	11:45	宮川健一郎☆森下真衣		2010-11-15	17	名古屋	1	(定量)		7	640	4	7	380	5	3	310	4	1.0	250	3.0	3-7	12990.0	20.0	3-7	9380	21	7=>3	77420.0	43.0	7=>3	28070	44.0	1-3-7	14020	31.0	7=>3=>1	170580	245.0		798246531.0	768495231.0	786459231.0		
201048111504	ダ	右	1300	曇	良	12:15	森下真衣☆人妻になり		2010-11-15	17	名古屋	1	(定量)		9	570	4	9	190	3	8	200	4	4.0	140	2.0	8-8	1130.0	4.0	8-9	1020	6	8=>8	1060.0	7.0	9=>8	2290	12.0	4-8-9	650	3.0	9=>8=>4	5680	22.0		5,9,7,8,6,2,4,1-3	5,9,7,8,6,4,1,2-3	5,9,8,4,7,6,1,2-3		
201048111505	ダ	右	1400	曇	良	12:45	サラC27組		2010-11-15	17	名古屋	1	(定量)		5	390	2	5	140	2	7	190	6	2.0	120	1.0	5-7	1630.0	10.0	5-7	1190	7	5=>7	3610.0	17.0	5=>7	2220	11.0	2-5-7	1590	6.0	5=>7=>2	11460	49.0		52710136489.0	52711063489.0	52716341089.0		
201048111506	ダ	右	1400	曇	良	13:30	サラC26組		2010-11-15	17	名古屋	1	(定量)		3	270	2	3	120	3	8	110	1	2.0	170	4.0				3-8	420	2				3=>8	820	3.0	2-3-8	660	3.0	3=>8=>2	2840	11.0		2,3,8,7,4-5,6,1	2,3,8,7,4-5,6,1	2,3,8,7-4,5,6,1		
201048111507	ダ	右	1400	曇	良	14:05	サラC25組		2010-11-15	17	名古屋	1	(定量)		2	800	4	2	210	5	1	110	1	7.0	150	3.0	1-2	920.0	5.0	1-2	1360	6	2=>1	2940.0	16.0	2=>1	2220	13.0	1-2-7	480	2.0	2=>1=>7	5440	19.0		149872356.0	149872356.0	149872356.0		
201048111508	ダ	右	1400	曇	良	14:40	サラC24組		2010-11-15	17	名古屋	1	(定量)		8	290	2	8	100	1	5	100	2	7.0	110	3.0	5-8	220.0	1.0	5-8	170	1	8=>5	500.0	3.0	8=>5	660	3.0	5-7-8	140	1.0	8=>5=>7	950	3.0		875126349	8,5,7,1-2,6,4,3,9	857162349		
201048111509	ダ	右	1600	曇	良	15:45	霜月特別 		2010-11-15	17	名古屋	1	(定量)		2	2730	5	2	410	5	3	250	3	9.0	270	4.0	2-3	5700.0	13.0	2-3	8930	14	2=>3	21270.0	31.0	2=>3	26630	37.0	2-3-9	7350	20.0	2=>3=>9	109020	167.0		398754126.0	398725416.0	398725416.0		
201048111510	ダ	右	1600	曇	良	16:20	カシオペア座特別 		2010-11-15	17	名古屋	1	(定量)		5	310	2	5	140	4	10	140	3	1.0	120	1.0	5-8	650.0	2.0	5-10	570	3	5=>8	990.0	3.0	5=>10	1070	4.0	1-5-10	640	2.0	5=>10=>1	3390	9.0		23410156978.0	23410591678.0	21034519678.0		
201048111601	ダ	右	1400	晴	良	10:50	サラC23組		2010-11-16	17	名古屋	2	牝(定量)		7	130	1	7	100	1	6	110	2	1.0	210	5.0	6-7	210.0	1.0	6-7	170	1	7=>6	190.0	1.0	7=>6	280	2.0	1-6-7	480	2.0	7=>6=>1	660	3.0		769183254.0	761983245.0	761983425.0		
201048111602	ダ	右	1400	晴	良	11:20	サラC22組		2010-11-16	17	名古屋	2	(定量)		5	450	3	5	130	4	7	120	3	6.0	110	1.0	5-7	570.0	3.0	5-7	500	2	5=>7	1400.0	7.0	5=>7	1050	4.0	5-6-7	220	1.0	5=>7=>6	1900	7.0		578693241.0	576894321.0	576893241.0		
201048111603	ダ	右	800	晴	良	11:50	サラC21組		2010-11-16	17	名古屋	2	(定量)		8	160	1	8	100	1	4	100	2	7.0	110	3.0	4-8	400.0	1.0	4-8	430	1	8=>4	1290.0	3.0	8=>4	920	2.0	4-7-8	380	1.0	8=>4=>7	2130	1.0				478613295.0		
201048111604	ダ	右	1400	晴	良	12:20	サラC20組		2010-11-16	17	名古屋	2	(定量)		2	390	2	2	100	1	4	100	2	8.0	150	4.0	2-4	160.0	1.0	2-4	110	1	2=>4	270.0	2.0	2=>4	280	2.0	2-4-8	260	1.0	2=>4=>8	750	3.0		245689137.0	245869137.0	248569137.0		
201048111605	ダ	右	1300	晴	良	12:50	サラC19組		2010-11-16	17	名古屋	2	(定量)		6	350	3	6	140	3	8	110	1	4.0	160	4.0	6-7	320.0	3.0	6-8	410	3	6=>7	590.0	3.0	6=>8	780	5.0	4-6-8	1040	3.0	6=>8=>4	3910	11.0		68947253101	6,8,9-4,2,7,5,3,1,10	6,8,9-4,2,5,7,1,3,10		
201048111606	ダ	右	1400	晴	良	13:20	サラC18組		2010-11-16	17	名古屋	2	(定量)		2	110	1	2	100	2	6	100	3	1.0	100	1.0	2-6	490.0	2.0	2-6	440	2	2=>6	630.0	2.0	2=>6	430	2.0	1-2-6	140	1.0	2=>6=>1	650	2.0		26191038547.0	26191035847.0	26110359847.0		
201048111607	ダ	右	1400	晴	良	13:50	サラC17組		2010-11-16	17	名古屋	2	(定量)		5	3660	6	5	450	5	2	120	1	7.0	120	3.0	2-5	4080.0	10.0	2-5	3760	9	5=>2	45190.0	35.0	5=>2	24030	30.0	2-5-7	2000	5.0	5=>2=>7	48070	77.0		59728461031	5,9,7,2,4,8,6,3,10-1	59724863101		
201048111608	ダ	右	1600	晴	良	14:20	サラB4組		2010-11-16	17	名古屋	2	(定量)		8	260	1	8	130	1	9	270	6	2.0	890	7.0	8-8	930.0	5.0	8-9	980	4	8=>8	1140.0	5.0	8=>9	2330	12.0	2-8-9	10000	29.0	8=>9=>2	51420	136.0		978316254.0	978316254.0	987123564.0		
201048111609	ダ	右	1400	晴	良	14:50	サラB3組		2010-11-16	17	名古屋	2	(定量)		1	380	2	1	140	2	10	260	4	4.0	1,700	9.0	1-8	390.0	2.0	1-10	2010	7	1=>8	1020.0	6.0	1=>10	3390	13.0	1-4-10	8530	26.0	1=>10=>4	52830	133.0		10196587324.0	10195863742.0	10159863742.0		
201048111701	ダ	右	1400	曇	良	10:50	サラC16組		2010-11-17	17	名古屋	3	(定量)		4	190	1	4	100	1	7	100	3	5.0	100	2.0	4-7	820.0	2.0	4-7	670	2	4=>7	1160.0	4.0	4=>7	570	3.0	4-5-7	170	1.0	4=>7=>5	1230	5.0		4,7,5,2,9,1,3-8	4-7,5,2,9,3,1-8	4-7,5,2-9,3,1-8		
201048111702	ダ	右	1400	曇	良	11:20	サラC15組		2010-11-17	17	名古屋	3	(定量)		8	520	3	8	230	4	1	120	2	2.0	120	3.0	1-8	760.0	4.0	1-8	690	3	8=>1	2040.0	7.0	8=>1	2320	8.0	1-2-8	2520	7.0	8=>1=>2	10730	27.0		189624537.0	189264537.0	182695347.0		
201048111703	ダ	右	1300	曇	良	11:50	サラC14組		2010-11-17	17	名古屋	3	(定量)		8	160	1	8	110	1	5	120	2	2.0	220	5.0	5-8	160.0	1.0	5-8	180	1	8=>5	210.0	1.0	8=>5	250	1.0	2-5-8	460	3.0	8=>5=>2	1430	6.0		586479321.0	584637291.0	584367291.0		
201048111704	ダ	右	1400	晴	良	12:20	サラC13組		2010-11-17	17	名古屋	3	(定量)		2	310	2	2	100	2	5	100	1	1.0	120	3.0	2-5	170.0	1.0	2-5	210	1	2=>5	820.0	4.0	2=>5	1010	4.0	1-2-5	240	1.0	2=>5=>1	2990	9.0		135289467.0	135289467.0	153284967.0		
201048111705	ダ	右	1400	晴	良	12:55	祝、木下愛華成人おめ		2010-11-17	17	名古屋	3	(定量)		7	170	1	7	130	1	2	150	4	6.0	190	5.0	2-7	1350.0	6.0	2-7	1520	6	7=>2	1570.0	6.0	7=>2	1900	8.0	2-6-7	1320	5.0	7=>2=>6	5570	21.0		6,2,7,9,4,3,1,10,8-5	6,2,7,4,9,3,1,8,10-5	6,2,7,9,4,1,3,10,8-5		
201048111706	ダ	右	800	晴	良	13:30	名古屋2歳牝馬		2010-11-17	17	名古屋	3	牝(定量)		3	190	1	3	130	2	7	150	3	8.0	190	4.0	3-7	580.0	2.0	3-7	490	2	3=>7	900.0	3.0	3=>7	740	3.0	3-7-8	720	3.0	3=>7=>8	2440	7.0				378461259.0		
201048111707	ダ	右	1400	晴	良	14:05	サラC12組		2010-11-17	17	名古屋	3	(定量)		7	260	2	7	100	1	8	100	3	3.0	100	2.0	7-7	290.0	1.0	7-8	220	1	7=>7	290.0	1.0	7=>8	560	1.0	3-7-8	390	2.0	7=>8=>3	1390	2.0		1781034596.0	1783510496.0	1783510496.0		
201048111708	ダ	右	1600	晴	良	14:40	辻薫還暦おつかれさま		2010-11-17	17	名古屋	3	(定量)		4	360	3	4	100	1	5	100	2	6.0	170	4.0				4-5	650	3				4=>5	1670	7.0	4-5-6	1750	5.0	4=>5=>6	7960	26.0		74156328.0	74516328.0	74513628.0		
201048111709	ダ	右	1400	晴	良	15:15	サラB5組		2010-11-17	17	名古屋	3	(定量)		8	160	1	8	100	2	3	100	1	7.0	170	4.0				3-8	220	1				8=>3	380	1.0	3-7-8	370	2.0	8=>3=>7	1190	2.0		83617254	8,3,6,7,1,5,2-4	8,3,7,6-1,5,2-4		
201048111710	ダ	右	1600	晴	良	15:50	パンジー特別 		2010-11-17	17	名古屋	3	(定量)		9	290	2	9	120	2	11	110	1	5.0	260	6.0	7-8	240.0	1.0	9-11	260	1	7=>8	560.0	2.0	9=>11	510	1.0	5-9-11	1670	6.0	9=>11=>5	4860	14.0		9117451086213.0	9114751068213.0	9114571068213.0		
201048111801	ダ	右	1400	晴	良	10:50	サラ2歳3組		2010-11-18	17	名古屋	4	(定量)		8	800	4	8	150	4	7	120	2	3.0	110	1.0	7-8	840.0	4.0	7-8	1090	6	8=>7	2960.0	12.0	8=>7	3240	13.0	3-7-8	660	2.0	8=>7=>3	7130	26.0		587439216.0	875349216.0	837591246.0		
201048111802	ダ	右	800	晴	良	11:20	サラ2歳2組		2010-11-18	17	名古屋	4	(定量)		2	1240	5	2	280	5	1	120	1	6.0	170	3.0	1-2	2250.0	9.0	1-2	2690	14	2=>1	5990.0	28.0	2=>1	5240	26.0	1-2-6	1490	3.0	2=>1=>6	19220	80.0				261938457.0		
201048111803	ダ	右	1400	晴	良	11:50	サラC11組		2010-11-18	17	名古屋	4	(定量)		7	520	3	7	230	3	2	100	1	4.0	300	4.0	2-7	810.0	4.0	2-7	840	4	7=>2	2000.0	9.0	7=>2	1440	7.0	2-4-7	2120	6.0	7=>2=>4	9740	30.0		793628145.0	793628451.0	793264851.0		
201048111804	ダ	右	1400	晴	良	12:20	地方競馬応援!名古屋		2010-11-18	17	名古屋	4	(定量)		3	150	1	3	100	1	9	120	2	2.0	440	6.0	3-8	160.0	1.0	3-9	140	1	3=>8	230.0	1.0	3=>9	250	1.0	2-3-9	1690	4.0	3=>9=>2	3580	12.0		496328517	496328517	4,9,3,6,2-5,8,1,7		
201048111805	ダ	右	1300	晴	良	12:55	サラC9組		2010-11-18	17	名古屋	4	(定量)		5	270	2	5	110	1	7	120	2	9.0	130	4.0	5-7	560.0	2.0	5-7	650	2	5=>7	840.0	3.0	5=>7	580	3.0	5-7-9	470	1.0	5=>7=>9	2250	5.0		59104371268.0	59104732168.0	59104723618.0		
201048111901	ダ	右	1400	晴	良	10:50	サラC5組		2010-11-19	17	名古屋	5	(定量)		5	130	1	5	100	1	8	100	2	2.0	170	4.0				5-8	110	1				5=>8	130	1.0	2-5-8	590	3.0	5=>8=>2	640	3.0		1,5,8,2,7,6,4-3	1,5,8,2,7,6-4-3	1,5,8,2,7-6-4-3		
201048111902	ダ	右	1400	晴	良	11:25	サラC4組		2010-11-19	17	名古屋	5	(定量)		9	340	2	9	110	2	7	330	5	3.0	170	3.0	7-8	2310.0	6.0	7-9	2210	7	8=>7	1980.0	6.0	9=>7	3630	12.0	3-7-9	5690	14.0	9=>7=>3	16890	41.0		216954387.0	269154387.0	296134578.0		
201048111903	ダ	右	1600	晴	良	12:00	サラB10組		2010-11-19	17	名古屋	5	(定量)		5	160	1	5	100	1	3	150	4	4.0	120	2.0				3-5	280	1				5=>3	450	1.0	3-4-5	300	1.0	5=>3=>4	950	1.0		57314628.0	53741628.0	53471268.0		
201048111904	ダ	右	800	晴	良	12:35	JRA認定競走フレッ		2010-11-19	17	名古屋	5	(定量)		5	260	2	5	120	2	1	100	1							1-5	130	1				5=>1	350	2.0	1-2-5	470	4.0	5=>1=>2	1900	8.0				512463.0		
201048111905	ダ	右	1600	晴	良	13:10	2歳特別 		2010-11-19	17	名古屋	5			3	160	1	3	100	1	5	100	2							3-5	130	1				3=>5	290	2.0	2-3-5	570	2.0	3=>5=>2	1340	6.0		3524761.0	3524761.0	3524671.0		
201048111906	ダ	右	1400	晴	良	13:45	峻&マッキー1024		2010-11-19	17	名古屋	5	(定量)		9	840	4	9	200	3	5	630	6	4.0	250	4.0	5-8	13940.0	18.0	5-9	22430	21	8=>5	31150.0	33.0	9=>5	43290	39.0	4-5-9	21200	26.0	9=>5=>4	228070	167.0		761495382.0	761495238.0	761945238.0		
201048111907	ダ	右	1400	晴	良	14:20	義勝・美智子結婚おめ		2010-11-19	17	名古屋	5	(定量)		4	110	1	4	100	1	7	160	3	2.0	160	5.0				4-7	190	1				4=>7	290	1.0	2-4-7	1560	5.0	4=>7=>2	2630	9.0		45781632.0	45786312.0	45786312.0		
201048112901	ダ	右	1300	晴	良	10:50	サラC29組		2010-11-29	18	名古屋	1	(定量)		5	890	3	5	210	4	4	250	5	2.0	130	2.0				4-5	1430	8				5=>4	2650	12.0	2-4-5	2230	14.0	5=>4=>2	16530	79.0		57814623.0	57814623.0	57842316.0		
